reviewer_name,rating,date,visit_time,review_text,wisata
Ranisa,5,8 bulan lalu,Hari biasa,"Untuk harga tiketnya sangat affordable. Trekking kurang lebih 1 jam, selama perjalanan dimanjain sama spot aliran sungai yang bikin adem di mata. Meskipun lumayan nguras tenaga, tapi setelah sampai di air terjunnya rasanya terbayar semua. Waktu itu kesini pas hari Jumat sekitar jam 12 siang, untungnya sangat sepi dan hanya beberapa pengunjung saja yang ke air terjun jadi bisa nyantai nikmatin air terjunnya tanpa gangguan orang lain 😁",Air Terjun Coban Rais
Renaldy Brada,5,setahun lalu,Akhir pekan,"Jarak dari parkir ke air terjun cukup jauh, kurang tahu berapa kilometer tapi pulang pergi mungkin bisa sampai 10 ribu langkah. Sangat cocok untuk berpetualang dan berolahraga. Saran untuk membawa perbekalan sendiri, karena tidak ada penjual di dekat air terjun",Air Terjun Coban Rais
Lusita Hapsari Salsabila,5,10 bulan lalu,Hari biasa,Sudah 2x kesini. Tahun 2014 dan 2024 sangat terasa perbedaan area bawahnya. Tapi kalo soal keasrian coban masih terjaga. HTM 2 orang + 1 motor Rp. 30.000 Sangat cocok buat tracking Tapi kalo ga pengen tracking juga ada jasa ojeknya kok. Ditengah perjalanan tracking pengen pipis? Tenaaaang ada toiletnya,Air Terjun Coban Rais
sita wati,5,seminggu lalu,Akhir pekan,"Tempat glamping yang recommended. Akses jalan menuju ke lokasi bagus dan mudah untuk di jangkau , baik kendaraan roda dua maupun roda empat. Dekat dengan pusat kota Batu, tersedia banyak villa.",Air Terjun Coban Rais
Dinta Ramadhan,5,3 bulan lalu,Akhir pekan,Sebuah pemandangan yang senantiasa menjanjikan kedamaian disetiap kedipan mata..,Air Terjun Coban Rais
Afif Nay,5,setahun lalu,Akhir pekan,"Dari pintu masuk Batu flower garden atau tempat camp ke air terjun jaraknya sekitar 2,5 km. Jalur nya nanjak & licin, terutama ketika melewati sungai. Disarankan memakai sepatu hiking. Tidak cocok untuk anak kecil & lansia. Lumayan melelahkan, tapi pemandangan nya memang bagus 👍🏼",Air Terjun Coban Rais
Primahapsari Amalia Rahmanti,3,2 tahun lalu,Hari libur nasional,"Ya gimana yaaa... Cuman sayang waktu kesini jam 7 pagi, masih gak ada orang sama sekali, dan stelah bertanya2 knp kok belum buka, nah versi dr petugasnya jawabnya beda2, ada yg bilang buka jam 8, buka jam set 9, jam 9an, hadeh ,akhirnya nunggu smpek hampir jam 9 baru buka semua... Oh iya, ada ojek yg bisa digunakan, cuman bayar 10rb, karena emang harus jalan rada jauh sih, kalopun mau hemat, jalan kaki juga bisa kok 😄 tp ya itu, siap2 kakinya gempor 🤣",Air Terjun Coban Rais
Fandhy Achmad,5,2 bulan lalu,Tidak diketahui,"Masih alam banget 😁, untuk masuk ke coban nya jalan jauh mungkin sekitar 2 km …",Air Terjun Coban Rais
Diano Alfayied F,5,setahun lalu,Akhir pekan,"Air Terjun Coban Rais adalah destinasi yang wajib dikunjungi bagi para pecinta alam dan petualangan. Meskipun membutuhkan sedikit usaha untuk mencapai air terjun, pemandangan yang ditawarkan sangat sebanding dengan perjuangan tersebut. Pastikan untuk mempersiapkan diri dengan baik sebelum berkunjung untuk mendapatkan pengalaman yang maksimal. Akses dan trekking ~ untuk mencapai air terjun, pengunjung harus melakukan trekking sejauh kurang lebih 3 km dari area parkir. Jalur trekking cukup menantang dengan medan yang berbatu dan menanjak, namun pemandangan sepanjang jalan sangat indah dan sepadan dengan usaha yang dikeluarkan. Tips berkunjung ~ waktu terbaik untuk berkunjung adalah pagi hari atau sore hari untuk menghindari panas terik matahari. Jaga kebersihan dengan tidak membuang sampah sembarangan. Keindahan alam ~ air terjun ini menawarkan pemandangan alam yang sangat indah. Dikelilingi oleh hutan pinus yang rindang, suasana di sekitar air terjun sangat sejuk dan menenangkan. Air terjun itu sendiri memiliki ketinggian sekitar 20 meter, dengan aliran air yang cukup deras, menciptakan suara gemericik air yang menenangkan -- Coban Rais cocok untuk pecinta alam dan petualangan. Meskipun trekking menantang, pemandangan indah sepadan dengan usaha yang dikeluarkan. Biaya: 12.5k/orang, parkir 5k sampai jam 16.00",Air Terjun Coban Rais
Dian Pratama,3,seminggu lalu,Akhir pekan,Dulu bagus rame sekarang kok jadi gini.. hampir terbengkalai 98% cum ketolong ada 2 cafe ... akses ke coban udah jarang dijamah orang 😥,Air Terjun Coban Rais
zidan rafy,4,setahun lalu,Hari biasa,Untuk menuju ke air terjunnya ada 2 pilihan antara jalan kaki dari parkiran yang cukup jauh dengan medanjalan setapak yang masih alami dan atau naik ojek ke pos tujuan dari pos masih perlu barjalan kaki sedikit jauh dengan medan bebatuan Untuk tiket masuk dikenakan tarif Rp12.000 per orang Parkir kendaraan,Air Terjun Coban Rais
Wulannn,5,2 tahun lalu,Tidak diketahui,"🏞Htm nya 15.000/per orang sudah termasuk parkirnya . Dan saya Untuk menuju ke lokasi air terjunnya tidak menggunakan jasa ojek, jadi saya harus tracking kurleb 4km / sekitar 1,5 jam an (jalan santai) . Tetapi jalan nya tidak terasa begitu lama karena kita disuguhi dengan pemandangan, dan suasana yang sejuk sekali .. hanya saja panduan arah jalan nya tidak terlalu terlihat jelas oleh pengunjung .. saran saya petunjuk arah nya bisa dibenahi kembali 🙏👍🌴🍃☘🌱",Air Terjun Coban Rais
Djarot Perwoko,5,setahun lalu,Hari libur nasional,"Akhir tahun 2023 saya bersama istri, anak, mantu dan cucu..berwisata di campsite batu. Camping-groundnya cukup aman buat anak2..ada lokasi untuk bermain anak2 (eduplay) setelah pintu masuk (loket). Keesokan harinya saya bersama istri tracking ke air terjun coban rais. Medannya cukup ekstrim, tapi mata dan hati jadi adem karena melalui jalanan ( track) yg sekelilingnya hutan dan merdunya suara gemericik air yg mengalir disungai disepanjang jalan menuju air terjun. Jarak tempuh lumayan jauh, dari campsite menuju air terjun sekitar 1,5 jam. Ada jasa ojek, tp hanya separuh jalan menuju tujuan. Saya bersama istri memilih jalan kaki dan tdk menggunakan ojek karena kami berdua memang hobi jalan kaki dan tracking yg sedikit ekstrim.",Air Terjun Coban Rais
Ririen Wisma,4,6 tahun lalu,Tidak diketahui,,Air Terjun Coban Rais
Kartika Widhorini,5,setahun lalu,Hari biasa,"Tempatnya sejuk, bersih & nyaman untuk camping maupun glamping Tersedia berbagai ukuran tenda dan fasilitasnya lengkap tergantung budget nya Untuk fasilitasnya ada taman batu flower garden, eduplay semacam playground untuk anak² , flying fox, kamar mandi , air hangat, mushola ,cafe kalau ribet bawa makanan sendiri, dan ada spot untuk lihat sunrise ataupun sunset Segera reservasi kalo ingin dpt spot yg bagus🤗",Air Terjun Coban Rais
Fadhil,4,setahun lalu,Hari biasa,"Bagus, tempat untuk menenangkan diri. Tiket masuk 10k, menurut saya masih murah dikarenakan tempatnya dijaga dengan cukup baik. Hampir tidak ada sampah yang terlihat. Sayangnya saya ke sana air terjunnya kurang deras. Mungkin lagi musimnya, jadi tidak seberapa deras. Lain kali saya ke sini kembali",Air Terjun Coban Rais
Sarie Avriel,4,2 tahun lalu,Tidak diketahui,"Cuban Rais Batu Malang. Menuju ke wahananya harus jalan ya, Jasa ojek juga ada bayar 10k saja, Sekali beragkat. Lagi liburan sma sikecil dan suami. Mnding beli Tiket yg menurut kita nyaman,. paketan ada yang 25k. 50k. 75k dst. Bawa air minum yg bnyak soalnya kantin dispot atas cma satu yg beli banyakk. disini banyak sekali wahananya tinggal pilih2 saja, tapi medan nya naik turun jdi klo bawa anak kecil repot dan capek.",Air Terjun Coban Rais
ErmaDN,4,2 tahun lalu,Tidak diketahui,"Coban ini terletak di dusun Dresel, desa Oro-oro Ombo, kecamatan Batu, kota Batu. Lokasinya memang cukup jauh dari jalan utama. Namun bisa dengan mudah menemukan lokasinya dari Google Map karena sudah ditandai dalam GPS. Wisata Coban Rais ini menawarkan pemandangan alam yang sangat indah, terutama air terjun yang menjadi suguhan utamanya. Hamparan perbukitan hijau yang luas, dipenuhi dengan semak belukar nampak segar di mata. Belum lagi suhu udara di sana sangat sejuk, sehingga sangat nyaman bagi pengunjung untuk berlama-lama di sana. Bersantai menyaksikan derasnya guyuran air terjun menjadi sebuah refresing yang nyaman. Apalagi jika terik matahari terasa cukup panas, maka pastinya berbasah-basahan di bawah guyuran air terjun menjadi sangat menyegarkan. Rasa lelah saat perjalanan jauh menjadi hilang begitu saja setelah menikmati indahnya panorama alam sekitar wisata dan juga kesegaran air terjun. Disarankan mengunjungi wisata ini pada saat cuaca cerah, karena pemandangan alamnya begitu mempesona. berbeda halnya saat lagi hujan, cuaca nampak gelap, belum lagi akses jalan menuju ke lokasi yang sebagian menjadi becek dan licin, sehingga harus lebih berhati-hati saat perjalanan menuju ke lokasi.",Air Terjun Coban Rais
Vidbymy,4,2 tahun lalu,Akhir pekan,"Area hijau yg sejuk, air terjunnya mini sih tapi lumayan kok, tiket masuk hanya 12k tapi belum termasuk tiket wisata yang berada di dalamnya, tempat parkir kendaraan roda empat dan 2 luas, area food court juga banyak pilihan, disarankan kesini pas pagi hari karena udara dan pemandangan yg masih segar.",Air Terjun Coban Rais
Moch Farhein Ferdinal,3,2 tahun lalu,Akhir pekan,"Buat pecinta Nature saya rasa kurang cocok untuk main kesini, karena sudah cukup parah kondisi nya. Banyak PR dari pengelola untuk memperbaiki kondisi ini. Untungnya tertolong dengan jarak Air terjun yang sesungguhnya yang masih cukup jauh didalam dengan akses jalan kaki, sehingga masih ada kesan bagus nya.",Air Terjun Coban Rais
Aulia Hanif,5,6 tahun lalu,Tidak diketahui,"Sebuah lokasi wahana air terjun di sudut kota Batu yang dikelilingi perbukitan asri dan hijau. Jalan akses menuju lokasi lokasi ini cukuplah mudah dengan didukung jalan aspal dan ukuran yang cukup untuk dilewati bus pariwisata. Tempat wisata ini memiliki sarana parkir yang cukup luas untuk menampung kendaraan pribadi maupun rombongan pariwisata. Dengan ketinggian pintu masuk diatas 700 mdpl sudah cukup sejuk hawa menyambut. Selain spot selfie tempat wisata ini juga menyediakan suguhan makanan dan minuman yang cukup bervariasi dengan harga terjangkau. Kekurangan dari wahana wisata ini adalah tukang ojek pangkalan yang terkesan memaksa untuk menggunakan jasanya mengantarkan pengunjung ke wahana wisata yang dimaksud. Selain itu kebersihan lokasi ini harus diperhatikan lagi, especially di lokasi parkir. Karena lokasi parkir yang terdapat di depan berdekatan loket pintu masuk yang membuat first impressions tidak menggoda.",Air Terjun Coban Rais
rose px81,4,6 tahun lalu,Tidak diketahui,"Nanti ada jasa ojek dgn biaya 10k ,d antar sampai flower garden .",Air Terjun Coban Rais
Noverinoa Mo'enk,5,3 tahun lalu,Tidak diketahui,"Tempat asri, meski perjalanan ke air terjun cukup jauh, tapi menyenangkan. Bisa bersama banyak orang, diharapkan jika ingin berjalan kaki, siapkan perbekalan yang cukup, umumnya jalan kaki 1 hingga 1 1/2 jam, kalau pergi pulang bisa sampai 3 jam.",Air Terjun Coban Rais
kusukasandalswalow (torokway),5,4 bulan lalu,Hari biasa,tempat yang sangat cocok untuk berpetualang karena lokasinya sangat menantang,Air Terjun Coban Rais
Anida Amir,3,2 tahun lalu,Hari biasa,,Air Terjun Coban Rais
shalisa lubis,4,3 bulan lalu,Hari biasa,"Lokasi parkir sama tempat cobanya kalo menurutku sangat jauh, meskipun memang disitu ada pangkalan ojek. Tapi lumayan capek untuk jalan kecoban nya. Kalo saya boleh saran mungkin di setiap pos diberikan petunjuk untuk menuju coban nya tinggal berapa meter lagi. Hal ini bisa dijadikan penyemangat kita untuk terus jalan ke coban nya. Karena kemarin ada beberapa orang yang tidak sampai ke lokasi coban karena sudah capek dan putus asa. IZIN SARAN ITU YAA",Air Terjun Coban Rais
Ardiansyah Arsyad,4,7 bulan lalu,Tidak diketahui,Mau ke coban rais tp berhubung cuaca (gerimis) jadi ke batu flower garden. Waktu antrean Maks 10 mnt Sebaiknya buat reservasi Tidak yakin,Air Terjun Coban Rais
Jenia Jenia,4,7 tahun lalu,Tidak diketahui,"Untuk mengunjungi kawasan Coban Rais, wisatawan disarankan menggunakan kendaraan Pribadi menuju kawasan Oro-Oro Ombo, Kota Batu. Perjalanan dari Kota Malang membutuhkan waktu sekitar 60-75 menit. Dari kawasan parkir menuju lokasi wisata tidak jauh sehingga bisa dijangkau dengan jalan kaki saja. Coban Rais buka dari pukul 08.00 hingga 17.00 setiap hari",Air Terjun Coban Rais
Joko Susilo,5,3 tahun lalu,Tidak diketahui,,Air Terjun Coban Rais
Mavra R,4,4 tahun lalu,Tidak diketahui,"Untuk coban koco, saya belum berkesempatan untuk kesana, karena setelah ngobrol dengan sesebapak yg sudah lama disitu, jaraknya 15km dari pintu masuk. Mungkin lain kali, dg persiapan yang jauh lebih matang.",Air Terjun Coban Rais
Debby Fu,4,setahun lalu,Akhir pekan,,Air Terjun Coban Rais
