reviewer_name,rating,date,visit_time,review_text,wisata
Auristela Allisya,1,setahun lalu,Hari biasa,"mumpung waktu liburan temen"" ngajak healing, tujuan utama ke cafe yang ada disitu, tapi dipikir"" sekalian aja ke cobannya kapan lagi karena jarak dari rumah lumayan jauh, di maps tercantumnya buka jam 7, kami berangkat jam 6 sampe situ jam 7 an belum buka, masih gaada siapa"", langsung parkir aja ternyata ada bapak"" narik parkir 5k per motor, tapi dilihat"" lagi kayanya ke atasnya lumayan, akhirnya pindah parkir ke cafenya walaupun belum buka si, los aja langsung ke cobannya, singkat waktu pas udah selesai dari coban balik ke cafenya, terus baru sadar helm teman saya gaada, kami cari sekitar situ sampai tanya"" karyawan cafenya gatau apa"" karena emang baru datang baru buka, sadar lagi dashboard motor teman"" saya kebuka, uangnya hilang, kami bingung mau tanya siapa lagi tapi inget pas kami datang ada ibu"" nyapu di cafenya, ga lama ada bapak"" ojek nurunin penumpang, kami tanya"" siapa tau kenal ibunya pengen tanya, katanya kenal tapi waktu kami pengen tanya langsung ke ibu""nya sama bapak"" ini kaya ditutup""in gitu, kami gaada niat suudzon jadi suudzon dong, waktu pulang sadar juga sepatu yang saya cantolin sepeda ilang, dengan hati rada ga ikhlas saya buka"" rating maps ini dari yang terendah ternyata banyak yang kaya dipaksa atau emang dibodohin sama tukang ojeknya, oiya sebelumnya ojeknya sendiri bilang dia masyarakat situ dan kenal ibu"" yang nyapu tadi itu karena masyarakat situ juga, apa tambah ga curiga kalo ini kongkalikong KALAU benar perbuatan masyarakat situ, jangan dikira kami masih gadis"" bisa diperlakuin kaya gini, bisa dilaporin ke pihak berwajib loh, WALAUPUN cuman helm sepatu sama uang seribu wkwk, kasihan juga calon target selanjutnya kalo ada yang masih kaya gini terlepas dari itu semua entah itu perbuatan siapa saya ga doain buruk"", tapi semoga disadarkan, lalu yang mau dateng lebih awal kaya kami juga hati"" ya, sepi""nya rawan maling wkwk",Air Terjun Coban Rais
Dimas Irfan Shaugi,1,3 tahun lalu,Akhir pekan,"Tidak recommended, kawasan cobannya tidak dilengkapi petunjuk jalan, banyak tanaman beracun",Air Terjun Coban Rais
Davpyu,1,6 tahun lalu,Tidak diketahui,Rekomendasi banget ke Coban Talun aja.. disini tiap wahana bayar... apalagi kalo bawa kamera sendiri pun bayar,Air Terjun Coban Rais
Rezki Putri Nur Aini,1,setahun lalu,Tidak diketahui,"Sangat disayangkan, wisata alam yg seharusnya bisa dinikmati dgn harga masyarakat, nyatanya dijadikan sebagai ajang pengambilan keuntungan bagi pekerja disana, sprti para ojek dan satpam. Arahan yg sangat tdk masuk akal, masa iya dr pintu tiket sampe ke coban-nya kalo jalan kaki harus 3 km dan ga bole bawa motor pribadi kedalam. Kalo mau motor, kudu pake jasa ojek yg per orang nya 10rb, PP 20rb. Setuju sekali dgn review2 buruk para pengunjung lain yg prnah kesini. Waktu antrean Tanpa mengantre Sebaiknya buat reservasi",Air Terjun Coban Rais
rama wijaya brilliant suyanto,1,setahun lalu,Hari biasa,"Kurang di rekomendasikan untuk yang ingin sekedar bermain-main ke coban rais,karena sangat di sayangkan dari segi kemananan sangat kurang,dari segi jalanpun tidak layak di lewati bagi yang ingin jalan kaki,Untuk plang petunjuk arah sangat minim sehingga untuk menuju coban rais yang banyak cabangnya membuat orang ragu harus lewat mana. Dari yang saya rasakan ketika kesana memang ojek menyarankan untuk menggunakan jasanya agar tidak tersesat,benar saja ketika saya tidak menggunakan ojek dan tetap ingin jalan kaki ternyata memang benar hampir tersesat karena kurangnya petunjuk arah dan ada beberapa cabang yang tidak di tutup(tidak di beri papan pemberitahuan jika bukan jalur untuk coban rais).Sehingga saya lebih baik balik arah dan merelakan uang yang di keluarkan untuk masuk dari pada saya melanjutkan perjalanan yang mengakibatkan saya tersesat,hanya karena petunjuk arah yang sangat tidak jelas! Pertanyaan saya,apakah dengan kurangnya papan petunjuk arah bagi yang ingin jalan kaki,sehingga kita di wajibkan menggunakan jasa ojek? Jika memang tidak diwajibkan kenapa plang petunjuk arah sangat minim,secara logika saja jika tanpa plang,orang bisa tau jalur dengan apa?mengingat tidak semua jenis kartu ada sinyal di dalam hutan untuk melihat map! NOTE: Bagi yang ingin berwisata ke coban rais lebih baik menggunakan ojek,meskipun dengan biaya dobel.Dari pada kalian sendiri yang kecewa.",Air Terjun Coban Rais
rodi alyusuf,1,setahun lalu,Tidak diketahui,"Serba di matrealistis,, kita datang berdua biaya masuk kawasan dan parkir 30 rb. Keatas naik gojek lagi 10 rb/orang 2 orang 20 k bolak balik 40 k.",Air Terjun Coban Rais
Dira Linawati,1,7 bulan lalu,Tidak diketahui,Jalannya sangat jauh n sudh tidak terawat. Sangat tidak safety untuk jalan menuju coban rais,Air Terjun Coban Rais
Nafisah Kamila,1,setahun lalu,Tidak diketahui,"keamanan sangat tidak bisa dipercaya, dashboard saya balik dari coban udah kebuka?!? masa kenak angin pdhl buka aja susah, trs sepatu ditaruh di cantolan depan hilang, dan lebih parahnya lagi HELM HILANG ITU BAGAIMANA YA? sangat tidak rekomen kesini jalan ke coban juga tidak safety.",Air Terjun Coban Rais
Syafira Aulia Riskyta,1,setahun lalu,Hari biasa,"kmrn main"" kesana, banyak kecewa karena saat jalan ke air terjunnya tidak ada petunjuk arah, dan jalannya tidak terawat banyak pipa air yang bocor serta rumput liar yang menutupi jalan hingga saya dan teman saya tidak jadi ke air terjunnya pdhl jalan udah jauh namun harus di paksa kembali karena jalannya benar"" tidak bisa di lalui karena terhalang rumput liar btw saya sama teman saya jalan hingga pos 4/5 tiket skrng 12.500 perorang parkir motor 5000 saya berharap pihak wisata agar lebih ramah lagi serta memperbaiki jalan yg akan dilalui para pengunjung dan memberi petunjuk di jalan menuju air terjun terima kasih",Air Terjun Coban Rais
Aldinissa Tiffani,1,setahun lalu,Akhir pekan,"Tidak ada petunjuk jalan menuju jalan cobannya, sehingga kami tersesat, menurut saya tiket termasuk mahal karena fasilitas tidak memadai menuju air terjun",Air Terjun Coban Rais
Satriyo Putra Sarjono,1,2 tahun lalu,Akhir pekan,untuk ojek masyarakat lokal the best 👍👍👍 untuk pengelola batu flower garden 👎👎👎 saya masih worth ke coban-nya aja,Air Terjun Coban Rais
Zhafran Diezha,1,6 tahun lalu,Tidak diketahui,wahana sih Bagus.. cuma bayar mulu.. gak cocok buat tracking.. tukang ojeknya jg maksa banget..,Air Terjun Coban Rais
Pangeran Tobos,1,5 tahun lalu,Tidak diketahui,"Tempat wisata yg serba bayar di setiap pintu,kurang pas buat liburan keluarga........",Air Terjun Coban Rais
Jason Wiliam,1,3 tahun lalu,Tidak diketahui,"Masuk awal udah 12,5k per orang belum parkir. Habis masuk disuruh bayar ojek lagi kalau ga harus jalan 4km buat ke air terjun. Habis itu kalau mau masuk flower gardennya 1 orang bayar 25k per wahana lagi. Lah ini wisata alam atau wisata cari duit 😢. Kalau dihitung"" hampir sama kayak ke jatimpark dong. Udah gitu ga ada penjelasan di awal jarak air terjunnya 4km trus ga bisa refund juga. Bener"" kecewa masuk sini, kayak buang uang.",Air Terjun Coban Rais
delfi melinda,1,5 tahun lalu,Tidak diketahui,Sangat mengecewakan sih. 1. Masuk doang bayar per orang 10k Dah lah sekali aja dan cukup tau aja. Gak lagi kesana. Nyesel. Pengunjung coban mah ga bakal balik lagi kalo managementnya gak karuan kayak gini..,Air Terjun Coban Rais
Mila kurnia Binantoro,1,2 tahun lalu,Tidak diketahui,"Mau ke air terjun ny tdk ada petunjuk ny. Dan stlh ditelusuri,ternyta Juaaaaaaauuuuh bgt.jln ny susah. Kmrn 2 mobil dg 10 penumpang masuk bayar 125rb. Trus ke wahana bnyk macam paketan ny. Dr 25 rb s/d 100rb. Sayang bgt jalan menuju air terjun tdk recom",Air Terjun Coban Rais
satrio maulana 624,1,2 bulan lalu,Tidak diketahui,Wisata ruet banyak pungli keattt,Air Terjun Coban Rais
Joe Cakrawala Tour & Travel,1,5 tahun lalu,Tidak diketahui,"Baru pertama kali datang kesini eh katanya smlm habis ujan, jadi kata karyawannya dtutup yg ke arah coban. Dan malah dapet kesan kurang baik. 😪 …",Air Terjun Coban Rais
Saluna Erma,1,4 tahun lalu,Tidak diketahui,"Nyueeeeseeeeellllll gk buaaaaguusss buanget dikit dikit bayar , masuk bayar 20rb parkir 10rb blom kalau ke air terjunnya 4km naik ojek 75rb Trus apa gunanya tiket masuk???? Walaupun punya uang, tapi ya gak segitunya mahal ee Haddduuhhh wes mulih ae tuku bakso Malang enak",Air Terjun Coban Rais
Traveller Muslim,1,3 tahun lalu,Tidak diketahui,"Tiker parkir 60rb, Dari parkiran musti jalan 1 km atau bayar lagi ojek 1 x jalan. Sangat sangat tidak rekomendasi... Gak akan ksni lagi...",Air Terjun Coban Rais
Gifahri Alfatah,1,4 tahun lalu,Tidak diketahui,"sangat amat mengecewakan, pingin ke rumah eskimo aja hrus bayar parkir 25. blm ojek nya. di wajib kan ke batu flower dlu harus byar lagi. itu cuma mnikmati beberapa wahana aja gk bisa semua. view aslinya nya sangat amat jelek. saran saya mnding ke jatim park skali bayar tpi puasss.",Air Terjun Coban Rais
Myu Motret,1,4 tahun lalu,Tidak diketahui,Cukup Sekali+Kapok!!!,Air Terjun Coban Rais
ays,1,3 minggu lalu,Tidak diketahui,ngga nemu dalan e,Air Terjun Coban Rais
Choipan Clp,1,2 tahun lalu,Hari biasa,"Sebenarnya wisata disini lumayan bagus, tapi sangat di sayangkan abang ojeknya yang dipintu masuk terkesan memaksa kita harus pakai jasa mereka, padahal dengan jalan kaki ke lokasi utama itu tidak terlalu jauh dari pintu masuk. Dan pelayanan petugas di bagian loket juga tidak ramah terkesan malas dan cuek. Mohon di perbaiki pelayanannya.",Air Terjun Coban Rais
Budi Hartoyo,1,7 tahun lalu,Tidak diketahui,"1. Begitu datang disambut dengan ticket per orang Rp.10.000,- dan parkir Rp.10.000,- yang tidak dicek ticketnya dan kita cari tempat parkir sendiri di semak2. 2. Turun dari kendaraan langsung disambut dengan ojek2 pemaksaan ongkos menuju obyek2 yang ditawarkan yang ternyata semua penuh rekayasa premanisme tarif. 3. Untuk obyek disediakan 2 jalur alternatif, alternatif #1 naik ojek dengan tarif Rp.50.000,- dan ticket beli lagi Rp.25.000,-/ orang. Alternatif ke #2 bisa jalan kaki dengan antrian Ticket Rp. 25.000 orang dan pokoknya dibuat tidak nyaman biar milih naik ojek paksa tarif 4. Sebagian besar akhirnya banyak yang kecewa sudah masuk dan dibuat capek sekaligus sudah terpalak ticket masuk dan ticket parkir. Kesimpulan: 1. Jangan kunjungi tempat ini bila tidak ingin jadi korban PHP. 2. Sangat tidak disarankan untuk orang tua dan anak anak 3. Tolong dinas pariwisata kota batu khususnya segera investigasi obyek wisata ini 4. Jangan gunakan keindahan alam digunakan sebagai alasan pengelola atau masyarakat sekitar untuk mencari nafkah dengan cara ""malak"" saudara sendiri dari lain daerah. Oh my Gid",Air Terjun Coban Rais
Rio TheJenero,1,2 bulan lalu,Tidak diketahui,"Wisata ruwet kebanyakan bayar, konttoolllll",Air Terjun Coban Rais
Ihza Mahendra,1,3 tahun lalu,Tidak diketahui,"Pelayanan sangat buruk! Para ojek sangat menghina pengunjung! Kalau dia engga ramean, udah saya ajak duel, terutama yg rambut pirang, menghina kalau mau gratis ya di alun"" Sambil makan bakso bakar. Sedangkan kita baru menanya""i harga dan fasilitas apasaja yg ada di sana! Saya ajak duel serius yg rambut pirang kalau sendirian",Air Terjun Coban Rais
Lenyak Banar,1,6 tahun lalu,Tidak diketahui,"Tiket masuk 10 ribu, tapi gak ada wahana sama sekali. Yang ada hanya wahana toilet. Kalo mau ke air terjun, naik ojek yang telah disediakan bayar 20rb itupun masih harus jalan kaki 1km.",Air Terjun Coban Rais
muhammad jamaludin,1,2 tahun lalu,Tidak diketahui,"Tgl 23 main ke coban rais ,ngerasa di tipu sama tukang ojek nya",Air Terjun Coban Rais
BHAGA ANINDITATAMA,1,5 tahun lalu,Tidak diketahui,"Parkir mobil di itung perorang, per orang 10rb misalkan aja bawa calya 2 mobil udah 120rb, hbs gitu ke spotnya suruh pake ojek 10rb, terus masuk cobannya bayar lagi 25rb katakan bawa orang tua yg udah kakek nenek terus lihat ojeknya kyk gitu,ngak jadi ke coban ato batu flowernya, parkir aja cuma 120 laan ? Belum lain"" 😂 maaf bukan oknum, cuma heran aja kemarin pas kesini 🤦🏻‍♂️",Air Terjun Coban Rais
Al Nyon,1,7 tahun lalu,Tidak diketahui,hadeeh.... byk gaya byk juga biaya tambahan..,Air Terjun Coban Rais
Umar Maulana,1,2 bulan lalu,Tidak diketahui,"Wisata ruwet, kebanyakan pungli",Air Terjun Coban Rais
Adith Satryawan,1,5 tahun lalu,Tidak diketahui,"Kebanyakan bayar. Jadi disini ada 2 tempat wisata dengan satu pintu masuk, Coban Rais sama Flower Garden. 1. Pertama masuk bayar dulu buat masuk area 10K per orang 2. Disuruh parkir bayar 5K (sepeda motor) 3. Kalau mau masuk Flower Garden bayar 10K 4. Kalau mau ke Coban Rais gabisa jalan kaki, gabisa naik kendaraan pribadi juga, harus naik ojek khusus yang harganya 15K per orang Saran saya kalau udah sore mending ke Coban Putri aja, dateng kesini jam 3 sore jam 4 tutup, belum nunggu antrian (dampak COVID-19). Tidak worth it.",Air Terjun Coban Rais
adrian risza firlana,1,7 tahun lalu,Tidak diketahui,"JANGAN PERNAH NAIK OJEK MOTOR. TEMPATNYA DEKET. Banyak ojek yg sering bohongin wisatawan lokal atau yg blm pernah kesana. Dibilang naik turun jalannya, dan jauh sekali padahal jaraknya dekat ditempuh jalan kaki. Sebaiknya ojek2 itu g perlu bohong, merusak pandangan wisatawan ttg masyarakat lokal. Yang kedua, tdk ada ticket terusan. Hal ini buat booring karena dikit2 bayar tiket lagi. Dan jeleknya, tiket g bisa dibeli di wahanana nya, harus ke atas lagi. Penuh dengan anak pacaran dengan pakaian seksi2. Trus disini tempat berteduh hanya untuk pekerja dan tukang ojeknya.",Air Terjun Coban Rais
Arif Munandar,1,7 tahun lalu,Tidak diketahui,"semua berbayar, gak ada penjelasan di awal. masuk 25 rb ojek 10 rb kalau mau poto 20rbrb poto dit4 yang wajib untuk poto, barulah bisa poto t4 lainya. 1 tempat hanya 1 poto gratis. jadi ketika kita poto banyak² akan bayar lebih untuk perpotonya (5rb/poto) jadi menurud saya, ini lebih memgara ke jenis (poto outdoor)",Air Terjun Coban Rais
Bagus Anugerah,1,3 tahun lalu,Tidak diketahui,"Gak bisa sampai ke air terjun nya(saya memilih track jalan) disebabkan akses jalan setapak licin, berbahaya, track jalan tertutup semak rumput... Pengalaman saya",Air Terjun Coban Rais
Rahmadi Syukri,1,7 tahun lalu,Tidak diketahui,"Masuknya terlalu mahal, masuknya 10.000. Parkir 5.000 Naik ke atas 15.000 Pokoknya terlalu banyak minta duitnya Kalo saya hitung masuk di sana kalo mw menikamti semuanya sama saja dengan masuk dufan bahkan lebih..... Untuk pengelola semoga di tata lagi.....",Air Terjun Coban Rais
Ali Zainal Abidin,1,3 tahun lalu,Tidak diketahui,Masuk ke wisata udah bayar tiket eh ternyata mau ke atas katanya 4 kilo ditawarin ojek 75 ribu 1 orang kayaknya perlu pengawasan pihak terkait,Air Terjun Coban Rais
Jesaya Li,1,7 tahun lalu,Tidak diketahui,"Jangan harap anda akan melihat pemandangan alam yang menyejukan. Sebaliknya, anda akan menyaksikan penistaan terhadap alam, pepohonan dari hutan primer ditebang, diganti dengan tanaman perdu atau pohon industri perhutanan skala kecil (pohon budidaya). Banyak spesies tanaman introduksi menjajah tepian hutan tampak sepanjang jalan setapak menuju coban/air terjun. Selain itu, sepanjang jalan setapak, anda akan menyaksikan deretan pipa PVC yang cukup semrawut. Memang deretan pipa tersebut tidak merusak alam seperti penebangan pohon dan penanaman tanaman introduksi, tetapi deretan pipa tersebut cukup merusak pemandangan. Setelah menempuh perjalanan panjang hingga sampai ke dalam coban/ air terjun, mungkin sudah tampak hutan primer yang lebih sehat (sebab lebih jauh dari aktifitas manusia) tetapi, begitu memasuki wilayah air terjun, akan tampak tumpukan kayu dibiarkan membusuk di tengah aliran sungai kecil.",Air Terjun Coban Rais
Hasan Kawaguchi,1,4 tahun lalu,Tidak diketahui,Jalan akses kesana banyak ular cobra. Saya hampir dipatok. Bapak gojeknya maksa terus. Makanannya sangat mahal tidak sesuai yang didapat. Mending wisata ke tempat yg lain saja lebih banyak yang bagus dan nyaman. Dari nyawa hilang cok,Air Terjun Coban Rais
Yoyo Sediyono,1,3 tahun lalu,Hari biasa,Ingin masuk..cuban Rais...hrs bayar/orang Ternyata di area tempat yg sama kita ditawarkan destinasi untuk photo2 hrs bayar dgn di photo oleh photografer dari pengelola.setelah photo jadi..kita ditawarkan untuk bayar photo,Air Terjun Coban Rais
Kepo a,1,2 tahun lalu,Tidak diketahui,"Jangan kesini mahal, sangat dikormersilkan, dah mending carii spot yang lain, warga lokal terutama jasa ojrk seperti menghina prngunjung kalau tidak menggunakan jasa mereka",Air Terjun Coban Rais
Wahyu Goek Official,1,4 tahun lalu,Tidak diketahui,"Tempatnya memang bagus , cuman untuk transportnya kenapa semahal itu , banyak pengunjung yang akhirnya memilih balik dan nyari lokasi wisata lain , dulu bisa lgsg naik mobil pribadi ke atas langsung",Air Terjun Coban Rais
Ika Yulia,1,6 tahun lalu,Tidak diketahui,"Tempat bagus sih, Tapi hitungannya nih yang ga sesuai budget, jika dituruti per orang bisa 500rb lebih 😢 Masuk lokasi @10rb Parkir 10rb Naik ke lokasi jika jalan *ga bayar* tapi ga kuat juga tenaganya 😕 Jika naik ojek @10rb Masuk di setiap spotnya bayar jg macam"" harganya & lagi.. Spot selfienya bnyak, Tapi yang buat jalan"" aja atau penasaran seperti saya, Untuk datang k 2 kalinya pasti mikir banget, atau emang sudah niat banget untuk datang ke 2 kalinya.. Kecuali gratisan ye.. Alias diajak siapa gt.. 😀😁 Andai biaya tuk masuk ke area selfienya, yang bagus"" tu ga banyak rogoh kantong, dan ga banyak aturan, harus ke sini dan kesini dulu.. Mungkin semakin banyak yang datang... Dan ga banyak yang komen nyesel.. Siap budget banyak ja deh jika ke sini..",Air Terjun Coban Rais
FDew,1,6 tahun lalu,Tidak diketahui,"Saya tadi siang berniat ingin ke coban rais tapi malah dibohongi oleh ojek disana Saya ditawari ojek ke flower gardennya atau ke “air terjun” disni saya memilih ojek ke air terjun yang katanya 4 km kalo jalan kaki dengan bayaran pp 70 ribu Saat saya naik ojek benar benar pengalaman terburuk karena jalannya rusak, jelek seperti ditengah hutan melewati jurang dan lembah Disitu saya berfikir ingin balik saja tp apadaya sudah ditengah perjalanan, saat sampai di air terjunnya saya merasa bingung kok tidak ada tulisan coban rais seperti di google Lalu ternyata saya baru tau bahwa saya dibohongin yg saya datangin tadi itu “ air terjun” coban kaca yg letaknya ditengah hutan, tukang ojeknya bilang coban rais hanya bisa digapai menggunakan motor trail, disitu saya merasa aneh, tp saya memilih percaya pada mereka dan itulah bodohnya saya",Air Terjun Coban Rais
Dila H.,1,6 tahun lalu,Tidak diketahui,tempat terlalu bising krn byk tukang ojek. spot cukup bagus tetapi terlalu komersiil setiap spot berbayar. sayang sekali feel wisata alamnya jadi tidak berasa krn sangat ramai,Air Terjun Coban Rais
Agus Yulianto,1,4 tahun lalu,Tidak diketahui,"Coban rais tempat camp nya mengecewakan,,baru masuk udah tiket perorangan 10rb per org.trus dilokasi camp nya pertenda ditarik 50rb ktae buat biaya km mandi,,,ternyata km mandi air nya pun g mengalirr blass sangat mengecewakan.makanya sepiii kmarin saya hanya ngecamp cuman 3tenda aja serombongan.g ada orang lain blasss.mungkin dah banyak yg kecewa",Air Terjun Coban Rais
Mursyid Teekindo,1,4 tahun lalu,Tidak diketahui,Pokoknya ga 2x lah kesini,Air Terjun Coban Rais
Kriez Ngokh,1,6 tahun lalu,Tidak diketahui,"Waktu naik ojek katanya langsung ke post 1 batu flowernya terus ongkosnya 35rb kalo PP 70rb , waktu sudah naik malah d ajak muter"" naik gunung sampe d coban kaca terus tukang ojeknya minta bayaran 35rb lah kan belum sampe d post 1 padahal , terus katanya kalo mau turun bayar lagi 35rb jadi total 70rb lah siapa yg mau jalan kaki kurleb 4km.an d gunung waktu itu ak sama pacarku jadi 2 orang kena 140rb .. sumpah kesel banget padahal kalo jalan paling cuma 1km.an itu malah d ajak muter"" naik gunung pdahal bilangnya langsung ke post 1 .. sampe skrng masih inget wajah tukang ojeknya sangking keselnya",Air Terjun Coban Rais
ja reja,1,2 bulan lalu,Hari biasa,"WISATA RUET!!!! KAEAN BAYAR BAYAR, ! PUNGLI KEATTT",Air Terjun Coban Rais
Perang Tagar Channel,1,3 tahun lalu,Tidak diketahui,"Mau ke coban rais malah di bawa ke coban kaca Tarif ojek tertera 10rb tapi di suruh bayar 80rb per orang, udah kerasa kegetok harga sih sebenarnya tapi mau ngeluh ke siapa",Air Terjun Coban Rais
hope lucky,1,7 tahun lalu,Tidak diketahui,"Baru kali ini ke obyek wisata seperti di komersilkan banget, baru dtng sedikit dipaksa buat naek ojek, sempet nolak jalan sebentar ditawarin lagi buat naik ojek, lucunya naek ojek hanya sampai batu flower garden, dari situ ke cobannya bayar ojek lagi.. Agak kecewa ke tempat ini..",Air Terjun Coban Rais
wak,1,6 tahun lalu,Tidak diketahui,"mahal, udah bayar masuk, bayar lagi ojek, 70rb pp,",Air Terjun Coban Rais
Ant Ena,1,5 tahun lalu,Tidak diketahui,"coban Rais.......... masuk lokasi bayar 10rb/orang (hari biasa) +parkir 10rb tapi jangan ke coban jika musim hujan, karena harus ngelewati sungai meski kecil berarus deras & jauh banget dari parkir (ampun-ampun deh)",Air Terjun Coban Rais
Tappe Simon Siza,1,7 tahun lalu,Tidak diketahui,Masuk area 10.000 Parkir 5.000 Ojek 10.000 kalo g mau jalan aja 1 Km Masih antri lagi Wkwkwk Spot view Lumayan lah...,Air Terjun Coban Rais
G Suhardjito,1,9 bulan lalu,Akhir pekan,Pelayanan kurang memuaskan ada kejadian peledak tabung Gas,Air Terjun Coban Rais
Hanny William's,1,3 tahun lalu,Tidak diketahui,"Pengelolanya tolol di google map tertera buka ternyata saya samperin tutup selama PPKM harusnya di edit donk jangan di biarkan nipu orang jauh"" dari surabaya ke batu",Air Terjun Coban Rais
Harjanto Prih,1,5 tahun lalu,Tidak diketahui,Wana wisata alam ..tapi kurang alami.. Seharusnya ojeg tidak boleh..beroperasi.. menambah polusi di batu.. Jalan masuk ke coban kurang lebar..bisa saja..,Air Terjun Coban Rais
J Nduts,1,5 tahun lalu,Tidak diketahui,"wisata yang tidak disarankan, tiket di minta di luar di air terjun tukang ojek harga mahal, ke air terjun masih 4 KM.",Air Terjun Coban Rais
Ghani Sakha,1,3 tahun lalu,Tidak diketahui,"Kecewa... Tidak terawat tempatnya, sedangkan semuanya bayar.. pengelola tidak profesional.. sepi, kayak kuburan..",Air Terjun Coban Rais
TATIK ADI,1,5 tahun lalu,Tidak diketahui,Tiket masuk tidak sesuai dengan lokasi air terjun yang sangat jauh dan akses jalan terjal naik turun.,Air Terjun Coban Rais
hiedahari forever,1,6 tahun lalu,Tidak diketahui,sangat sangat sangat buruk.. tidak recomend sama sekali tidak ada yg gratis dsni.. yg berkantong tipis jangan kesini..,Air Terjun Coban Rais
