reviewer_name,rating,date,visit_time,review_text,wisata
Julie_cantika@yahoo.co.id Juliecantika,1,4 tahun lalu,Tidak diketahui,Syg tmpnya krg bersih krg perawatan. Coba dibangun yg bagus pemandian air panasnya. Dan bersih pasti byk pengunjungnya,Pemandian Air Panas Cangar
ADEPUTRIANA Dextro,1,setahun lalu,Tidak diketahui,"Tambah bagus sih skrg...mungkin pas kesana kmren hr minggu jd ruuuamenya masyzsassasz,.zzz",Pemandian Air Panas Cangar
'Mizter Fu,1,setahun lalu,Tidak diketahui,Semoga kedepan disediakan tempat khusus laki2 dan perempuan.,Pemandian Air Panas Cangar
JR Vision,1,4 tahun lalu,Tidak diketahui,Kolam nya kotor kyak nya jarang di bersihkan alias banyak lumut nya yg berterbangan,Pemandian Air Panas Cangar
amel lia,1,3 tahun lalu,Tidak diketahui,"Gaada yg slah sama tempat ini cman gapernah jodoh aja setiap kesini tutup, kesini lagi tutup jam set 3 pdhal masian . Sudah gabisa bilang apa2",Pemandian Air Panas Cangar
rendra wirawan,1,3 tahun lalu,Tidak diketahui,Kotor. Kolam tidak ada airnya. Fasilitas banyak tidak berfungsi.,Pemandian Air Panas Cangar
Agus Puji Astutik,1,4 tahun lalu,Tidak diketahui,"Makanan TDK enak tp mahal ,tmpt bilas yg kotor kurang terawat",Pemandian Air Panas Cangar
Sisca Lydia,1,5 tahun lalu,Tidak diketahui,"Setelah mandi disitu , tiga orang cucu saya panas. Akhirnya harus ke dokter. Kolamnya lumuten",Pemandian Air Panas Cangar
Ruswati,1,3 tahun lalu,Tidak diketahui,"Tek kasih bintang 1 dulu, soal nya belum tau buka apa nggak. Info apa sekarang udah buka",Pemandian Air Panas Cangar
Reymena Nathalia,1,5 tahun lalu,Tidak diketahui,"Kolamnya kotor, licin berlumut. Pelayanan kurang ramah. Tidak recommend. Maaf ya",Pemandian Air Panas Cangar
alfin hidayat,1,3 tahun lalu,Tidak diketahui,"Udah buka belom, ppkm udah selesai. Masa gak buka buka rek? Walah walah. Yang bersangkutan tolong balas",Pemandian Air Panas Cangar
Rochman Effendi,1,2 tahun lalu,Tidak diketahui,"Area kolam kurang luas, kurang bisa menampung wisatawan",Pemandian Air Panas Cangar
Ria Tri Windarti,1,5 tahun lalu,Tidak diketahui,Mohon kebersihan kamar mandi dan tempat gantinya lebih diperhatikan..,Pemandian Air Panas Cangar
Santoso Budiarto,1,5 tahun lalu,Tidak diketahui,"Alami, sayang air hangatnya kotor, juga tempat bilas kotor, tak di rawat",Pemandian Air Panas Cangar
BABILAHKAUHADEH,1,6 tahun lalu,Tidak diketahui,"Tempat nya asyik untuk berrekreasi sayang kebersihannya kurang dperhatikan,",Pemandian Air Panas Cangar
BABY KUDA,1,4 tahun lalu,Tidak diketahui,SEMANGAT SEMANGAT saya dah kesitu sejak tahun duaribu INI bukan hoax belum di BANGUN,Pemandian Air Panas Cangar
SAP L,1,setahun lalu,Tidak diketahui,Peraturan terlalu banyak tapi fasilitas minim,Pemandian Air Panas Cangar
Mohammed Shawq,1,7 tahun lalu,Tidak diketahui,Ketika Ramadhan menjadi tempat untuk gak puasa,Pemandian Air Panas Cangar
Fendy Lagi,1,5 tahun lalu,Tidak diketahui,"Kecewa.. Tidak ada pemberitahuan tutup.. Sudah jauh2 datang, ternyata tutup..",Pemandian Air Panas Cangar
Ari Safragresik,1,4 tahun lalu,Tidak diketahui,Ya benar tukang nya kurang profesional.. Habis di servis tambah tidak nyaman,Pemandian Air Panas Cangar
adi kurniawan,1,3 tahun lalu,Tidak diketahui,Jauh-jauh ke sini ternyata masih ditutup :( Pengelolanya ga update di Google sih,Pemandian Air Panas Cangar
Jovial Falah,1,4 tahun lalu,Tidak diketahui,Penjaganya pembohong. Katanya airnya asat padahal enggak,Pemandian Air Panas Cangar
Anes ALFIAN,1,3 tahun lalu,Tidak diketahui,Tolong tiket masuknya lebih murah lagi,Pemandian Air Panas Cangar
Alfaruq Satriatama,1,6 tahun lalu,Tidak diketahui,Kotor dan jorok...air buat bilas panassss semua.,Pemandian Air Panas Cangar
Hitam Putih,1,2 tahun lalu,Tidak diketahui,Keren. Dan sangat indah dan sejuk suasannya,Pemandian Air Panas Cangar
ricky edo,1,3 tahun lalu,Tidak diketahui,Masih tutup sampai waktu yg belum ditentukan...,Pemandian Air Panas Cangar
sigit muhibbin,1,2 tahun lalu,Tidak diketahui,Sama dengan pacet masih buanyak pungli,Pemandian Air Panas Cangar
Upin Ipin,1,5 tahun lalu,Tidak diketahui,Makanannya enak tapi sayang ga gratis,Pemandian Air Panas Cangar
Zubaim Zuu,1,6 tahun lalu,Tidak diketahui,Tempat alami tp perlu perbaikan,Pemandian Air Panas Cangar
azriel mom 88,1,4 tahun lalu,Tidak diketahui,"tempatnya gk keurus ya, kurang bersih",Pemandian Air Panas Cangar
Al Laila,1,7 tahun lalu,Tidak diketahui,Tempatnya terlalu kotor.,Pemandian Air Panas Cangar
Dita Larasati,1,6 tahun lalu,Tidak diketahui,tdak terjaga dan terawat dengan baik,Pemandian Air Panas Cangar
danis ardiansyah,1,10 tahun lalu,Tidak diketahui,tidak enak gak kaya kedong maor,Pemandian Air Panas Cangar
HARDONO,1,4 tahun lalu,Tidak diketahui,Cukup menyenangkan dan bermafaat,Pemandian Air Panas Cangar
Pro Florist Batu,1,6 tahun lalu,Tidak diketahui,Kurang nya kebersihan,Pemandian Air Panas Cangar
Zr mdhns,1,2 tahun lalu,Tidak diketahui,staff sangat tidak ramah,Pemandian Air Panas Cangar
Angga Fajar,1,5 tahun lalu,Tidak diketahui,Saya kesana tempTnya tutup,Pemandian Air Panas Cangar
Soepreihya Thoung,1,5 tahun lalu,Tidak diketahui,Tak se indah dgn nyata,Pemandian Air Panas Cangar
Muhammad Hafidz,1,2 tahun lalu,Tidak diketahui,staff tidak ramah,Pemandian Air Panas Cangar
Is Nardi,1,4 tahun lalu,Tidak diketahui,Pandangan yang menarik dan asri,Pemandian Air Panas Cangar
Yuscal Yus,1,7 tahun lalu,Tidak diketahui,Indah dan enak,Pemandian Air Panas Cangar
farid abim,1,4 tahun lalu,Tidak diketahui,Jauh jauh kesana tutup,Pemandian Air Panas Cangar
Agen bni46,1,6 tahun lalu,Tidak diketahui,Mantab airx,Pemandian Air Panas Cangar
de Rossi Familly,1,6 tahun lalu,Tidak diketahui,Istimewwa,Pemandian Air Panas Cangar
Iwan Rudi,1,7 tahun lalu,Tidak diketahui,udara ya segar,Pemandian Air Panas Cangar
G C Ang,1,6 tahun lalu,Tidak diketahui,"Datang tanpa ekspektasi apa pun; pulang dengan rasa jijik dan kecewa. Penduduk setempat membayar Rp 11.500 sementara orang asing membayar Rp 25.000. Lantai kolam berbatu dan tidak rata. Sangat berbahaya bagi anak-anak dan manula. Fasilitas kamar mandinya menyedihkan. Orang-orang yang mengelola tempat ini bahkan tidak repot-repot memasang lampu di dalam kamar mandi. Dugaan saya, mereka tidak ingin pengguna melihat betapa kumuhnya kamar mandi tersebut. Satu-satunya sisi baiknya adalah suhu airnya sangat nyaman bagi saya. Kesimpulannya, saya tidak akan datang ke sini lagi dan jika teman-teman saya bertanya kepada saya, saya akan berusaha keras untuk mencegah mereka melakukannya.",Pemandian Air Panas Cangar
Emily H,1,setahun lalu,Tidak diketahui,Diberitahu bahwa hari ini tutup setelah berkendara 1 jam untuk sampai ke sini 😭 alangkah baiknya jika diposting di situs web mereka saat saya memeriksa sebelum berangkat …,Pemandian Air Panas Cangar
Valeriia Kaptceva,1,6 tahun lalu,Tidak diketahui,"Ingin beristirahat di pemandian air panas, tapi sangat kotor sehingga saya bahkan tidak bisa masuk ke dalam",Pemandian Air Panas Cangar
Agus Naim,1,5 tahun lalu,Tidak diketahui,Kempros terlalu berlebihan. Saya tidak melaporkan Khofifah terlebih dahulu,Pemandian Air Panas Cangar
Agus Mulyadi,1,7 tahun lalu,Tidak diketahui,"Jamur dimana-mana, kotor dan tidak recomended. Jika Anda membayangkan ciater, Anda salah.",Pemandian Air Panas Cangar
Yance Sayuri,1,3 tahun lalu,Tidak diketahui,Penjaga cangar sok keras,Pemandian Air Panas Cangar
Sholeh Heloz,1,5 tahun lalu,Tidak diketahui,Airnya panas,Pemandian Air Panas Cangar
Rustantio Putra,1,6 tahun lalu,Tidak diketahui,Tempat kotor,Pemandian Air Panas Cangar
Hidayatus Sholikhah,2,2 minggu lalu,Tidak diketahui,"Bayar masuk mahal"" tapi fasilitas di dlm kamar mandi spt cantolan baju tak ada yg dekat kolam dan kunci pintunya ada yg tak berfungsi pas depan kolam",Pemandian Air Panas Cangar
muhammad fath,2,8 bulan lalu,Tidak diketahui,Jauh² dari Jakarta. Melewati jalan cangar yg aduhaii bikin deg degan... Sampe lokasi malah tutup alasan cuaca buruk... Padahal cuma hujan rintik².sangat disayangkan. Tapi sedikit terbayar dengan pemandangan yg sangat syahdu yg mencekam.,Pemandian Air Panas Cangar
Dinda Isnaini,2,8 bulan lalu,Tidak diketahui,"Heran banget pengunjung banyak, dengan tiket yg saya yakin pasti dapatnya banyak . Tapi kamar mandi kotor , bau , 😫 Seperti tidak pernah disikat , atau dibersihkan . andaikan Seminggu sekali kamar mandi dibersihkan aja gk gitu amat . Sumpah sih sebenernya wisata nya udah oke , tali sayang banget untuk kamar mandi gk dibersihkan secara rutin 👎👎 Bad experience Pliss pengelola hire karyawan untuk bersihkan kamar mandi SETIAP HARI . Disikat , dibersihkan pake pengharum",Pemandian Air Panas Cangar
Nur Aini,2,9 bulan lalu,Tidak diketahui,"Kotor, dan tempat pergantian bau dan banyak tempat2 yang rusak, minim tempat sampah",Pemandian Air Panas Cangar
arif sudilaksono,2,7 tahun lalu,Tidak diketahui,"Pemandangan selama perjalanan asik dan indah tapi begitu mendekati pintu masuk agak extrim terutama pintu masuk yang dekat dengan kolam,perindah lagi dong pak taman dan kolamnya,tambah lagi pancuran air panasnya",Pemandian Air Panas Cangar
Mentari Senja,2,7 tahun lalu,Tidak diketahui,Dari tahun ke tahun ga ada perubahan. (25 tahun tetep sama) Cuma karcis parkir and tiket masuk aja yang berubah mahal. Fasilitas dan lain2 ga ada yg berubah. Kebersihan kurang banget. Harusnya sudah bisa lebih baik lagi..,Pemandian Air Panas Cangar
wawing sasongko,2,5 tahun lalu,Tidak diketahui,area kurang terawat walau sudah tersedia banyak tempat sampah.. dan kondisi kolam ya begitu itu,Pemandian Air Panas Cangar
Nanang,2,6 tahun lalu,Tidak diketahui,"Fasilitas kurang terawat jadi terkesan kumuh, dan untuk berenang di kolam besar masih bayar lagi dan kurang ramah pelyanan tiket berenng yang bawah...",Pemandian Air Panas Cangar
Hello Yello,2,3 tahun lalu,Tidak diketahui,"25/11/2021 lewat sini, katanya hansip yg jaga pinggir jalan pemandian cangar ini TUTUP. Dijaga oleh banyak hansip. Tapi kok parkirannya full mobil plat merah. Apa cuma buka untuk kalangan tertentu aja ya? Entahlah",Pemandian Air Panas Cangar
Nyamuk Jantan,2,5 tahun lalu,Tidak diketahui,"Tidak panas sama sekali ,kamar mandi terbatas dan kotor ,kolam juga kotor ,banyak daki (bolot) yg berenang di sekitar andaa ,semoga kita semua dapat menjaga kebersihan nya",Pemandian Air Panas Cangar
mud Jayadi,2,5 tahun lalu,Tidak diketahui,"Tempatnya terbuka, kolamnya kotor banyak lumut",Pemandian Air Panas Cangar
makrus ali,2,setahun lalu,Tidak diketahui,"Buat kmr mndi masa iya ada yg jaga berbayar. Itu kan kolam renang bukan mall .. Semua orang pasti butuh tempat ganti .. dan bilas .. Kolam renang di mana"" udah dapet fasilitas kmr mndi yg gratis tiss Jngn memanfaatkan keada an yg menguntungkan diri sndri .",Pemandian Air Panas Cangar
Munadi,2,4 tahun lalu,Tidak diketahui,"Potensi yg besar , tapi kurang di optimalkan. Bangunan banyaknya yg tidak terawat. Sampah dimana mana. Ini masuk kawasan batu ? Sayang sekali",Pemandian Air Panas Cangar
Billardanas Supandri,2,setahun lalu,Hari biasa,Datang saat weekdays tanggal 11 Januari 2024 Tiket/orang Rp. 18.000 + Asuransi Rp. 1.000 + Rp. 500 Iuran Desa. 2 orang dewasa total Rp. 39.000 + Parkir R4 Rp. 5000 = Rp 44.000 Petugas dengan sopan mematok menjawab Rp. 45.000.dan bukan masalah nilai 1000nya tapi kejujuran.. lengah nya kami check tiket setelah perjalanan pulang.,Pemandian Air Panas Cangar
Ika Sabin,2,setahun lalu,Tidak diketahui,Pemandian cangar sudah dibangun Lebih bagus ..tapi tetap saja pengelolanya kemproh toilet tidak ada yg bersih Pesing berlumut ..kolam tiap hari dikuras tapi tidak disikat jadi berlumut ..masuk karcis 20.000 gak pingin balik lagi DECH cukup sekali saja,Pemandian Air Panas Cangar
Eko Ajiwibowo (Heraji),2,7 tahun lalu,Tidak diketahui,Pemandian air panas alami. Hanya saja kurang terawat,Pemandian Air Panas Cangar
Purwani Sukoyo,2,setahun lalu,Tidak diketahui,"Tempat indah, nyaman.. Tapi hati-hati ya dengan barang anda, sy sdh 2x kehilangan jaket di t4 ini, lengah sedikit langsung di-saut, mugi manfaat damel panjenengan",Pemandian Air Panas Cangar
Defid Ubaidillah,2,6 tahun lalu,Tidak diketahui,"Wisata air panas ini sebenernya uda lumayan bagus, punya 2pintu akses dan parkiran yg luas. Tiket masuknya jg relatif murah 10.500 perorang, jg disediakan kamar ganti dan kamar mandi, meskipun msh jauh dari kata terawat dan bersih. Untuk kebersihan kolam juga masih kurang. Mungkin bs lbh dirawat lagi, karena sebenernya wisata air hangat ini punya view bagus dan air hangatnya jg lumayan bikin rileks setelah berendam.",Pemandian Air Panas Cangar
Mee,2,5 tahun lalu,Tidak diketahui,"Baru Minggu Kmrn kesana : 1. Bayar Tiket Masuk Rp.15.000/Org 2. Parkir Motor Rp.5000 Saya kira akan semakin bagus, ternyata semakin tdk terawat..., saya harap pemerintah daerah setempat dpt mengelola dgn baik. Karena kondisinya kotor, berlumut, dan krg terawat. Trus petugas tiket nya kalau kembaliin uang dr dalam dilempar...Maaf utk saat ini tdk akan kembali lagi kesana.",Pemandian Air Panas Cangar
Y Y. Dyah,2,8 tahun lalu,Tidak diketahui,"Bertahun- tahun kesini ngga ada peningkatan pelayanan dan fasilitas yg signifikan. Fasilitas kamar mandi krg banyak dn yg sdh ada krg terawat. Lantai kolam seringkali sgt2 licin dan ada tegel yang pecah. Ckup membahayakan khususnya utk anak2. Pada akhir pekan saat pengunjung membeludak, sulit bagi pengantar / org yg tdk ikut masuk kolam untuk mencari tempat duduk yg memadai. Mybe not recommended for weekend list. Nmun bs jd pilihan tempat berendam maupun berenang di hari2 biasa.",Pemandian Air Panas Cangar
abidal yaqin,2,setahun lalu,Tidak diketahui,"Maaf, kamar mandi yang di sekitar kolam renang pesing semua, truss kolam renang kotor, kolam rendam banyak lumut nya terima kasih",Pemandian Air Panas Cangar
saikul hadi,2,5 tahun lalu,Tidak diketahui,"Air kolam kotor memang tidak dikasih kaporit, wajar. Tapi tulung, kamar mandi khususnya yang diluar, minimal ndak bisa diintip oleh orang. Dan jauh bisa dikatakan itu bentuk kamar mandi, sehingga menjadikan kamar mandi jorok dan tidak karuan bentuknya",Pemandian Air Panas Cangar
novian rochmat,2,7 tahun lalu,Tidak diketahui,"Air bisa memilih mau yg hangat panas, hangat dan hangat dingin..",Pemandian Air Panas Cangar
annisa fio,2,8 tahun lalu,Tidak diketahui,"Abis mandi disini badan langsung gatal. Kolam nya berlumut dan air nya kotor, sampah berserakan, hangat nya biasa aja malah lebih panas di Toilet. Kebersihan benar2 kurang. Pemandangan nya aja yg bagus dari Batu. Overall, tidak memuaskan.",Pemandian Air Panas Cangar
snrt snrt,2,2 tahun lalu,Tidak diketahui,"Sebenarnya bagus & rame pas hari libur, pas kesana parkir penuh dan diatahkan parkir diluar, agak kecewa parkir ditarik dobel, bayar diluar 10 rb & bayar di loket tiket masuk 15 rb per orang plus parkir lagi 18 rb, lumayan kotor meski bangunan masih baru",Pemandian Air Panas Cangar
