reviewer_name,rating,date,visit_time,review_text,wisata
Son Ii,1,6 tahun lalu,Tidak diketahui,Sangat Bagus pemandangan nya,Batu Economis Park
fanza saputra,1,7 tahun lalu,Tidak diketahui,No coment... Blom coba soal e,Batu Economis Park
Nur Chasanah,1,5 tahun lalu,Tidak diketahui,Makan & minuman mahal buanget,Batu Economis Park
Hafidz Assad,1,7 tahun lalu,Tidak diketahui,"jelek,,gak imbang sama mahalnya",Batu Economis Park
Iva Salfiah,1,2 tahun lalu,Tidak diketahui,Pelayanan kurang ramah,Batu Economis Park
Okto Ricky,1,6 tahun lalu,Tidak diketahui,Ga jadi masuk,Batu Economis Park
Nur Hayati,1,5 tahun lalu,Tidak diketahui,"Sangat bgus, indah, besar",Batu Economis Park
asmaul chusnah,1,5 tahun lalu,Tidak diketahui,Tempatx kurang bersih,Batu Economis Park
hasim munir,1,5 tahun lalu,Tidak diketahui,Mahal tempat tak enak,Batu Economis Park
Zahra Nisa,1,2 tahun lalu,Tidak diketahui,Cukup seru dan indah,Batu Economis Park
Neski Salenti,1,5 tahun lalu,Tidak diketahui,Kurang menarik,Batu Economis Park
Joko Winarno,1,9 tahun lalu,Tidak diketahui,Sangat jelek,Batu Economis Park
Dendy Eka Putra Pratama,1,5 tahun lalu,Tidak diketahui,Ga rekomendasi,Batu Economis Park
Prabowo Heru,1,7 tahun lalu,Tidak diketahui,Sate buaya,Batu Economis Park
Ade GS,1,5 tahun lalu,Tidak diketahui,"Saya datang ke sini bersama saudara laki-laki saya dan kedua putranya (keponakan saya). Kami membawa dua tas berisi beberapa barang milik keponakan saya seperti baju ganti, popok, dan empat kotak kecil susu merek favorit keponakan saya. Di pintu masuk, para staf bersikeras untuk mencari tas kami. Jadi, mereka dengan tangan mereka yang kotor (saya bilang kotor karena saya cukup yakin mereka menyentuh banyak barang, barang bawaan pengunjung lain sebelum mereka menyentuh milik kami) membongkar isi tas kami, mengambil pakaian bersih dan popok keponakan saya di mana-mana. Saya dan saudara laki-laki saya merasa sangat terganggu olehnya. Saya pikir perilaku ini tidak sopan dan kasar. Kami bahkan hampir membatalkan untuk masuk, tetapi kami tidak ingin merusak pengalaman keponakan saya karena mereka hanya menyukai buaya dan dinosaurus (salahkan kartun untuk itu). Bagi saya, saya tidak dapat menikmati apa pun di tempat itu. Seluruh pengalaman hancur karena perilaku staf pintu masuk.",Batu Economis Park
M.Rosyidi Edi,1,2 tahun lalu,Hari biasa,"Pintu masuk kurang memuaskan, tidak bisa bawa makanan dan tidak ada kipas/ac",Batu Economis Park
Adi Soetrisno,1,5 tahun lalu,Tidak diketahui,Mereka membiarkan orang merokok di sini. Ini adalah tempat liburan untuk anak-anak. Apa yang kamu pikirkan!!!,Batu Economis Park
Hendro Saputro,1,4 tahun lalu,Tidak diketahui,Tenang... Pd ada pandemi,Batu Economis Park
Achmad Bilal Hamdani,1,9 tahun lalu,Tidak diketahui,waktu yang sama,Batu Economis Park
02_Achmada Habibi Hidayatullah,1,6 tahun lalu,Tidak diketahui,Saya memiliki banyak kesabaran.,Batu Economis Park
Yen Yen,1,8 tahun lalu,Tidak diketahui,Sayang sekali kalau dijadikan taman rekreasi keluarga,Batu Economis Park
Liberty Finansial,1,8 tahun lalu,Tidak diketahui,"Tolong bantu dirimu sendiri, menjauhlah dari tempat ini.",Batu Economis Park
Anie Uniec,1,5 tahun lalu,Tidak diketahui,Tidak apa-apa,Batu Economis Park
Ardy Dharma,1,6 tahun lalu,Tidak diketahui,bosan terlalu kecil,Batu Economis Park
Atharizz Kemas,1,setahun lalu,Tidak diketahui,Waktu antrean 30-60 mnt,Batu Economis Park
Muhammad Daffa Naufal,1,5 tahun lalu,Tidak diketahui,Tidak tertarik,Batu Economis Park
Djmtr,1,9 tahun lalu,Tidak diketahui,Kecil kecil kecil,Batu Economis Park
agoes Setyawan66,1,5 bulan lalu,Tidak diketahui,5 bulan lalu,Batu Economis Park
Yunarno Magor,1,6 tahun lalu,Tidak diketahui,6 tahun lalu,Batu Economis Park
Sailil Ikrima,2,2 bulan lalu,Tidak diketahui,"Pengalaman buruk berkunjung ke sini beli tiket terusan kayak ga ada gunanya, banyak banget wahana yang masih HARUS BAYAR, terus arti tiket terusan apa dong? wahana 99% untuk anak kecil, wahana buat dewasa hampir ga ada paling rumah hantu, tembak laser. semoga bisa diperbaiki lagi 🙏🙏 …",Batu Economis Park
Bilal Bayasut,2,setahun lalu,Tidak diketahui,"Sangat disayangkan, tempat dan wahana nya bagus, tp merasa tertipu ketika beli ayam krispi di sini, ga ada ayamnya isinya tepung ama tulang aja. Mohon penanggung jawab jatimpark atau predator ini, ditingkatkan.",Batu Economis Park
nur fadiLa,2,2 tahun lalu,Tidak diketahui,Tempat nya kurang memuaskan. Beli tiket terusan tapi gak semua wahana bisa dinaikin. Karena didalam gak ada yg jaga. Padahal pas hari Jum'at tiket nya sudah termasuk weekend tapi permainan terbatas,Batu Economis Park
Amee Kiut,2,9 tahun lalu,Tidak diketahui,"Wahana ini di dominasi oleh buaya...., padahal predator khan bermacam-macam. Memang koleksinya bertambah dengan beberapa jenis ular. Park nya tidak terlalu luas memang cocok untuk anak2 . Mudah2an koleksi predator nya bertambah tahun depan.",Batu Economis Park
Ara Silfi,2,10 bulan lalu,Tidak diketahui,"Pengalaman yang tidak baik, outbond disana bawa makanan tidak boleh,roti saja dilarang dibawa kedalam dan kami di usir dari kolam renang karena pakai baju olahraga setelah outbond dan air yang ada di area kolam renangnya dimatikan,setelah itu kami keluar kolam dan untuk bilaspun airnya dimatikan. Kata murid-murid kami dan wali murid, untuk pengalaman pertama dan terakhir ke predator fun park,ga baik sekali kesannya disana.",Batu Economis Park
Yulfatul Ummah,2,5 tahun lalu,Tidak diketahui,Tempat g terlalu besar.. Harga dh relatif lumayan murah cocok untuk hiburan anak 10tahun k bawah,Batu Economis Park
Ahmad irfan Bin pudji haryo,2,setahun lalu,Tidak diketahui,"Lumayan sih, anak anak senang, kalo bisa wahana yg tutup di buka lagi ( kereta, kincir, dll) trus perawatan diperhatikan ya terutama hewan yg di awetkan, bisa nggak bulunya yg rontok di pasang bulu baru, biar gak seram.",Batu Economis Park
Ira Utami,2,6 tahun lalu,Tidak diketahui,Fasilitas kurang memuaskan...sudah terlalu lama antri teryata baterai hp habis ....tidak berburu salamander...namanya tanpa alat😒😒😒😒 …,Batu Economis Park
firdhi yan arief,2,setahun lalu,Akhir pekan,"15 Oktober ke sini, kolam renangnya kotor",Batu Economis Park
Abian Putra Prasetya,2,4 tahun lalu,Tidak diketahui,"Sangat2 mengecewakan datang hari ini kesini. Klo memang promo, tp jgn merugikan customer yg sdh dtg jauh2 kesini donk. Kolam renang kotor, playground tdk bisa dgunakan, kereta diperbaiki. Padahal tujuan dtg kesini spya anak2 senang, mending dtg ke kolam renang biasa aja. Sangat2 merugikan customer",Batu Economis Park
Amar JINNO,2,8 tahun lalu,Tidak diketahui,"Terlalu kecil, membosankan tidak cocok untuk kalangan muda mudi, dibebarapa bagian kurang terawat.",Batu Economis Park
Dicky Tongek,2,7 tahun lalu,Tidak diketahui,"Kapan ya tranpoline di perbesar. Biar leluasa meloncat.. Untuk dewasa... Pasti akan lebih ramai menurut saya, soalnya hanya di surabaya yang ada tranpoline besar dan leluasa.. Malang belum ada yang besar..",Batu Economis Park
Deal Baby,2,3 tahun lalu,Tidak diketahui,"Tempatnya cuma segelutek aja. Cuma ada reptil2, saung angklung, kolam renang, trampolin, rumah hantu. Udah sih..",Batu Economis Park
Hayun Rahman,2,6 tahun lalu,Tidak diketahui,Tempat wisata nya murah. Tapi sayangnya sering saya liat karyawannya gak sopan dan gak ramah kepada pengunjung.,Batu Economis Park
Raze Faye,2,7 tahun lalu,Tidak diketahui,tamannya cocok untuk pengetahuan anak2 aja. ga terlalu worth masuk sini kecuali untuk pecinta reptile.,Batu Economis Park
ainul huda,2,7 tahun lalu,Tidak diketahui,"Tempatnya bagus namun masih kurang untuk permainannya, sehingga hiburannya kurang. Untuk orang yang ngilangin penat sehabis kerja",Batu Economis Park
Luthfiyah Indah,2,6 tahun lalu,Tidak diketahui,"Listrik mati ketika tengah"" pertunjukan angklung Listrik mulai mati jam 13.30 sampai jm 16.00",Batu Economis Park
Atik Ika,2,2 tahun lalu,Tidak diketahui,biasa j bnyak pegawai yg tidak ramah kpda pngunjung maaf jika koment sya hrus jujur,Batu Economis Park
Hendrik Cahyana,2,8 tahun lalu,Tidak diketahui,Lumayanlah.... cuma agak kecewa sama toko deket kolam renangnya... menyebalkan!!!!!,Batu Economis Park
Wiwit Agustus,2,8 tahun lalu,Tidak diketahui,"Biasa banget....untuk berburu salamander dan rumah selfie,,udah ngantri panjaaang banget ternyata diluar ekspektasi,,",Batu Economis Park
To1NK Game,2,7 tahun lalu,Tidak diketahui,Tempatx bagus ...tapi untuk pelayanan informasi barang hilangx jelek. . Terkesan meremehkan dan cuek....,Batu Economis Park
agus susanto,2,5 tahun lalu,Tidak diketahui,Harga tiket masuk jg arkir kenaikannya terlalu mahal....,Batu Economis Park
Mike Arifin,2,2 tahun lalu,Tidak diketahui,Pengalaman kurang menyenangkan dengan bagian marketing.. hmmm...,Batu Economis Park
djoko tjiptono,2,5 tahun lalu,Tidak diketahui,Sepi pengunjung ...wahana permainan kurang menarik,Batu Economis Park
Abdi Hakim,2,8 tahun lalu,Tidak diketahui,"Sayang gk ada angkutan umumnya, harus keluar biaya extra untuk transport",Batu Economis Park
Wiwik Hikmah,2,7 tahun lalu,Tidak diketahui,"Di sini lumayan tempatnya hawanya juga bagus ,cocok buat anak.",Batu Economis Park
Dwi Puji S,2,7 tahun lalu,Tidak diketahui,Kurang menarik bagi saya. Kurang luas dan minim wahana,Batu Economis Park
Choridatus Sa'diyah,2,8 tahun lalu,Tidak diketahui,Wahana untuk anak masih kurang ...mohon diperbanyak,Batu Economis Park
Nani Agustin,2,5 tahun lalu,Tidak diketahui,Kurang banyak Wahana & predatornya 😭😭 …,Batu Economis Park
denny efendi,2,8 tahun lalu,Tidak diketahui,isinya buaya semua. bosan berada disini 😐 …,Batu Economis Park
Jack Uban,2,8 tahun lalu,Tidak diketahui,Mau coba mancing Buaya ? Di sini tempatnya.,Batu Economis Park
Muam Maroh,2,8 tahun lalu,Tidak diketahui,Lumayan seru tapi lebih seru jatim park1,Batu Economis Park
tiwuk sujono,2,7 tahun lalu,Tidak diketahui,Outbondnya kurang banyak,Batu Economis Park
Eliana Gunawan,2,7 tahun lalu,Tidak diketahui,Permainannya kurang banyak,Batu Economis Park
TUTIK MARDY,2,8 tahun lalu,Tidak diketahui,Predator Fun Park tempat yg mengasyikkan,Batu Economis Park
Mas Nardi,2,8 tahun lalu,Tidak diketahui,Sementara wahana kurang lengkap,Batu Economis Park
mariska maharani,2,6 tahun lalu,Tidak diketahui,Average.....biasa ajaaaa,Batu Economis Park
Muchammad,2,7 tahun lalu,Tidak diketahui,Kurang cocok buat remaja,Batu Economis Park
Tutuk 123,2,6 tahun lalu,Tidak diketahui,Ngk terlalu jelek sih,Batu Economis Park
cooper Aryatama,2,5 tahun lalu,Tidak diketahui,Kurang aman untuk ank2,Batu Economis Park
Muhammad Yasin Fatchul Barry,2,6 tahun lalu,Tidak diketahui,kurang terawat,Batu Economis Park
arfianita ramadhani,2,8 tahun lalu,Tidak diketahui,fasilitasnya krg beragam,Batu Economis Park
Afa Yura Putra,2,7 tahun lalu,Tidak diketahui,"Wahananya kurang banyak,",Batu Economis Park
Rizki Kurniawan,2,5 tahun lalu,Tidak diketahui,Kurang spektakuler broo 🚄 …,Batu Economis Park
Damar Wulan,2,7 tahun lalu,Tidak diketahui,Kurang menarik,Batu Economis Park
Hendrick,2,8 tahun lalu,Tidak diketahui,Biasa tidak terlalu special,Batu Economis Park
Griselda Clarissa Sasikirana,2,6 tahun lalu,Tidak diketahui,Biasa saja,Batu Economis Park
Mademoiselle Genevieve,2,7 tahun lalu,Tidak diketahui,"Di antara proyek-proyek Jatim Park Group, menurut saya ini yang paling tidak menarik. Itu tidak cukup menarik. Namanya predator fun park tapi kita hanya bisa menemukan reptil dan beberapa jenis ikan. Agak membosankan. Permainannya mirip dengan tempat lain, kecuali tempat ""Prajurit Ninja"". Tempat ini tidak sebesar yang lain, jadi kita tidak akan menghabiskan waktu lama di sini.",Batu Economis Park
vicensa naomi,2,6 tahun lalu,Tidak diketahui,Tempatnya kurang menarik. Atraksi-atraksinya sepertinya perlu dirawat. Benar-benar perlu ditingkatkan.,Batu Economis Park
Cigaret KretekCom,2,5 tahun lalu,Tidak diketahui,"Buaya ada di mana-mana. Predatornya bukan cuma buaya... dan, Rumah Selfi itu MENGERIKAN!",Batu Economis Park
Evi 12345,2,7 tahun lalu,Tidak diketahui,Ikatan keluar,Batu Economis Park
Wisnu Primarhasono,2,9 tahun lalu,Tidak diketahui,Bosan dan terlalu mahal. Terima kasih,Batu Economis Park
TS Mr,2,4 tahun lalu,Tidak diketahui,Tidak direkomendasikan untuk orang dewasa,Batu Economis Park
Farrell Christian,2,8 tahun lalu,Tidak diketahui,"Buaya dimana-mana, membosankan",Batu Economis Park
Agoeng Abimanyu,2,7 tahun lalu,Tidak diketahui,7 tahun lalu,Batu Economis Park
Al Habsi,3,9 bulan lalu,Tidak diketahui,Tempatnya bagus Tapi tempat buat bilas / ganti pakaian habis renang kurang Tempat istirahat kurang,Batu Economis Park
Ade irma Oktavia,3,setahun lalu,Akhir pekan,"Pertama kali kesini sama doi wkwk, bagus sih, harga juga lumayan lah ya, tp yah cuma sedikit emang wahananya, mungkin klau udh punya anak ksini bagus sih bisa buat edukasi dan jg renang. Brhubung sama mas doi ini waktu ksini msih blom nikah jdi kek gabut bgt klau udh muterin smua lokasi wkwk",Batu Economis Park
Afif Nay,3,setahun lalu,Hari libur nasional,"Wahana banyak, tapi mostly buat anak2",Batu Economis Park
Wahyu SM,3,setahun lalu,Hari biasa,Banyak sekali yg perlu diperhatikan terutama kolam renang karena sangat kotor sekali seharusnya kalo di event² liburan harus sering dibersihkan.,Batu Economis Park
Febrie RD,3,8 tahun lalu,Tidak diketahui,"Lumayan untuk sekedar jln"" liburan,,tmpt na bersih dan rapi.Wahana permainan sedikit,,ga terlalu menikmati karena rame bgt pas ksna musim liburan😥 Fasilitas toilet bersih,ada tmpt untuk istirahat juga klo capek jln.Oh ya ada sewa sepeda buat yg ga mau capek jln. …",Batu Economis Park
ELFIRA PANDA,3,3 tahun lalu,Tidak diketahui,"Sangat panas, kesini gegara ngantar anak rekreasi sekolah, dan kasian anak2 krna berdesak2 kan. Pas barengan rombongan dr mana2, kurang nyaman, dan karna nggu si kecil main aku pesen kopi di foodcourt nya, sangat gk ccok bgt, untuk segelas kopi kapal api, eits maaf sebut merk, itu di harga 12k disajikan di gelas cup, gak bgt pokok nya",Batu Economis Park
A R (auraman),3,2 tahun lalu,Tidak diketahui,"Penjaganya ramah ramah, hari Jumat sangat sepi. Predatornya didominasi oleh buaya saja.. selain itu ada ikaan aligator dan ikan piranha.. Wahana bermain anak juga lumayan berfariasi..",Batu Economis Park
Leonard Leo (Leo),3,3 tahun lalu,Tidak diketahui,"Tempat yang menarik dan edukatif. Tp sayang ke dua kalinya datang ketempat ini tidak bisa menikmati pancing buaya, pdhl tujuan utama kami adalah ini. Dikarenakan pegawainya libur dan tidak ada pengganti. Kasih makan ikan pun tidak, krn tidak adanya pegawai yg jaga. Tanya ke pegawai lain tp merek tidak tau. Sangat disayangkan.",Batu Economis Park
Mas Iponk,3,5 tahun lalu,Tidak diketahui,"Relatif : mungkin kalo saya pribadi ada yang kurang bila dinamakan predator fun park, lebih tepatnya taman reptil, toh reptilpun blm lengkap amat, plusnya kita bisa melihat jenis2 buaya yg selama ini kita hanya tau ohh itu buaya, oya ini tempat pemeriksaan tiket lumayan ketat soal bawaan, minuman yg boleh dibawa adalah minuman dari botol ssndiri, kalo minuman merk meski berbotol plastik tidak boleh dibawa,, Tiket (saat review ini) : weekday 50, weekend : 70 .tks",Batu Economis Park
FaRry Jean,3,2 tahun lalu,Akhir pekan,"Banyak tempat bermain, untuk pengenalan dg hewan cuma sedikit.",Batu Economis Park
David Tri Putra (Phiepho),3,2 tahun lalu,Akhir pekan,"Jika dibandingkan dengan venue jatim park group yg lain, Predator Fun Park bisa dibilang yg paling jelek, tempatnya kecil dan wahananya tidak begitu banyak, food courtnya pun gak bervariatif",Batu Economis Park
Khusni Rofiah,3,5 tahun lalu,Tidak diketahui,"Ruang bilas pake shower, toilet juga. Ga boleh bawa makanan minuman dari luar. Harga minuman di dalam, wow. Ada saung angklung juga",Batu Economis Park
Heru Kuswanto,3,6 tahun lalu,Tidak diketahui,"Tiket terjangkau...arena bermain air utk anak2 lumayan meski di areal yg tdk terlalu luas, mungkin koleksi hewan predatornya yg perlu di tambah",Batu Economis Park
Sukses,3,5 tahun lalu,Tidak diketahui,"Dulu kesini HTM Masih 50rb, Sekarang HTM sudah naik 70rb, tapi fasilitas didalam tidak diperbarui, kolam renang yg kurang bersih, Rumah balon yg sudah rusak & jelek tidak diperbarui. Semoga Segera di perbarui.",Batu Economis Park
Ardhana Ricwari (Chypit),3,5 tahun lalu,Tidak diketahui,"tempat rekreasi keluarga... tp arena..nya.. kurang luas.. sehingga.. terkesan biasa saja.. ada kolam renang,trampolin,kereta mini,atraksi buaya,dan melihat2 ikan..predator dan buaya..",Batu Economis Park
Miss Fajar,3,6 tahun lalu,Tidak diketahui,"Selain ada Buaya, disini ada tempat belajar angklung (di jam ttt), main kereta, trampolin, playground anak, flying fox, pemancingan dan KOLAM RENANG, foodcourt jg bersih. Yg minus di sini, utk Musholah di dalam arena predator tempatnya kecil. Dan yg sangat disayangkan tempat wudhunya woww sangat terbuka, bisa dilihat oleh mereka yg di foodcourt/yg di wahana permainan. Mengecewakan sekali....sehingga bnyk muslimah yg lepas jilbab di sana. Kalau saya pribadi, akhirnya berwudhu di wastafel toilet dkt angklung (tdk terlalu antri orang bilas renang). Meski tdk disarankan petugas, tp ini kesalahan mereka yg tdk menyediakan fasilitas berwudhu tertutup. (Ini indonesia ya, mayoritas muslim dan Insha Allah pasti tetap melaksanakan solat meski sdg berada di kawasan wisata) Sebenarnya di luar kawasan ini, tepatnya sebelah kanan ada masjid. Tp kita harus keluar Predator dulu. Dan tentu tdk efisien krn sama saja dgn pulang. Kemudian ada yg perlu diperhatikan, disini wajib memakai kaos kaki utk yg bermain di playground, atau bisa beli di tempat. Utk berenang wajib memakai baju renang/baju dg bahan tdk tebal. Dan dilarang membawa makanan kecuali Snack kering, baby food, dan minuman. Nasi, lauk, buah, rujak, popmie dilarang, termasuk Roti. Nanti akan diamankan sementara di depan pintu masuk oleh petugas, dan bisa diambil kembali saat pulang",Batu Economis Park
Tina,3,7 tahun lalu,Tidak diketahui,"Biasanya kata ‘predator’ merujuk pada hewan menyeramkan. Jadi, ‘Predator Fun Park’ bakal memacu adrenalin dong? Eits, jangan langsung takut begitu! Mungkin kamu sudah pernah dengar tentang tempat wisata di Malang yang sedang hits-hits-nya ini. Buat kamu yang berada di Malang ataupun di luar kota Malang, justru objek wisata ini sangat disarankan untuk dikunjungi. Jangan lupa untuk ajak teman atau keluarga ke sana",Batu Economis Park
Muchamad Chamim,3,7 tahun lalu,Tidak diketahui,"Bagi yang ingin mengetahui tentang berbagai macam binatang predator bisa berkunjung kesini. Dilengkapi dengan berbagai wahana tambahan seperti waterboom, outbond, taman sesat, tranpolin, family fun house dll",Batu Economis Park
Dita Paramita,3,6 tahun lalu,Tidak diketahui,"Tiket masuk weekdays hanya 50rb. Kalau dari luar kota bila ada boarding pass dr bbrp maskapai penerbangan bisa disc 20%. Hewan predatornya lumayan banyak. Bisa kasih makan hewan (ikan arapaima dan buaya kecil 5rb, buaya giant 10rb). Wahana di dalam a.l waterpark kecil, trampoline, kereta keliling, flying fox, outbond, dll semua gratis). Food court ada bbrp. Bisa sewa e-bike. Overall OK sih utk dikunjungi keluarga.",Batu Economis Park
Ayu Laily,3,setahun lalu,Akhir pekan,"Harga tiket masuknya 70k karena kami ke sini pas hr Minggu. Ternyata areanya sangat kecil sekali. Ada diorama buaya, ada jenis2 buaya (tp menurutku semua buaya bentuknya ya gt aja), ada pertunjukan tari, pertunjukan buaya, dan jg ular. Wahana permainan rata2 untuk anak2 dan itu cm sedikit sekali. Ada wahana trampolin tp terkesan kotor dan kurang terawat. Ada area playground jg, tp jg kotor dan kurang terawat, mainannya banyak yg sobek dan kotor bgt, besi2 perosotannya jg karatan, pencahayaan kurang. Masuk arena trampolin dan playground hrs menggunakan kaos kaki. Ada kolam renang jg, cocok untuk anak2 karena kolamnya sangat dangkal, tp sayang untuk kolam yg ada perosotannya airnya sangat amat kotor, sy sampai jijik, terkesan seperti kolam yg tidak pernah dibersihkan, warna airnya keruh banget dan agak kehijauan gt kayak ada lumutnya, tp untuk kolam bermain bola airnya bersih. Untuk makanan harganya msh normal sih untuk ukuran tempat wisata, tp minumannya yg agak mahal, soto 16,5k , bakso 15k , nasgor 22k , teh dan jeruk 6k-8k , white coffe 10k (pdhl pake luwak white coffe sachetan yg beli di toko2 cm 1,5k). Secara keseluruhan untuk Jatim Park Group wlpn harga segitu tergolong lbh murah dibandingkan JTP Group yg lain tp nggak worth it sih, cukup sekali aja ke sini, cukup tau dalamnya spt apa, tp nggak pingin balik lg ke sini, mending ke Eco Green Park dg harga yg hampir sama, tp msh worth it untuk balik lg. Kl untuk orang luar kota kl ke Batu tujuannya cm ke sini aja kayaknya rugi ya.",Batu Economis Park
