reviewer_name,rating,date,visit_time,review_text,wisata
Denty Fauziawati,1,4 bulan lalu,Hari libur nasional,Perawatan sangat kurang..,Batu Night Spectacular
Fika Lucca,1,2 tahun lalu,Tidak diketahui,"So far bagus tempatnya, tapi yang bikin males semua petugasnya asik ngerumpi semua, gk jelas, mau naik wahana katanya hujan gk boleh, tp yg beli tiket boleh naik, pdhl kita pake tiket terusan, jd berdua bayar 220k cuma bisa main 3 wahana, itu pun masuk ke beberapa wahana nya harus nunggu yang lain beli tiket personal soal nya yg pake tiket terusan gk di gubrissss, males kesana lagi, asik ngerumpi semua petugasnya, yg ramah cuma yg petugas di wahana witch castle, sisanya TIDAK RAMAH dan judees parahhhh!!! Gk lagi2 kesinii",Batu Night Spectacular
Sri Mulyani,1,2 tahun lalu,Tidak diketahui,Hadeuhh kaya ketipu masuk kesini.. bayar entrance fee 35k .. masuk ga ada apa2 .. klo mau maen tiap wahana bayar lg.. kcuali ambil tiket terusan 110k .. itu pun ga worth it!! mau ke lampion garden nya kena 20k lg per org .. huammm ..,Batu Night Spectacular
Pramita Rachma2,1,6 bulan lalu,Akhir pekan,"harusnya untuk tiket terusan kalau hujan dan wahana mati ada pengembalian dana atau refund bbrp persen,yg mau beli tiket terusan pokoknya hati² aja kl posisi hujan semua wahana 85% mati",Batu Night Spectacular
Gussalimanamiroh,1,3 bulan lalu,Tidak diketahui,"Banyak wahana tutup tiwas beli tiket mahal depan tdk dikasih tau, wes ckup sekali",Batu Night Spectacular
Siti Mufaroha,1,setahun lalu,Hari biasa,Kurang nyaman bagi pengunjung untuk membeli tiket terusan gak bisa di buat permainan anak di bawah umur malah di suruh beli tiket lagi...mohon untuk para pengunjung yang lain lebih peka untuk membeli tiket masuk...saran saya lebih baik membeli tiket biasa saja jgn tiket yang terusan percuma ujung ujung nya waktu di dalam wahana di suruh membeli tiket lagi,Batu Night Spectacular
Retno Iskardini,1,3 tahun lalu,Tidak diketahui,"Tadinya sih mau saya kasih bintang 5 ya, tempat wisata di Batu yang worth the price, even kami sekeluarga happy semua, tapi saya kecewa sekali karena tiket anak saya robek sedikit saja terkena air di tempat cuci tangan terus lepas, ketika mau naik wahana ditolak mentah mentah, diperlakukan oleh petugas seolah kayak masuk diam diam tanpa tiket. Kami disuruh menghadap ke petugas bagian pintu masuk tapi mereka seolah gak mau tau. Akhirnya anak saya kecewa, mau beli lagi juga kepalang sudah hampir jam tutup (jam 8.30 malam). Mohon bijaksana sedikit lah, kan bisa dicek transaksi bon pembelian tiket kami terus reprint tiket gelang yang baru atau bagaimana cara tengah yang kira kira tidak mengecewakan, mohon diperhatikan juga material gelang tiketnya seperti Taman Safari Bogor misalnya atau Jatim Park 3 yang materialnya lebih bagus. Ini sih barcode tiket disimpen di material kertas yang mudah sobek, please deh ah.",Batu Night Spectacular
Anggaariutama,1,3 bulan lalu,Tidak diketahui,"Itu si penjaga loket harusnya kasih yg cantik dan yg ramah biar pengunjung senang ,",Batu Night Spectacular
Rima Oktaviana,1,9 bulan lalu,Tidak diketahui,"Ga rekomen 🤣 45rb wahana nya ga jelas Walaupun bayar terusan 115rb kok ngerasa ga sudi ya 😩 harusnya biaya masuk 20rb aja lampion sedikit, trick art udah pada rusak, stunt show masa jam 8 malam padahal di jadwal 18.30 harusnya rame ga rame ttp ada show sih bga rela banget 65rb muter2 doang …",Batu Night Spectacular
Hanna. C,1,2 tahun lalu,Tidak diketahui,"mahal amet euy tiket masuknya 50k per orang udah gitu masuk cuman buat makan doang. tempatnya ga cocok buat nyantai, shownya juga kurang klo secara pribadi. baru pertama kali tahun baruan lagunya jedag jedug🙏 …",Batu Night Spectacular
Agusgibgan 06,1,3 bulan lalu,Tidak diketahui,Gak rekom bayar mahal banyak permainan yang tidak bisa saat sudah ddlam,Batu Night Spectacular
Cindy Septiandini,1,8 bulan lalu,Hari biasa,"Klaimnya buka jam 3, tapi semua wahana baru dipanasin jam segitu, alhasil mbuang waktu sejam, sejam loh? itu lama kalo cuma dipakai nunggu dan nunggu. Tiap mau naik wahana masih dipanasin lah, yang jaga masih makan lah. Kalo emang klaimnya buka jam segitu, harusnya semua dipersiapkan sejam sebelum. Biar kalo udah buka ya pengunjung langsung bisa naik.",Batu Night Spectacular
Ade Wulan,1,setahun lalu,Tidak diketahui,Tidak disarankan untuk membawa anak. Jalan keluar SUSAH. yang masangin tiket SOKSOKAN BAD ATTITUDE. Bayar masuk dengan nominal tinggi tapi ngga dapat apa apa. Sekali cukup kesini TIDAK LAGI,Batu Night Spectacular
Ella Noor,1,8 bulan lalu,Tidak diketahui,"65K meskipun peakseason yo scam Dpt 4 wahana , yg ke3 bukan wahana seperti fasiltas umum aja kayak lampu lampion sm kaca2 horor trs pertunjukan air mancur menari🤣 1 wahananya under recovery🤭",Batu Night Spectacular
Hussen Abi Hafiyya,1,5 tahun lalu,Tidak diketahui,Warna warni lampionnya asyiik...bentuk2nya juga asyoiii...pas banget buat hiburan pa lagi bawa anak2..dijamin gak mau pulang dech...,Batu Night Spectacular
Arashy yoda,1,setahun lalu,Tidak diketahui,"Perhatian buat manajemenya untuk yang mau makan sulit sekali cari tempat, lebih banyak yang make kursi meja tanpa makan atau minum. Semoga tahun depan dibenahin",Batu Night Spectacular
Getlost Indonesia,1,6 tahun lalu,Tidak diketahui,"Harga masuk sudah mahal, tambah wahana mahal + fasilitas tidak ada improve + karyawan yg sudah bosen ngelayanin tamu.. Tambah sepi kan?!.",Batu Night Spectacular
danang eka,1,4 tahun lalu,Tidak diketahui,Memakai tiket terusan tgl 26 des 20 di mini bumper car tidak diperbolehkan main. Alesannya sudah ditandai. Padahal belum main ke arena tersebut. Anak saya jadi nangis kecewa. Yang jaga ga profesional. Anak saya sampai ngajak pulang. Kapok ga kesini lagi padahal pas masuk pertama saya yang merekomendasikan ke anak.,Batu Night Spectacular
Khusniah,1,7 bulan lalu,Hari libur nasional,"Permainan ok, tapi dengan harga tiket 125 tgl 30/12/24 ngerasa ga worth it karena pelayanan petugas nya gak nyaman sama sekali. SEMUA PETUGAS NYA JUDESSSSSS. Tolong ditindak lanjuti ya",Batu Night Spectacular
Laksamana “Laks” Fadian ZR,1,setahun lalu,Akhir pekan,1. Orang tiket ga ramah 2. Sekelas wisata gede masa ga bisa transfer atau QRIS sih. Parah,Batu Night Spectacular
straw bebiess,1,7 bulan lalu,Hari biasa,"ada beberapa karyawan yang sangat sangat tidak ramahh, tidak memberi penjelasan secara rinci, jutek dengan cust, tidak melaksanakan tugas perkerjaannya dengan baik, terutama di bagian viar yang diisi untuk 8 orang",Batu Night Spectacular
Mago Medyaz,1,11 bulan lalu,Tidak diketahui,"11 bulan lalu Kasian ownernya. Karyawan pada malas2an. Kami ke sana di malam sabtu 20 Sept 2024. Kami mau masuk sinema 4D, sewaktu mau beli tiket, karyawan loket bilang ke kami bahwa sinema lagi ditutup sementara karena karyawan yg di sinema 4D lagi istirahat. Kok wahananya istirahat juga di jam operational ya mengikuti jam karyawan istirahat. Aneh. Kasian ownernya.",Batu Night Spectacular
Bakhtiyar berkah,1,6 tahun lalu,Tidak diketahui,Tiket terusan tidak bisa di Pakek ke semua permainan.. anak2 bayar lagi ketangkasan bayar lagi saran saya mending beli tiket yg 40an aja,Batu Night Spectacular
Niken Putri,1,setahun lalu,Hari biasa,"digoogle si katanya bukanya jam 15.00, tapi pas jam 15.20an wahananya masih belum ready smua, bahkan penjaga bumper carnya jutek banget cuman nanya tentang perkiraan waktu nunggunya berapa menit aja disuruh nanya sendiri ke teknisinya, tolong kalau badmood jangan sampai kebawa bawa ke kerjaan, tolong sedikit profesional dan diperbaiki.",Batu Night Spectacular
riezky.ananda .aditya,1,11 bulan lalu,Tidak diketahui,"Gila mw main syaratnya harus ber 4, tiket terusan untuk anak dibawah 5 tahun ga bisa dipake sama sekali, percuma bayar tiket terusan tapi ga guna, sekali aja kesini ga bakal balik lagi, pikirin lagi buat spend money ke tempat rekreasi kyk gini, pegawai ga ramah, cuma duduk2 aja, ga da inisiatif buat ngajak bermain pengunjung",Batu Night Spectacular
Nv official,1,9 bulan lalu,Tidak diketahui,"jam 3 tiket dibuka, tapi di jam 4 gaada wahana yang udah ready. kecewa bngt pdhl msuknya bayar mahal",Batu Night Spectacular
DWI IRAWAN,1,setahun lalu,Tidak diketahui,"Security tidak ramah.Saat akan parkir mobil di dpn mushola disuruh pindah dengan alasan untuk parkir bus tetapi tdk dicarikan tempat parkir lain. Saat pulang ternyata tempat parkir tersebut digunakan untuk parkir mobil dan tidak ada bus. Jika memang untuk parkir bus alangkah baiknya diberi tanda supaya tidak terlanjur masuk karena jika sdh terlanjur masuk susah putar balik dan tdk dicarikan tempat parkir lain. Saat naik Grab masuk ke pintu 2 tidak boleh turun padahal sudah dijelaskan membawa BAYI, pengunjung harus ngeyel terlebih dulu bahwa bnr2 akan putar balik hanya menurunkan bayi baru boleh masuk.",Batu Night Spectacular
Vinda Hanif,1,setahun lalu,Hari libur nasional,overall harga dan fasilitas yang diberikan tidak worth it. Wahana sudah mulai membosankan dan sepeda langitnya antre panjang banget. ga ada petugas yg mengkondisikan atau tambah sepwdanya kek. karna pengunjung udah binung mana lagi wahanan yg menarik,Batu Night Spectacular
Lyacandrawati Aditya,1,11 bulan lalu,Hari biasa,"Pelayanan buruk sekali. Staff ga ramah.. cuma duduk duduk aja .. malas sekali. Duduk d tempat wahana pula. kita main ber4.. gegara setiap wahana d kasih minimal visitor jd bnyk yg ga bisa masuk.. Dah sekali aja ksni. Mending jtp 1,2,3. Percuma aj pokoknya beli terusan",Batu Night Spectacular
Fikliya Nakiroh,1,11 bulan lalu,Tidak diketahui,"Kecewa banget datang kesini, kurang menarik dan sangat membosankan, jalan keluar jauh dibuat berputar2 membingungkan. Harga tiket mahal banget, gak sesuai 👎 …",Batu Night Spectacular
Nanik Dwi,1,setahun lalu,Tidak diketahui,Tinggi anak 120 kurang 1 cm aja tetap kekeh ga bisa main.. terlanjur beli tiket terusan 4 orang.. terlalu kaku aturannya,Batu Night Spectacular
Aljazera Stefany,1,7 bulan lalu,Hari libur nasional,"tolong dong mbak yg jaga di the battle area diperbaikin pelayanannya, semua org dijutekin, kasar, dan sarkas mulu.",Batu Night Spectacular
Samuel,1,setahun lalu,Hari biasa,Baru jam 22.35 wahana sudah banyak yg TUTUP…sangat sangat rugi klo beli tiket terusan..banyak yg tidak bisa digunakan!!! Padahal jelas jelas TUTUP JAM 23.00!!!,Batu Night Spectacular
Elena Hard,1,setahun lalu,Tidak diketahui,"VR jelek banget, buang uang 25 rb🤬 lain kali walaupun gratis - tidak mau ke sana, itu buang waktu tunggu antri. Kacamata rusak, tidak bisa lihat jelas, 3 menit mainan, selama waktu itu coba hidupin kacamata. Wahana sedikit saja dan tidak menarik, tidak sesuai harga 120 rb. Makanan mahal.",Batu Night Spectacular
Turmuji Azzam Taqy,1,2 tahun lalu,Tidak diketahui,"Jelek, ribet keluarnya diputer2, udah pada karatan wahananya, makanan difoodcurt selain mahal porsi sedikit juga tidak enak",Batu Night Spectacular
Siau Che,1,setahun lalu,Hari libur nasional,"harga 120 rb utk tiket terusan....wahana ini itu rusak...perwahana hanya bole main sekali, yg rusak tidak digantikan dgn wahana lain...buka jam 3 sore, sampai jam 3.30 sore tp ga ada persiapan, staff juga tidak ramah...better flora wisata, tiket 70rb terusan...2 wahana rusak tp digantikan dgn 2 wahana rainbow slide, staff super ramah.",Batu Night Spectacular
Rico Kori,1,setahun lalu,Tidak diketahui,tiket terusan hanya bisa sekali setiap wahana dan tidak di beritahu oleh petugas kasir beli tiket bahwa cuman bisa sekali setiap wahana tau gitu mending beli tiket wahana di dalam saja,Batu Night Spectacular
Candy Acc,1,setahun lalu,Tidak diketahui,"Dipertinbangkan kalo bawa anak kecil. Mending gak usah kesini beli tiker terusan. Bayar mahal"" hanya bisa maen kreta sebentar & ke playground. GAK COCOK BUAT ANAK DIBAWAH 5 TAHUN SUDAH 7 TAHUN TINGGI GAK SAMPEK 100CM JUGA GAK BISA MAEN PERMAINAN...",Batu Night Spectacular
SA'ADAH,1,7 bulan lalu,Tidak diketahui,"Jam operasional tidak sesuai, buka jam 15.00 tapi baru bisa di mainkan pkl 18.00 kocak",Batu Night Spectacular
Mega Lusinta,1,setahun lalu,Tidak diketahui,Anakku usia 1 bulan lagi udh 5 THN ga boleh masuk magiccastil. Dih ngeselin banget petugasnya padahal pake tiket terusan 🔥 …,Batu Night Spectacular
Arutala Music,1,setahun lalu,Hari biasa,"Saya dateng jam 4 sore, tapi wahana masih banyak yang belum dibuka. Padahal jam buka nya jam 3 dan petugas nya sudah ada. Tapi wahana masih banyak yg ditutup. Buruk sekali",Batu Night Spectacular
Pramita Rachma O7624,1,7 bulan lalu,Tidak diketahui,"KALAU SEMUA WAHANA GAK NYALA,TOLONG PEMBELIAN TIKET DISTOP DULU,MASA ANTRI TIKET TERUSAN TP WAHANA MATI SEMUANYA KARENA ALASAN HUJAN, PADAHAL TERANG, KECEWA:(",Batu Night Spectacular
joyo kusumo,1,setahun lalu,Tidak diketahui,"Jalan keluar nya utk pengunjung yg gunakan kursi roda tdk ada. Jln keluarnya sangat Mbulet, jauh dan jalan nya naik...shg yg perawat / pendamping nya yg bawa kursi roti nya sgt beraaaat. Tlg di pikirkan hal ini",Batu Night Spectacular
Desi Sahrani,1,setahun lalu,Tidak diketahui,"Banyak wahana yg belum bisa dinaiki, padahal wisata sudah dibuka, Penjaga tidak standby dilokasi, banyak lampu yang mati, untuk harga 120 ribu tidak wortit",Batu Night Spectacular
Daman Huri (Damar),1,6 tahun lalu,Tidak diketahui,Sangat mengecewakan beli tiket terusan 100rb malah disuruh beli tiket lagi kalo mau naik wahana tertentu,Batu Night Spectacular
D3_031_muhammad taufiqul aziz,1,setahun lalu,Hari biasa,"penjaga loket bumper car tidak ramah, tanya perbaikannya selesainy kira kira berapa menit malah ditanya suruh tanya teknisinya sendiri🤣pelayanan 0",Batu Night Spectacular
Tiga Raksasa Pakan,1,8 bulan lalu,Hari biasa,"Kl parkiran dalem penuh mending balik arah deg gays,abang2 parkiran diluar nya rese",Batu Night Spectacular
angga yoga pratama,1,setahun lalu,Tidak diketahui,Harga 65 k mahal mnding suruh buat bli terusan kalau 65k gk dpat prmainan.mmding d hpus dri pmblian tiket,Batu Night Spectacular
Suri Ani,1,setahun lalu,Hari libur nasional,"Ga layak utk hrg 120rb...wahana bnyk rusak tp hrg tetap aja...staff buruk,kayaknya Thr blm pd caerrr",Batu Night Spectacular
Khajid M Wahyudin,1,setahun lalu,Hari biasa,"minus: -wahana tdk rekomended utk keluarga yg bawa anak kecil, karna dikit wahana anaknya -pulangnya diputer2 sampe jalan kaki naik turun 30 menit, sudah pulang capek diputer2",Batu Night Spectacular
Jck Winoto,1,3 tahun lalu,Tidak diketahui,"Terakhir ke sana 2013. Kirain bakal ada improve ternyata ngga. Masuk 40rb dpet free 2 wahana yaitu lukisan 3d dan library sesuatu Setiap permainan nambah termasuk spot ikon andalan yg lampu2 😁 kurang worth untuk cuma masuk doang 40rb ga ada spot apapun yg di tawarkan diluar wahana Btw, toiletnya kotor 🙄 padahal harga pure msuk uda mahal",Batu Night Spectacular
APRIL RUDIANTO,1,setahun lalu,Tidak diketahui,Tiket 65rb menurut saya mahal. Hanya 4 wahana Untuk wahana selain 4 tsb msh bayar lg,Batu Night Spectacular
joanna ardina,1,setahun lalu,Akhir pekan,"Tempatnya bagus tapi banyak yang merokok padahal taman wisata banyak anak2, tolong managemen untuk di perhatikan asap rokok yang mengganggu ini",Batu Night Spectacular
Erlina Rahmawati,1,setahun lalu,Hari biasa,"Pak junet gimana kabar sahamnya molagar, katanya dikembalikan tanggal 3 bulan 3 kok sampe sekarang belum ya, molor terus janjinya",Batu Night Spectacular
Intan Aulia,1,2 tahun lalu,Tidak diketahui,"SANGAT OVERPRICE. Dari semua wisata jatim group, ini tempat yang paling bikin saya kecewa. Dateng pas Jum'at dan ternyata itu masuk weekend, beli tiket terusan 120k/orang.Ternyata ini tiket hanya berlaku untuk wahana tertentu, di dalamnya banyak wahana yang mesti bayar lagi :'( Selain itu, tiap wahana cuma boleh dimainin 1 kali doang. Super gak worth it.",Batu Night Spectacular
Lufty Abdillah,1,3 tahun lalu,Tidak diketahui,"Kalau ke sini hati hati tiket passthrough-nya jangan sampai lepas atau sobek. pengalaman tiket anak saya dilepas karena gatal keringatan tp barcode-nya masih utuh .. di wahana tidak boleh masuk dan diminta dipasang ulang di pintu masuk. waktu di pintu masuk petugasnya gak mau tau pokoknya barcode-nya dianggap rusak, padahal sudah ditunjukkan masih nempel rapi, hanya memang terlepas dari tempatnya yg kalau diperhatikan memang akan mudah lepas kalau gelangnya tertarik ... jadi bagian paling rentan itu memang barcode-nya. padahal di tiketnya itu ada kodenya yg mestinya bisa dicek dikeluarkan kapan, kan pake barcode bisa discan .. ada ada aja.",Batu Night Spectacular
Ihsanul Fikri,1,10 bulan lalu,Tidak diketahui,jual tiket dari jam 3 tapi wahananya yg untuk tiket reguler bukanya baru jam 7 malam :(,Batu Night Spectacular
Christina Tedja,1,2 tahun lalu,Tidak diketahui,"Unrecommended place to go. Rugi bgt bawa ank2 nanggung ksini. Ga bs main banyak. Apalagi kalo mesti beli tiket terusan yg mana hny boleh main sekali trus masih banyak yg harus bayar lagi. (Anak kecil dharuskan bayar, tp yg dmainin ga banyak).",Batu Night Spectacular
Rachmat Muhbianto,1,7 tahun lalu,Tidak diketahui,"tiket masuknya kemahalan, isinya cm sedikit permainan itupun sama dengan jatim park 1.",Batu Night Spectacular
Ahmad Mulyadi,1,2 tahun lalu,Tidak diketahui,TIKI jasa Kirim Paling Payah Se Indonesia.. Paling Lelet dan Gk Masuk Akal sama sekali.... Barang di Krm dr Jakarta 2 Hari sampai Tuban... Tp Nginep dulu 3 Hari di Gudang Tuban Baru di Loper Ke Penerima.... Aj*ng banget dah Pokok Nya Jasa yg 1 ini...🤦🤦 Mending di Tutup aja Klu Gk niat Kerja.. Beda Jauh Sama Rival Nya J&T & JNE👍👍👍👍👍👍,Batu Night Spectacular
Ayu Permatasari,1,6 tahun lalu,Tidak diketahui,"Bayar tiket masuk 40 ribu ga dapat apa-apa. Mau naik wahana, wahananya ga ada yang seru dan kelihatan tua + kurang perawatan jadinya ragu aman atau ngga. Ini sih ga ada bedanya dengan pasar malam. Di dalam cuma makan di food court itu pun rasanya ga enak dan cuma lihat oleh-oleh ga beli. Karena di luar tempat wisata, harganya lebih murah. Nyesel sih masuk sini buang uang 40 ribu aja, mana buat parkir motor susah. Mending uangnya buat jajan di depannya banyak yang jualan makanan. Saran aja mending jangan ke sini buang-buang waktu dan uang. Banyak wisata di Batu yang lebih worth it.",Batu Night Spectacular
world sports,1,3 tahun lalu,Tidak diketahui,bagian tiket tidak menjelaskan kalo di dalam umur 4 tahun d batasi wahananya. sudah bayar tiket 110 tapi gak ada yang di naiki. sungguh tidak masuk akal dengan alasan tiket dan wahana beda pengelola. jangan mengambil keuntungan yang semata mata,Batu Night Spectacular
Sabikhah Asprilliana,1,3 tahun lalu,Tidak diketahui,"13/03/2022 Sudah beli tiket naik sepeda udara tiba2 turun hujan. Oleh petugas operator di sarankan untuk mendapatkan wahana lain atau menunggu sampai reda. Akhirnya berkeinginan ke Cinema 4D , sudah mengkonfirmasi ke mbak yang menjaga penjualan tiket apakah bisa lgsg digunakan, lalu diinfokan untuk bertanya lgsg ke petugas operator. Akhirnya kami konfirmasi ke operator cnema 4D dan jawabnya bisa namun harus menunggu. Saat menunggu ternyata hujan reda dan kami mencoba masuk ke lampion garden saat masuk jawaban petugas penjaga pintu masuk mengatakan tiket tidak bisa digunakan dan harus membeli tiket baru dan menyruh bertanya pada petugas tiket. Di sini kami bingung kendali diterima tidak nya tiket berada pada petugas penjual tiket atau operator/penjaga wahana. Jujur saja kami merasa dipingpong. Mohon untuk dilakukan briefing petugas agar ada SOP yang baku terkait mekanisme tiket.",Batu Night Spectacular
Andrew Wiyono,1,setahun lalu,Tidak diketahui,"Penjaga wahana judes2 gaada yang mau senyum , tolong kepada pengelola membimbing petugasnya biar murah senyum ndak judessss",Batu Night Spectacular
Dimas Ananta,1,2 tahun lalu,Tidak diketahui,"Mohon maaf saya kasih bintang 1 karena pelayanannya kurang memuaskan 1 yang saya kecewakan saya kehilangan dompet dan sudah lapor tapi petugasnya kurang kerja sama, seperti salah satu orang sudah memberitahukan bagi yang menemukan dompet segera di kasih ke ruang informasi tapi tapi karena kurang kerja sama semua musik malah makin kenceng sehingga pemberitahuan kehilangan tidak terlalu jelas karena bersautan dengan musik yang sangat amat keras sekian dari saya Terima kasih dan mohon maaf🙏🙏🙏",Batu Night Spectacular
Lalita El Milla,1,6 tahun lalu,Tidak diketahui,"Not recomended utk yg bawa anak kecil di bawah 4 th. Agak kecewa sama wahana utk anak di bawah 4 tahun, play ground magic castle hanya bisa utk anak di atas 4 th (payah sekali kn) padahal bayar penuh, pendamping g boleh masuk juga (kalah sama di mall), utk play ground anak2 di bawah 4 tahun mainan minim, pendamping cuman boleh satu, klo yg pergi ayah ibu dan anak, ayah atau ibunya suruh ngentang sendiri di luar haha..",Batu Night Spectacular
lusi sintyadewi,1,4 bulan lalu,Hari libur nasional,Ga menarik.. Saya cuma ke oleh oleh nya,Batu Night Spectacular
arsita wina,1,6 bulan lalu,Hari libur nasional,Judes” ! Mana ena bgt staffnya selonjoran diatas kursi,Batu Night Spectacular
Sofia Ramadhani,1,2 tahun lalu,Tidak diketahui,"Tanya pak satpam parkiran sepeda dimana malah disuruh parkir di pos satpam mana ngotot minta 50k, situ sehat parkir motor 50k alesannya di itung per orang lah masuk aja kita masih beli tiket lagi ini parkir malah dihitung per orang , karyawan juga tidak ramah, fasilitas kotor,rambu² tidak memadai",Batu Night Spectacular
Muhammad Naib 18,1,6 bulan lalu,Tidak diketahui,KARYAWAN SIBUK MAIN HP WAHANA BANYAK YANG GK JALAN TEMPAT TIDAK TERURUS,Batu Night Spectacular
naswa adiyahmeka,1,setahun lalu,Tidak diketahui,"Pegawai tidak ramah sekali ,penjaga tiket gak ada senyum²sekali,buat pegawai di sepeda udara lain kali hati hati buat masang pengaman",Batu Night Spectacular
Echo Kurniawan,1,3 tahun lalu,Tidak diketahui,"Pelayanan mengecewakan, Petugas loket masuknya tidak ramah, petugas wahananya juga tidak ramah, jutek. Tiket masuk seharga 110ribu per orang, tapi pelayanan ke pengunjungnya tidak memuaskan. Cukup sekali saja saya ke BNS",Batu Night Spectacular
Ayu Prima,1,6 tahun lalu,Tidak diketahui,"Tidak aman, banyak mainan yg rusak dan aneh tidak di perbaiki dengan benar. Sepi pengunjung padahal malam minggu. Kurang seru. Terlalu banyak pedagang. Mainan kurang terawat. Tidak ada bianglala.",Batu Night Spectacular
Nurul Ika Widya Ningsih,1,5 tahun lalu,Tidak diketahui,"Ga seru, mau main wahana apa aja harus bayar lagi. Uang masuk 40 rb lbh murah di banding malang night spectaculer yg 65 rb",Batu Night Spectacular
anifah jamil,1,2 tahun lalu,Tidak diketahui,"Tidak wort it.. Terlihat dari komentar Bintang 1 tidak pernah direspon, yg membuat ill fell petugaanya jutek2 apalagi yg jual tiket rumah hantu mulutnya manyun persis hantunya",Batu Night Spectacular
