reviewer_name,rating,date,visit_time,review_text,wisata
Tri Mulyadi,1,9 bulan lalu,Hari libur nasional,"Katanya tutup jam 10 malam, Dateng jam 9 udah mati semua lampu. Padahal ekspektasi turis jam malam enak buat berendam. Jam operasional harus dibenahi, jika memang tidak terima tamu jam 9 ya tulis. Sudah jauh2 kesini tidak bisa masuk. KECEWA BERAT",Songgoriti Hot Springs
Emanuel Rionaldo,1,9 bulan lalu,Hari biasa,Tidak ada shower mandi air hangat. Sangat tidak recommend,Songgoriti Hot Springs
putri irvia arini,1,11 bulan lalu,Tidak diketahui,"Pelayanan baik tapi fasilitas buruk. -Kamar mandi kotor, bau, airnya kecil -kamar mandi air panas ada, tapi tidak berfungsi (?) -htm 50k. Mahal! Saya udah 3x kesini. Tapi kenapa fasilitasnya makin lama makin buruk ya. Semoga berbenah 👌🏻",Songgoriti Hot Springs
Carly Rae,1,setahun lalu,Tidak diketahui,"4 kolam kecil, yg berfungsi cuma 3. Air anget saja, sehari cuma 3x pengisian air panas. Jd bayangkan, udara DINGIN dan judulnya HOT spring, tp suam kuku aja dan itupun sebentar. Beda jauh dengan hotpsring lain di Songgoriti yg panas terus tp kotor (ada tikusss). 2 kelebihan tempat ini, parkir mudah & lokasi lumayan luas dan modern.",Songgoriti Hot Springs
Edo Mujiarto,1,10 bulan lalu,Akhir pekan,"Not recomended !!! Air tidak hangat samsek, better hotspring cangar",Songgoriti Hot Springs
Vany ajeng,1,setahun lalu,Tidak diketahui,"Dahlah kecewa bgt,jauh2 dari surabaya jam baru nyampe katanya uda tutup. Padahal di instagram bilangnya tutup jam . Ngecewain orang banyak apalagi uda prepare ampe beli baju buat berendam.serius aku kecewa bgt dan gamau kesana lagi😌,sia2 tau. Harusnya ditulis jam closed bukan jam . Mana weekday public holiday😆 PARAH!! bad banget pelayanannya",Songgoriti Hot Springs
Tisu Emas,1,2 tahun lalu,Tidak diketahui,"Kolam air hangatnya cuma ada 3 itupun kurang panas Tidak ada locker, semoga barang berharga anda tidak hilang 😂 Kualitas buruk sekali, ingat enak itu bukan berarti harus mahal, bayangkan masak nasi putih saja ga becus 😂 pakai ricecooker loh itu ada takaran pula masih bisa zonk yaopo iki kru dapurnya ga pernah diajarin pakai ricecooker ta?",Songgoriti Hot Springs
Fonny Cayliani,1,11 bulan lalu,Akhir pekan,Kamar mandi bau. Dan lebih parah lagi air shower tidak bisa keluar. Alhasil setelah berendam tidak bisa mandi 🤢 Tidak akan kembali lagi ke sini,Songgoriti Hot Springs
Honay Ginger (Honayginger),1,setahun lalu,Akhir pekan,"Air cuma anget sedikit, tiket mahal cuma untuk kolam kecil dan dangkal 4 buah, toilet untuk tempat seperti ini seperti toilet di pemandian air panas yg dikelola pemerintah, air panas untuk bilas dan mandi sama sekali nggak panas.",Songgoriti Hot Springs
Stevanni Gionlie sunarko,1,2 tahun lalu,Tidak diketahui,"Ini tempat tidak rekomen banget, tempat ini cuma menang di view-nya saja. Untuk kolam panas ada 3 dan itu hanya hangat saja dan tidak panas, untuk fasilitas bagi saya sangat kurang yg pertama tidak ada loker penitipan, tempat duduk ygakan kita tempati hanya terbatas jika hujan maka sama saja tempat yg kita tempati dan barang² akan basah. Untuk kamar mandi airnya benar² dingin gak ada panas²nya meski ada water heaternya tetep gak ada panasnya.. untuk harga makanannya dan minuman ini bener² mahal rasa juga gak sesuai dengan harga yg di beri.. lantai d sekitar kolam sangat licin, sy juga bnyak melihat anak kecil jatuh terpeleset.. tempat ini tidak saya rekomendasikan sama skali untuk berendam 👎",Songgoriti Hot Springs
Bella Gloria Ukhisia,1,2 tahun lalu,Tidak diketahui,Air sama sekali tidak panas. Saya sampai pindah ke 3 kolam hot spring tapi tidak ada satupun yang panas. Sungguh mengecewakan. Terus ketika keluar dari kolam meninggalkan noda kuning di baju semacam serbuk. Sehingga baju renang harus dibilas dulu di kamar mandi agar bersih. Tidak sebanding dengan harga tiket yang harus dibayar.,Songgoriti Hot Springs
vitria setya,1,2 tahun lalu,Tidak diketahui,No recomended mau masuk aja ribet bgt harusnya costumer dijelaskan untuk htm ke hot spring 100rb bisa ditukar makan dan minuman ga perlu harus ngitung makan berapa baru boleh berenang krn juga makananya it hitunganya rata2 perorng hmpr 100rb. Dan kolam angetnya jg cm 2 kecill!!!! Nyesel,Songgoriti Hot Springs
Alkristiani Wawolumaja,1,2 tahun lalu,Tidak diketahui,"Tempatnya baru buka tahun ini tapi kemarin kesana kogh tidak bagus kotor dan tidak nyaman bawa anak. Beli makanan, burger nunggunya lama bnget hampir 45 mnit dan ternyata kentang gorengnya sudah dingin dan keras banget kayak sisa kemarin digoreng.. lalu nggk ada alat makan yg diberikan pdhal di kasih salad syur dimenu ya jadi binggun makannya gmna. Lalu nggk disediakan tissu pula di meja2.. pdhal makanya udah mahal bnget tapi fasilitas makannya yg disajikan sperti gitu. Lalu tidak ada tempat cuci tangan dan jg tidaka ada tempat smpah buat buang sampah.. Kecewa banget degh. Smoga pihat tempatnya le ih memajukan layannya",Songgoriti Hot Springs
Rara Theresia,1,2 tahun lalu,Tidak diketahui,"Pemandangannya oke. Tempatnya bagus karena mungkin masih baru. Tapi yang paling bikin ga banget itu service nya. Mungkin menurut saya ini note serius buat manajemen Hot Sping Songgoriti karena kalian masih baru ya. Saya datang ber-8 jam 11 siang. Minimal spending per pax 100k. Kemudian dibilang kalau main course nya baru ready jam 2 karena keterlambatan pengiriman bahan makanan. Jadi cuma bisa pesan snack dan main course yang basic spt nasi goreng dan mie goreng. Terus saya pesan minum di jam 11.30 dan tebak…. Es nya belum datang. Heloww 🤣 Yaudah deh nunggu nih akhirnya pesan nasi goreng dulu, nunggunya 1 jam, dan tasteless bgt masakannya sorry to say. You guys need to improve your recipe. Waktu jam 2 mau pesan main course yg lain yg td sudah di info akan ready jam 2 dan ternyata tetap belum ready dijanjikan jam 3. Dan bener aja jam 3 belum datang dong bahan makanannya.. Please this is a serious trouble for you. Customer disuruh menunggu bahan makanan 4 jam dan sudah di charge di depan 800k. Kalau ga cepat-cepat diperbaiki nanti makin serius masalahnya. Please pay attention for this.",Songgoriti Hot Springs
Arin Kasahi,1,2 tahun lalu,Tidak diketahui,"Konsep, tempat, pemandangan, servis, bagus. Sayangnya, saat datang kesana dan berendam airnya tidak panas dan itulun hanya di kolam jacuzzi, tidak sesuai dengan namanya “hot springs”. Saya kecewa sekali. Karena hot spring yang menjadi daya tarik utama tempat ini. Sepertinya airnya yang klaimnya berasal dari sumber air panas belerang songgoriti tidak selalu mengalir sehingga lama kelamaan menjadi dingin. Untuk shower bilas juga sayang sekali hanya disediakan air dingin tidak ada air panas. Semoga kedepannya bisa lebih ditingkatkan kualitasnya",Songgoriti Hot Springs
Muhammad Ihza Muzakki,1,8 bulan lalu,Tidak diketahui,"airnya ga panas bahkan anget aja gak, mahal. ga worth it.",Songgoriti Hot Springs
Joice Lusyawatty,1,setahun lalu,Tidak diketahui,"Kapok ke tempat wisata ini lagi, saya masuk berdua dari kasir tarif harga normal sama mandi dan tidak narif 75000 perorangan, jadi kasir tolong kasih info yg jelas dong, saya pikir harga masuk mandi dan tidak sama aja, teryata kalau ngak mandi gratis masuk, di komplen ngak mau balikin duit dasar pemeras ngak jujur banget, kapok ngak akan ke sini lagi, meras to ngak jujur, masa duit ngak mau di balikin👎😡 buka tempat wisata jgn modus dong biar rame, modus to, kasih info itu jelas jangan langsung ambil uang orang aja langsung, makan tuh uang gua ngak iklas",Songgoriti Hot Springs
Herman Hindarso,1,2 tahun lalu,Tidak diketahui,"Tempat biasa dan kurang bersih. Harga makanan mahal untuk rasa dan porsi yg biasa. Pak Satpam yg urusi parkir di dalam area baik dan ramah. Tapi hati-hati saat keluar parkir ke jalan, ada PREMAN PARKIR yg minta uang parkir seenak udelnya, bukan pak Satpamnya.",Songgoriti Hot Springs
K Taufik,1,2 tahun lalu,Tidak diketahui,Pelayanan Menu makannya sangat lama memakan 1 jam lebih .. untuk harga masuk per orang / per pak makan 100rb sangat mahal dan rasa biasa ..Airnya kolamnya hangat tidak terasa .. semoga lebih baik lagi kedepannya,Songgoriti Hot Springs
Andre Biring,1,setahun lalu,Tidak diketahui,Pengalaman tak menyenangkan. Permainan air. Tapi tak ada air buat bilas dan mandi. Padahal selama masa lebaran 75rb tiket masuk.,Songgoriti Hot Springs
Ahmad Khairul Anwar,1,2 tahun lalu,Tidak diketahui,"Sempat booking tempat utk tgl 1 Mei dan membayar DP 100.000, namun pada hari H diberitahukan ada kendala pipa air bocor, sehingga tidak bisa digunakan. Ditawarkan rescedule, namun tidak bisa rescedule karena harus pulang keluar kota sorenya. Akhirnya bisa di refund dan dijanjikan akan diproses dalam 1 minggu kerja, namun hingga saat ini (sudah hampir 1 bulan), DP nya belum juga di refund. Sudah di WA berkali2 belum juga direfund",Songgoriti Hot Springs
Handy Prasetyo,1,2 tahun lalu,Tidak diketahui,"Kesini tgl 21 juli 2023 suasana bagus banget syg management pengelolanya payah banget,kamar mandi pintu rusak semua,makananya gak terlalu enak juga dan air di kolamnya kurang panas tp ya maklum kan pakek panas alami/belerang jd ya cm anget2 doank",Songgoriti Hot Springs
Ayik Ballwell,1,2 tahun lalu,Tidak diketahui,Kecewa banget udah reservasi dari jam 7 pm... disuruh nunggu makanan sambil berenang okelah.. tp sampek jam 10 pm makanan yg dipesan belum jg selesai. Sumpah ngak akan balik lagi ke tempat ini... Pelayanan tidak memuaskan..,Songgoriti Hot Springs
Ribka nggeo,1,2 tahun lalu,Tidak diketahui,"Pergi kesini sekitar 12 orang bersama keluarga dan kerabat Reservasi jam 7 malam, dan sekitar jam 7 malam dikabari by wa kalau last order jam 8 malam plus informasi sebagian besar menu sudah sold out dan minuman tidak ada yang hangat/panas semua nya es, kesan nya pertama tidak ada loker untuk menyimpan brg pribadi, lantai mmg rajin di bersihkan tetapi sayang sekali tipe keramik nya itu licin banget harus sangat berhari2 agar tidak terpeleset, ada 3 kolam air yang katanya panas tapi hanya hangat sedikittttt saja tidak sesuai Ekspektasi, info dri pegawai nya krn sumber air nya mmg jauh, saat bilas tidak ada air, tersiksa sekali kediinginan dan tidak ada tempat gantung pakaian yang layak, es Leci yg harga nya diatas 30k datang hanya teh dan sirup Leci ternyata, bahkan Leci sebiji gak ada parah sekali, nasi keras kering gak matang, makanan gak enak yg bs di nikmati cuma kentang goreng yg mmg gak mungkin fail.. Habis sejutaan kayakx tapi zonkkk abis sangat kecewa",Songgoriti Hot Springs
Latifa Arif,1,7 bulan lalu,Akhir pekan,Mahal biaya masuknya . Tidak sebanding dengan tempat renangnya.,Songgoriti Hot Springs
kijo tukijo,1,setahun lalu,Tidak diketahui,Beberapa tempat konndisinya sangat memperihatinkan perlu campur tangan pemerintah atau investor agar tempat wisata yg ikonik dimasa lalu bisa bergairah lagi,Songgoriti Hot Springs
Salma 73,1,2 tahun lalu,Hari biasa,Sgt tdk recom..hot spring tp airnya dingin..cm numpang mndi bgtu byr 100. 4 org 400 tp fasilitas krg memuaskan,Songgoriti Hot Springs
Nug Nug Chanel,1,2 tahun lalu,Tidak diketahui,"Kurang pelayanan dan tdk rekomended. Pesen makan ditinggal berendem sebentar , makanan sudah tdk ada lagi , semua karyawan bahkan managernya tdk bisa kasih solusi… saya dan istri visit sabtu 11 maret 23",Songgoriti Hot Springs
Raysa C.k,1,2 tahun lalu,Tidak diketahui,"Kolamnya gk panas, katanya panasnya berdasarkan cuaca, kok bisa?, respon pelayanannya kurang.Tempatnya bagus, bersih, dan makanannya lumayan",Songgoriti Hot Springs
maya wibowo,1,2 tahun lalu,Tidak diketahui,"Sangat mengecewakan, pelayanan sangat buruuuuk, makanan tidak enak, harga makanan tdk sesuai rasa, kapok dech….",Songgoriti Hot Springs
Marvalio Eno,1,2 tahun lalu,Tidak diketahui,"Tolol,udh jauh2 kesana eh air hangatnya gabisa,kalo gitu mending tutup aja",Songgoriti Hot Springs
Berry Palito Simatupang,1,2 tahun lalu,Tidak diketahui,"Pesen makanan datengnya 2 jam, keburu laper dan masuk angin karena sudah basah",Songgoriti Hot Springs
Anindita Dianing Ratri,1,2 tahun lalu,Tidak diketahui,Pelayanan sangat tidak memuaskan..rasa makanan juga ga enak..sangat gak worth it..,Songgoriti Hot Springs
Agus Priyono,1,2 tahun lalu,Tidak diketahui,"Penyajian Lama, Pelayanan kurang ramah, Air Kolamnya agak kotor",Songgoriti Hot Springs
Salma Irwan,1,2 tahun lalu,Tidak diketahui,"Kasirnya yg 2 orang tdk ramah dan tdk cooperatif, yg dipesan tdk sesuai dengan apa yg diminta",Songgoriti Hot Springs
Saifudin Udin,1,11 bulan lalu,Tidak diketahui,Ndak panas sama sekali mengecewakan,Songgoriti Hot Springs
Dwiyan Permana (DP),1,8 bulan lalu,Tidak diketahui,tutup aja. airnya dingin,Songgoriti Hot Springs
Gladbert Sogo,1,2 tahun lalu,Tidak diketahui,Makanan overpriced. Indomie harga 60ribu,Songgoriti Hot Springs
Bintang_ Paiten,1,setahun lalu,Tidak diketahui,Kenapa gak tutup aja kalo kosong semua,Songgoriti Hot Springs
mahatma lazuardhy,1,2 tahun lalu,Tidak diketahui,Air gk panas,Songgoriti Hot Springs
Eko Riza,1,2 tahun lalu,Tidak diketahui,Tidak sesua ekspektasi,Songgoriti Hot Springs
zakki commerce,1,8 bulan lalu,Hari biasa,"Air panasnya pun tidak hangat. Saya kira mereka harus mengubah nama menjadi “hanya kolam”, dan itu tidak masalah. Meskipun kolamnya menggelegak tetapi tetap tidak ada hubungannya dengan suhu. Mereka menagih saya untuk 75K dan pada dasarnya saya tidak mendapat apa-apa. tidak akan merekomendasikan siapa pun untuk berkunjung ke sini. Terima kasih.",Songgoriti Hot Springs
pretty reckles,1,8 bulan lalu,Tidak diketahui,"Baru saja mengunjungi sumber air panas, dan sejujurnya, mengecewakan. Harga tiketnya 75 ribu karena sedang musim ramai, tetapi airnya tidak panas sama sekali, bahkan tidak hangat. Ketika kami bertanya kepada staf, mereka menyalakan 'semburan air', tetapi tidak ada bedanya. Dengan harga dan semua kehebohannya, saya tidak akan mengatakan tempat ini layak dikunjungi.",Songgoriti Hot Springs
Sohail Ahmed Siddiqui,1,7 bulan lalu,Hari biasa,"Beberapa kolam kecil berisi air hangat tidak dapat digolongkan sebagai sumber air panas, pintu masuknya mahal dan tidak ada isinya. Jika Anda peduli dengan kulit Anda, mungkin Anda harus menjauh, airnya tidak terlihat menarik. Semuanya terlihat sangat buatan",Songgoriti Hot Springs
Ibnu Gamal Alhadid,1,2 tahun lalu,Tidak diketahui,"Pemandian air panas? Di mana? Tolong, hanya ada satu jacuzzi berukuran kecil yang terlihat panas mendidih. Saya bahkan tidak bisa mencobanya karena sudah terlalu banyak orang yang duduk di dalamnya. Yang lebih buruk lagi: tidak ada ruang ganti yang layak, tidak ada loker, dan tidak ada air panas untuk mandi. Kepada calon pelanggan: Hati-hati! Jika Anda berencana mengunjungi tempat ini untuk menikmati apa yang disebut ""pemandian air panas"", lebih baik bawa uang Anda ke tempat lain.",Songgoriti Hot Springs
Nadira WA,1,2 tahun lalu,Tidak diketahui,"Sejujurnya mereka menyediakan tempat yang bagus, makanan enak dengan harga yang bagus tetapi sayangnya staf perlu dilatih. Mereka seharusnya memahami permintaan dan nilai pelanggan. Kami telah mengalami layanan buruk dari staf yang memperlakukan kami dengan tidak sopan. Tepat ketika kami selesai memesan menu, tagihan baru saja dibayar tetapi salah satu menu kehabisan stok tanpa konfirmasi dari staf, jadi kami terpaksa mengubahnya karena ketidaknyamanan kami, dan yang terakhir adalah mereka melewatkan satu menu untuk disajikan. Dan ketika kami mendaftar untuk menggunakan kolam renang, mereka meminta kami untuk menunggu persiapan meja, dan sekali lagi, itu terjadi tanpa konfirmasi kepada kami sampai saya keluar untuk mengonfirmasi dan mereka menempatkan kami di meja tanpa atap, dan tentu saja tidak nyaman karena cuacanya cukup panas. Atas nama keluarga saya, kami mohon maaf untuk menyampaikan pengalaman mengecewakan kami di Pemandian Air Panas Songgoriti. Semoga tempat Anda yang terkenal juga dapat ditingkatkan.",Songgoriti Hot Springs
S0URY,1,2 tahun lalu,Tidak diketahui,"Makanannya mengecewakan, harganya mahal untuk kualitas makanan yang mereka sajikan. Benar-benar buruk.",Songgoriti Hot Springs
B.P T,1,setahun lalu,Hari biasa,Airnya dingin…kotor.. padahal lingkungannya bagus.,Songgoriti Hot Springs
Faizal nur Arif,2,2 bulan lalu,Hari libur nasional,"Sorry banget, dapet harga 75k per orang hanya untuk berendam air hangat, 100 k jika ambil paket plus makan (martabak telur dan minuman) Untuk harga segitu dengan fasilitas berendam yg sedikit dan tempat yg kecil menurut sya over price. Kolam air hangat hanya ada 3 kolam bulat kecil dan ada 2 kolam besar tapi airnya tidak hangat. Ketika menjual nama ""hot spring"" Ada baiknya yg di tonjolkan adalah hot spring nya, awalnya mau membawa rombongan ke sini, tetapi saya rasa kurang worth it",Songgoriti Hot Springs
Friska Yohana,2,8 bulan lalu,Tidak diketahui,"Air panas tapi tidak panas. Katanya suhu berubah-ubah tapi menurutku suhunya segitu-segitu aja. Cukup mahal untuk harga ticket masuk dengan fasilitas yang kurang memadai. 50k/orang untuk berendam, dan 25k untuk sewa 1 handuk. Kolamnya kotor. Kamar mandi bilas tidak dinyalakan pemanasnya, jadi bilas pakai air dingin. Dan sempit. Menu makanan dan minuman harga 25k-50k. Rasanya masih kurang, sedikit hambar. Pesan chicken wings masih bau amis.",Songgoriti Hot Springs
Indah Putri,2,sebulan lalu,Akhir pekan,"Di bawah ekspektasi. Datang ber5, bayar 500rb dpt tape ketan dan minuman dingin di saat kita kedinginan. Mending minumannya itu teh tawar hangat ocha2 gitu sama bakso malang baru deh oke. Kalo misal kolamnya itu airnya panas 40derajatC okelah masih bisa dimaafkan. Airnya itu suam suam kuku, pake water heater di rumah juga lebih panas. Alasannya pake mata air sumber yg suhu berubah2.. lha orang kolamnya itu dikurangi airnya separo gitu ya, trus dicampur sama air sumber yg panas. Ya air campuran gitu ya pasti kurang panas lah suhunya. Yang diukur sama mas2 petugasnya itu air keluaran sumbernya. Lhaa mas yg diukur ya air mixingnya mas nyampe ga ke suhu nyaman orang berendem? Kolamnya cuma 3 kecil2, selebihnya kolam air dingin yg ga ada usaha dibikin kolam air hangat kek biar berfaedah…. Satu aja kolam dinginnya gitu… Cukup sekali dan gak akan datang lagi. Mending nabung onsen di jepang cuma bayar 50rb per orang beneran panas… Buang2 uang dan waktu ke sini guys. Niatnya ngilangin capek berendem air panas yang ada badan meriang kedinginan. Satu lagi, toilet mandinya itu dengan bodohnya pake water heater listrik yg kapasitasnya terbatas. Kalo air panasnya abis ya wes lah selamat kademen. Pake gas water heater aja atau instan water heater kalo listrik. Sudahlah lupakan saja ke sini. Masih mending ke cangar walopun jelek masih ada rasa berendamnya.",Songgoriti Hot Springs
Niar Kramantana,2,sebulan lalu,Akhir pekan,Maaf ya ini tempat punya embel2 “hot spring” tapi gak ada panas2 nya sama sekali jadi orang pada jauh2 kesini dapet pemandangan sama air yang kadang anget kadang dingin. Dengan harga 75 ribu harus nya bisa sih kolam nya panas. hari ini aja banyak yang komplain tentang kok gak panas? Sangat di sayangkan sekali padahal ada banyak bule juga yg dateng kesini,Songgoriti Hot Springs
Marini Dewanti,2,setahun lalu,Tidak diketahui,"Kamar mandi bilas campur sama toilet dan itupun air dingin, makanan terlalu mahal setara hotel berbintang masa teh aja 30 rb percangkir. Kolam kebetulan tidak terlalu panas yg hot spring,kolam renang air dingin. Dg harga 50k di weekend tidak rekomended si dengan fasilitas yg disediakan",Songgoriti Hot Springs
Nisrina Syifa U.,2,6 bulan lalu,Akhir pekan,"mohon maaf sebelumnya saya kasih rate bintang 2 . berikut beberapa alasannya 🙏🏻 1. air jacuzzi tidak panas (hangat kuku cenderung dingin). untuk case ini saya masih memaklumi karena sudah ada disclaimer dari pihak songgoriti bahwa suhu airnya bisa berubah"", tergantung dari sumber mata airnya 2. air panas dan air dingin shower tidak bisa di set sendiri, akibatnya air yang keluar sangat sangat panas seperti air mendidih. saran saya, ada baiknya di set dulu sebelum pengunjung datang dan menggunakan kamar bilas agar pengunjung bisa bilas dengan lebih nyaman 3. kebersihan perlu ditingkatkan lagi, karena saya merasa ketika saya berendam ada lumut"" di lantai dan sudut tempat duduk jacuzzi 4. parkir motor ditempatkan di bawah dan sangat kurang penerangan",Songgoriti Hot Springs
Saya Nolep,2,2 tahun lalu,Tidak diketahui,"pemandian air hangat dengan kafe di dalamnya tempat nya berada di daerah songgoriti kota batu, untuk pengalaman saya sendiri saat datang kesini, pelayanan nya baik, fasilitas juga lumayan lengkap dan tempat nya juga bersih akan tetapi untuk kolam nya kan ada sekitar 7 buah dengan ukuran yang beragam dan untuk kolam yang air hangat ternyata hanya ada 3 buah dan kolam nya juga termasuk kecil hanya muat paling 5 orang, untuk makanan nyasendiri sebenarnya sudah cukup tapi harganya menurut saya terlalu mahal untuk nasi goreng dihargai 60k dan minuman paling murah berupa teh celup instan seharga 25k, jadi menurut pengalaman saya kurang nya ada di kolam air hangat nya karena nama tempatnya sendiri songgoriti hot spring tapi kolam yang dapat di akses hanya 3 dan tempatnya juga penuh saat weekend, selanjutnya untuk makanan juga mungkin dengan harga 60k cukup woth it apabila rasanya lebih enak karena menurut saya, rasanya cukup standart.",Songgoriti Hot Springs
Siti Masitoh,2,7 bulan lalu,Tidak diketahui,Tempat nya biasa aja kolam air panas nya kecil kecil makanya gak enak gada rasanya,Songgoriti Hot Springs
CoosMee,2,3 bulan lalu,Hari biasa,"Tempatnya biasa aja, harga makanan lumayan tidak murah. Tapi kalo buat nyenengin anak kecil masih gpp, anak masih bisa bahagia",Songgoriti Hot Springs
Ericsson Budhilaw,2,setahun lalu,Akhir pekan,"- Tempatnya nyaman untuk kafe nya - Ada live music - Akses nya menurutku mudah - Parkiran luas - Pelayanan di kasir atau frontline nya ramah Minus: - Toilet nya jorok dan beberapa rusak, sempit juga - Makanan nya mahal - Mahal tapi sorry to say, ngga enak sama sekali. Ini first time saya makan ramen sudah ga lengkap, ga enak dan cuman pedes aja. - Kolam yang dibuat rendam yang katanya hangat tapi ternyata ga ada hangat2 nya sama sekali - Ganti chef atau training lagi supaya cita rasa masakannya lebih baik - Pemanas di kolam nya bisa di upgrade - Toilet nya lebih rutin dibersihkan / dirawat - Kalau harga sih setiap orang beda beda tapi menurut saya terlalu mahal dan jadi ga worth it karena minus diatas.",Songgoriti Hot Springs
RONY ANGGRA,2,6 bulan lalu,Hari biasa,Pengalaman Kalau malam.air bilas tidak hangat.dan air kecil.shg pulang badan mash gatal krn kurang bersih untuk bilasnya.mohon d perbaiiki fasilitas pengunjung.untuk makanannya rata2 enak.pertahankan.terimakash,Songgoriti Hot Springs
revanda,2,sebulan lalu,Tidak diketahui,"maaf, 75k untuk berendam air yang tidak panas sama sekali. sangat tidak worth it",Songgoriti Hot Springs
Rehard Nur Arbiyudha,2,8 bulan lalu,Akhir pekan,"Kolam nya tidak panas, makanan nya enak, dan fasilitas pendukung lain nya seperti kamar mandi, kursi cafe, dsb nya oke",Songgoriti Hot Springs
rangga andhika,2,setahun lalu,Tidak diketahui,Airnya g panas :( mungkin salah kesana malem kali ya.pemanasnya dimatikan,Songgoriti Hot Springs
