reviewer_name,rating,date,visit_time,review_text,wisata
EWY,1,6 tahun lalu,Tidak diketahui,"Tempat rekreasi yang sangat buruk. Yang dijual di sini cuma tempatnya yang cukup instagramable, tapi itupun tempatnya kurang bersih, jadi kurang bagus pemandangannya kalau dilihat langsung. Belum lagi cukup sulit menuju ke sana karena jalannya kecil dan licin saat hujan. Tempat parkirnya juga kecil dan di pinggir tebing, seram banget. Jangan ke sini jika Anda hanya ingin mengunjungi tempat ini",Gussari Goa Pinus Batu
Willhansen Sindhu Kamarga,1,setahun lalu,Tidak diketahui,Jangan kunjungi tempat ini Terbengkalai dan terlalu mahal,Gussari Goa Pinus Batu
Aditya Septadaya,1,5 tahun lalu,Tidak diketahui,"Tempatnya biasa-biasa saja. Tapi harganya menjengkelkan. Untuk beberapa langkah mereka meminta lebih banyak tiket, lebih banyak uang. Buang-buang waktu saja.",Gussari Goa Pinus Batu
Yulian Eko Prasetyo,1,4 tahun lalu,Tidak diketahui,"Bayarnya sepi banget, gak menarik",Gussari Goa Pinus Batu
SM Nam,1,6 tahun lalu,Tidak diketahui,Itu bukan gua... Itu hanya tambang. Tepatnya milik manusia. Pendek dan kecil.,Gussari Goa Pinus Batu
Joshua Quark,1,7 tahun lalu,Tidak diketahui,"Masuk dan bayar, masuk dan bayar lagi.",Gussari Goa Pinus Batu
Hammam,1,4 tahun lalu,Tidak diketahui,Terlalu mahal dan tidak ada apa-apa di sana,Gussari Goa Pinus Batu
Mikail Syahadah,2,setahun lalu,Tidak diketahui,"Overall tempatnya bagus, tapi bayar tiket 2 kali, parkir motor 5 rb, pengeluaran 45 rb, nggak worth it sama perjalanan kesana",Gussari Goa Pinus Batu
Didin Darmawan,2,5 tahun lalu,Tidak diketahui,4th lalu masih jalan setapak dan dipagar...skrng sdh lumayan.. cm antisipasi jika hujan..parkiran licin sempit..perlu tambahan pengaman spot batu terbangnya..,Gussari Goa Pinus Batu
Yurisca Swandjaja,2,6 tahun lalu,Tidak diketahui,secara jarak tempuh yang lumayan dari kota Malang.. just thought it could be better than that..,Gussari Goa Pinus Batu
Mais ir,2,3 tahun lalu,Tidak diketahui,"spotnya B aja si yang bagus cuman 1 cuman masuknya bayar 10 + 5k parkir,masuk bayar lagi. Bayar 10k buat jalan ke sportnya hahah. Terus nyampek sport bayar lagi",Gussari Goa Pinus Batu
ahmad fredhe,2,5 tahun lalu,Tidak diketahui,Biasa aja Tiket masuk 10rb,Gussari Goa Pinus Batu
Rahayu Widayanti,2,5 tahun lalu,Tidak diketahui,"Benernya pemandangan lumayan bagus, tp tempat kurang terawat Htm 10 rb masih bayar2 lagi",Gussari Goa Pinus Batu
Mirakho shikha,2,4 tahun lalu,Tidak diketahui,Biasa sja...lebih cenderung sepi,Gussari Goa Pinus Batu
syaifuddin kamal,2,7 tahun lalu,Tidak diketahui,Cuman goa buatan.... Tp udara hutan pinusnya lumayan segar,Gussari Goa Pinus Batu
Wir Yono,2,7 tahun lalu,Tidak diketahui,Sayang tiketnya nggak sekalian didepan pintu masuk utama...,Gussari Goa Pinus Batu
Echy Aqilla,2,6 tahun lalu,Tidak diketahui,Sbenernya tmptnya bagus tp sayang tidak terawat,Gussari Goa Pinus Batu
Liem Ferdyno Salim Ferdy,2,6 tahun lalu,Tidak diketahui,Gak ada apa2nya akses masuk juga sempit sekali jalannya,Gussari Goa Pinus Batu
Hardi Pendek Pendek,2,7 tahun lalu,Tidak diketahui,Tidak bagus. Guanya jg cuma kecil dan buatan baru.,Gussari Goa Pinus Batu
donnie saputra,2,5 tahun lalu,Tidak diketahui,spot kurang dan terlalu mahsn untuk masuk ke spotnya,Gussari Goa Pinus Batu
syarif muhammad,2,2 tahun lalu,Tidak diketahui,masuk bayar 2x ga masoook 👎👎👎 …,Gussari Goa Pinus Batu
Rio Meildha,2,8 tahun lalu,Tidak diketahui,Gak ketemu goanya. Tp terus berkembang,Gussari Goa Pinus Batu
Bayu Prayuda,2,6 tahun lalu,Tidak diketahui,"Saya kira goa pinus itu benar benar goa, ternyata hanya goa buatan",Gussari Goa Pinus Batu
Zenal Muttakin,2,2 tahun lalu,Hari biasa,Sepi pengunjung dan kurang terawat,Gussari Goa Pinus Batu
Muhamad Sugianto,2,7 tahun lalu,Tidak diketahui,Cukup bagus wisata nya,Gussari Goa Pinus Batu
tutik saja,2,7 tahun lalu,Tidak diketahui,Masuk ke goa cuma 3m aja,Gussari Goa Pinus Batu
Rendi Agw,2,4 tahun lalu,Tidak diketahui,kebanyakan bayar ini itu,Gussari Goa Pinus Batu
devi prista,2,6 tahun lalu,Tidak diketahui,Dikit2 bayar,Gussari Goa Pinus Batu
Dhany Herdiansyah,2,5 tahun lalu,Tidak diketahui,Mahal eh,Gussari Goa Pinus Batu
Ferry Sandra Prasetyo Ferry,2,6 tahun lalu,Tidak diketahui,Mantapp👍👍👍 …,Gussari Goa Pinus Batu
Paula Anindia,3,7 bulan lalu,Akhir pekan,"Hal yang sangat disayangkan dari tempat sebagus ini adalah tidak dikelola dengan baik, pemandangannya sangat sangat indah, akses menuju goa pinus jg mudah ga susah nyarinya via google map, krn tidak dirawat, banyak nyamuk dan terbengkalai, sedih banget padahal viewnya cantik dan hawanya sangat sejuk",Gussari Goa Pinus Batu
Rismauliya Melati Surya,3,setahun lalu,Hari biasa,"bersih, bisa lihat pemandangan, tapi seperti sudah jarang dikunjungi, masuk bayar parkir dan tiket, jika masuk ke goa harus beli tiket lagi.",Gussari Goa Pinus Batu
Aulia Aisya Cahyarani,3,setahun lalu,Hari biasa,"medannya ga seberapa nanjak, jalan menuju lokasi juga ga seberapa rusak, bisa dilalui mobil, motor matic juga bisa kesini. semoga kedepannya bayar pintu masuknya sekali aja ya mas/mba, baru saya kasih bintang 5.",Gussari Goa Pinus Batu
A. Khoirul Fathoni,3,4 tahun lalu,Tidak diketahui,Sangat sejuk dan tenang sekali di tempat ini Harga terjangkau juga Pelayanan oke Udara sejuk ditambah pemandangan Kota Batu yang indah Sangat cocok untuk berakhir pelan Di dalam ada orang jualan juga Makanan dan minuman,Gussari Goa Pinus Batu
Stefanus Aprilianto,3,7 tahun lalu,Tidak diketahui,"Dataran tinggi yang memanjakan mata, tempatnya juga asri, sejuk, cocok untuk melepas penat bagi yang menyukai kedamaian. Sayang setelah membayar tiket masuk, beberapa lokasi harus membayar lagi. Saat hujan tiba, tidak ada tempat untuk berteduh.",Gussari Goa Pinus Batu
Niela Lukman,3,6 tahun lalu,Tidak diketahui,"Goa pinus batu,jadi alternatif wisata baru bagi anda yang mau/sedang berkunjung ke batu, Berdekatan dengan wisata paralayang, Tiket masuk 5000 per orang dan 10000 untuk mobil, Anda diharuskan membayar 5000 saja, Lumayan bersih,ngga terlalu rame, Karena pas saya kesana weekday, Overall good place",Gussari Goa Pinus Batu
Setia Budi,3,setahun lalu,Tidak diketahui,Kalau ke sini jangan coba2 pake google maps.. Dijamin diarahkan ke lahan rumput gajah yg menyeramkan.,Gussari Goa Pinus Batu
Bagus Arijanto,3,setahun lalu,Tidak diketahui,Cukup bagus tapi banyak juga yang harus di tingkatkan agar lebih indah Instragram able,Gussari Goa Pinus Batu
IM LL,3,5 tahun lalu,Tidak diketahui,Tolong tukang parkirnya dikondisikan biar hk asal tarik tarif parkir mobil sembarangan..,Gussari Goa Pinus Batu
Dewi Ayi,3,3 tahun lalu,Tidak diketahui,Asri bgt.. dan jarang pengunjung (bukan yg membludak) tp beda spot yg deket cafe bayar 10rb tp + susu segar anget sih ½ gelas kecil lumayan laah buat anget2.. untuk tiket masuk sendiri ada lg ya gaes.. lupa brp nya.. buat maen sendiri healing enak bgt d sini,Gussari Goa Pinus Batu
Heru Prasetyo,3,8 tahun lalu,Tidak diketahui,lumayan bagus sih. tapi harus banyak lagi inovasi dan perbaikan sarana dan prasarana... tp cukup ok wes. buat nyegwrin mata...,Gussari Goa Pinus Batu
Tria Ramadani,3,6 tahun lalu,Tidak diketahui,Wisata alam yg murah meriah dengan pemandangan yg ciamikk 👋 …,Gussari Goa Pinus Batu
z,3,5 tahun lalu,Tidak diketahui,Salah satu Tempat yang lumayan nyaman untuk mencari ketenangan dari lelah nya hiruk pikuk kota. Tapi kekurangan nya. Terlalu banyak loket. Sedikit-sedikit bayar.,Gussari Goa Pinus Batu
Dwi Sanjaya,3,5 tahun lalu,Tidak diketahui,"Tempatnya bagus sih,tpi syngnya setiap msuk spot area berbeda harus byar lagi",Gussari Goa Pinus Batu
Felita Gutana,3,2 tahun lalu,Akhir pekan,"super kecil kyk kamar kost an, gtau apa yg dilihat buat jd tempat wisata 😅",Gussari Goa Pinus Batu
Cycy Lurista,3,8 tahun lalu,Tidak diketahui,Htm masuk Rp.5.000 dan parkirnya Rp.3.000. Disini kita bisa melihat keindahan Kota Batu yang sangat indah,Gussari Goa Pinus Batu
Ardye Genky,3,6 tahun lalu,Tidak diketahui,Lumayan sih. . Tapi kurang fasilitas aja.mau selfie juga masuk bayar lagi,Gussari Goa Pinus Batu
lulunsari rettob,3,4 tahun lalu,Tidak diketahui,Biaya masuk diberlakukan untuk setiap wahana yang dituju.. Dengan biaya 10rb setiap wahana terasa sangat mahal..,Gussari Goa Pinus Batu
Saiful Anam,3,3 tahun lalu,Tidak diketahui,Kirain goanya kyk apa. Tyt mirip tempat berteduh. Tapi sepanjang perjalanan pemandangannya syahdu,Gussari Goa Pinus Batu
Bangga Pamungkas,3,8 tahun lalu,Tidak diketahui,Jalannya agak rusak & setiap akan masuk kedalam disuruh bayar lagi kalau mau ke rumah papua,Gussari Goa Pinus Batu
Rini Wulandari,3,2 tahun lalu,Hari biasa,"Banyak properti yang ngga kerawat seperti balonnya, terus banyak lumut😄 sayang bgt",Gussari Goa Pinus Batu
Sumarno Mr,3,7 tahun lalu,Tidak diketahui,"Buat hiburan keluarga, adem banget anginya.. Luar biasa",Gussari Goa Pinus Batu
iin wijaya,3,8 tahun lalu,Tidak diketahui,"Satu lokasi semua di desa wisata pujon,pos pertama taman kelinci, naik dikit pos ke2 goa pinus sebelah kiri. Tiket masuk masih 10.000/orang parkir 2.000 Toilet umum dibawah, setelah parkir keliatan. Rumah papuanya diujung sendiri tempatnya, weiitz bayar lagi ya 10.000/orang. Anginya sepoyy sepoyy bikin ngantuk.",Gussari Goa Pinus Batu
