reviewer_name,rating,date,visit_time,review_text,wisata
MARIATUL KIPTIYAH,4,2 tahun lalu,Akhir pekan,"Bagus banget, suasana kebersamaannya dapet. Wahana jalur jeepnya mantap...",Coban Talun
Hesti Rostiawati,4,2 tahun lalu,Hari libur nasional,Naik offroad nya seru rintangan nya sangat menantang dan menegangkan lbh seru dr lava tour yogya untuk kisaran hrg ky e sedikit mahal ..kl bs d turunkn sedikit biar byk wisatawan yg naik offroad...supir nya ramah. Suasana alam sangat mendukung kl hujan ky nya lbh seru lg...,Coban Talun
fikri ahmad,4,1 minggu lalu,Hari biasa,Lumayan bagus.Berjalaan 1 km.Jalannya tidak curam.Anak2 masih bisa,Coban Talun
Mohammad Rafly,5,2 tahun lalu,Hari biasa,"warning, tempat ini lumayan ekstrim untuk orang yang pola olahraganya kurang, jadi harus fit kalo mau kesini",Coban Talun
Mourentsya elysabet,3,2 tahun lalu,Hari biasa,💰: bayar parkir 5k 📍: Coban talun - waktu yg dibutuhkan dari parkiran ke air terjun 15-20 menit jalan kaki - jalannya sangat curam dan masih belum terlalu aman - viewnya bagus,Coban Talun
Tety Hendarty,3,3 tahun lalu,Hari biasa,"Ada gojek utk akses menuju ke sana terutama utk yg turis berusia di atas 40 tahun, krn jalannya cukup jauh menuju ke air terjun, menanjak dan menurun. Cukup melelahkan bagi yg tidak terbiasa Hiking. Pemandangan air terjunnya indah",Coban Talun
Viky ShaQueena,5,2 tahun lalu,Hari biasa,Tempat nya bagus banget.,Coban Talun
Rika Adjie,4,2 tahun lalu,Akhir pekan,kami kemping di.pinggir kali ini. terhibur dg event jip adventure. pdhal kami cuman jd penonton tp ikut seneng lihat sneyum bahagia peserta jip adventure.,Coban Talun
Wicaksono Praptoadi,4,3 tahun lalu,Hari libur nasional,"Ada beberapa macam pilihan destinasi wisata di area sini : air terjun coban talun, touring alam dengan jeep, camping, goa dll..",Coban Talun
Wahyu Eko,2,3 tahun lalu,Hari libur nasional,Mohon pengelola tempat wisata Coban Talun agar memperhatikan obyek wisata OYOT. Sepertinya semenjak pandemi tidak dirawat dengan baik sehingga seperti terlantar. Padahal pengunjung / wisatawan tetap ditarik tiket masuk.,Coban Talun
Mbak Ning,5,3 bulan lalu,Hari libur nasional,Murah meriah ke air terjun,Coban Talun
Yuli Ana,4,1 tahun lalu,Hari libur nasional,Kmi dari Kalimantan Selatan Banjarmasin liburan disini...seru guys sebelum naik Jeep kita main game dlu terimakasih ya 💕☺️coban Talun atas kesempatan yg pernah kami rasa kan,Coban Talun
Yehezkiel Yunen,5,1 tahun lalu,Akhir pekan,Very nice place Jalannya sudah lumayan bagus Ada ojek bagi yang tidak kuat jalan,Coban Talun
hanafi jaya putra,5,2 tahun lalu,Hari biasa,Pengalaman seru off road bersama saudara kita komunitas Jeep Jimny,Coban Talun
ria wantina,5,1 tahun lalu,Akhir pekan,Tempatnya luas dan sejuk untuk acara gathering dan out bond,Coban Talun
Mas Broo,4,1 tahun lalu,Akhir pekan,"Enak buat relaksasi, tidak banyak lalin kendaraan, warung2 nya yg kurang rekomended",Coban Talun
Mama Ai,5,3 tahun lalu,Hari biasa,Seru banget off-road.. tapi kurang cocok buat anak-anak karna rutenya sangat ekstrim,Coban Talun
Arie Kampono,5,3 tahun lalu,Hari biasa,Sudah lama tidak main ke coban talun . Kemarin kesana dan wajah coban talun makin bagus .,Coban Talun
Bowie Jati,5,1 tahun lalu,Akhir pekan,"Wisata alam, air terjun ourbound dan safari offroad.",Coban Talun
Naura Aqilah Ganigita,5,3 tahun lalu,Akhir pekan,Wisata alam yang bisa menenangkan perasaan kita. Setelah 1 minggu jenuh berada d kantor.,Coban Talun
"Rizal Efendi, SIP, MIP.",4,1 tahun lalu,Akhir pekan,"Air terjun yang sangat eksotik, indah, sejuk",Coban Talun
Slamet Purnomo,5,1 bulan lalu,Akhir pekan,Tempatnya nyaman untuk outbond dan wisata keluarga,Coban Talun
Gazza Maryadi,5,2 tahun lalu,Akhir pekan,Lokasi bagus utk kegiatan outdoor dan wajib coba jeep tour,Coban Talun
Budiono,1,1 tahun lalu,Hari libur nasional,"ATV medium track tarif 450k utk boncengan . Kata mbaknya rute ditempuh 1,5jam. Lah belum 45 menit wes selesai.",Coban Talun
Dimas Arema,4,1 tahun lalu,Akhir pekan,Suasana pegunungan yang asri dan cocok untuk liburan keluarga.,Coban Talun
fitra caturia,4,3 tahun lalu,Hari libur nasional,Tempatnya sejuk dan nyaman buat keluarga,Coban Talun
indi shofi fikria,5,1 bulan lalu,Hari libur nasional,"Offroad di coban Talun, seru banget",Coban Talun
desnata suryantara,5,2 tahun lalu,Hari libur nasional,"seru, uji adrenalin. santai bisa, udara sejuk",Coban Talun
Gofur Gopar Gopur,4,1 minggu lalu,Akhir pekan,Tempat yang nyaman buat campervan,Coban Talun
Juliarni Djali,5,3 tahun lalu,Tidak diketahui,tempat main2 jip. masuk2 hutan ladang. seru sih,Coban Talun
Charissa Sefiana Budiarti,5,3 tahun lalu,Akhir pekan,"Air terjunnya tinggi sampai dibawah kerasa percikan airnya, bisa naik Dan turun pakai ojek kalo kecapekan buat orang tua Dan yg bawa bayi. Hati2 juga licin karena medannya Masih ada yg tanah aja. Tapi kebanyakan uda ada pavingnya.",Coban Talun
Erika Honey,5,3 tahun lalu,Akhir pekan,"View nya bagus... Bagus banget buat outbond bareng ibu"" .....",Coban Talun
santoso santoso,5,1 tahun lalu,Akhir pekan,Kemarin saya ke sini Tanggal 12 agustus 2023 Bersama teman teman saya Sebanyak 17 orang Di sini tempat wisata yang keren banget Ramai pengunjung Ada penjual minuman dan makanan Ada kamar mandi dan toilet nya juga Bisa juga untuk kegiatan camping Sekian dan terima kasih Semoga bermamfaat,Coban Talun
Sri Utami,5,3 tahun lalu,Hari biasa,Kegiatan off-road nya asyik banget,Coban Talun
Rizky Putra Utama,5,2 tahun lalu,Hari libur nasional,"Wahana wisata alam yang menurut saya masih natural banget ketimbang wahana wisata alam lain yang ada di Jawa timur , alam masih terjaga sangat baik, tiket masuk tergolong masih murah tetapi untuk ngecamp menurut saya ada tambahan biaya diluar tiket masuk yang menurut saya mahal . Overall the best 👍👍👍👍👍",Coban Talun
Wilian Wel,5,2 tahun lalu,Akhir pekan,"Bagus, asik buat seru2an",Coban Talun
Ismi Yui,5,3 tahun lalu,Hari libur nasional,Refreshing sekali datang kemari..udaranya segar,Coban Talun
Syaharani A. Tsabit,5,3 tahun lalu,Hari libur nasional,"Bagus, dingin, kabutnya kalau sore pada turun",Coban Talun
Aditama Santosa,4,2 tahun lalu,Hari libur nasional,"Tempat yang cocok untuk outbond, retreat, ataupun sekedar berlibur di akhir pekan/liburan Lokasinya jauh di dalam kota batu, dekat dengan daerah hutan... Tempatnya terawat, ada joglo, dan tempat untuk berjalan santai... Tempatnya instagrammable juga",Coban Talun
NayArga Terry,4,2 tahun lalu,Akhir pekan,Menuju lokasi bisa dengan berjalan kaki atau dengan menggunakan jasa ojek. Perjalanan dari tempat parkir ke lokasi kurang lebih 1 kilo dengan medan yang lumayan untuk olahraga.,Coban Talun
MYL (MyLo),4,2 tahun lalu,Akhir pekan,"Air terjunnya keren, kalau stamina kurang baik mending jgn turun, sayang banyak toko arah air terjun yg tutup tp jgn kuatir ada ojeknya untuk bs ke air terjun 😂 tp kurang menantang hahaha",Coban Talun
Agata Rylia,5,1 tahun lalu,Akhir pekan,"Buat atraksi jeep, kerennnn",Coban Talun
Muhammad Ulhaq,5,11 bulan lalu,Akhir pekan,Salah satu alternatif objek wisata di Kabupaten Batu,Coban Talun
Parasci Meulaboh,5,3 tahun lalu,Akhir pekan,"Lokasinya bagus banget, ada warung warungnya juga, hanya jalur menuju lokasi ada yang curam super tidak ada pegangan harus berhati hati. Tidak disarankan apabila hujan atau jalur basah",Coban Talun
taufik rochman,4,1 tahun lalu,Hari biasa,Tempat nya buat off road,Coban Talun
Max Maghfur,5,1 tahun lalu,Akhir pekan,Liburan seru di coban Talun,Coban Talun
Anik Yuliani,5,2 tahun lalu,Akhir pekan,Tempat untuk mendinginkan pikiran,Coban Talun
Erik Widiarto,5,1 tahun lalu,Akhir pekan,"Enak buat ngadem, namun sayang ada pengunjung yg bawa sound sistem yg dinyalakan sangat keras, mengganggu kenyamanan pengunjung yg lain. Mohon pihak yg berwenang bisa menegur",Coban Talun
Cavara Rayhan,5,2 tahun lalu,Akhir pekan,Outbond di cuban talun Hutan Pinus..,Coban Talun
widayat setyawan,5,2 tahun lalu,Akhir pekan,"Kawasan bersih, murah meriah",Coban Talun
Vie Vie,5,2 tahun lalu,Hari libur nasional,Asik bgt offroadnya,Coban Talun
Yusuf Prasetyo,3,2 tahun lalu,Hari libur nasional,Tempat Outbound dengan udara yang sejuk khas Kota Batu,Coban Talun
Ria Indri Nuraini,5,3 tahun lalu,Hari biasa,udara dan hawa sangat sejuk.hy sja air trjun lumayan jauh dr parkiran mobil.tp trbyarkan.bagus dan gk sia2,Coban Talun
Jag Tesher,1,2 tahun lalu,Akhir pekan,"Air terjun nya buatan dan sdh tidak terawat, tidak usah kesini kalau utk liat air terjun.",Coban Talun
Adi Wilaga,5,3 tahun lalu,Hari biasa,Lokasi air terjun menarik dengan panorama hutqn yang masih asri. Busa menjadi tempat untuk wisata keluarga dan adventure,Coban Talun
Ihsanul Imani,5,1 tahun lalu,Hari biasa,"Rame juga buat refress fisik dan mental, apalagi bawa keluarga. Yang paling oke petualangan offroad ...... keren abizzzzz",Coban Talun
Manda Dwianityaswari,5,2 tahun lalu,Akhir pekan,"Fun banget disini, pengalaman offroad juga menyenangkan, pemandangannya keren, masih adem juga",Coban Talun
Saya Sendiri,5,3 tahun lalu,Hari biasa,"Emejing, siapkan fisik n mental, dikit naik turun bukit, tp kalo balik dr coban talun ke parking lot bs nyewa ojek",Coban Talun
herdy ian,5,2 tahun lalu,Akhir pekan,"Lengkap wisatanya n u semua usia cocok, terutamau camping jga bisa",Coban Talun
CahNgalam Karlos,5,3 tahun lalu,Hari libur nasional,Tempatnya nya nyaman. Petugas melayani dengan sangat baik. Kebersihan lokasi terjaga. Air sangat dingin,Coban Talun
Siti Juwariyah,3,1 tahun lalu,Hari biasa,Tempat nya kurang terawat. Mohon manajemen di perbaiki lg. Agar ramai pengunjung.,Coban Talun
Indri Peni Puspita,5,2 tahun lalu,Akhir pekan,Mantaaaaappppppzzz.. Naik2 jeep nya jg muantap. Pengalaman advebture yg ajip ajip emoy.,Coban Talun
APRILIA HIDAYAT,4,2 tahun lalu,Tidak diketahui,Tempat wisata ... ada naik jeep bisa basah2an Ada kebun bunga nya.,Coban Talun
Trekah SmitaIHT,4,2 tahun lalu,Akhir pekan,"Seru, dingin dan sejuk. Tapi hati² kalau jalan kaki, banyak monyet² liar.",Coban Talun
ratnadewi073 nana,5,3 tahun lalu,Hari biasa,"Pemandangan sangat indah,di kelilingi dg hutan2 yg rindang dan sejuk udaranya.",Coban Talun
Totok Koernianto,4,3 tahun lalu,Akhir pekan,Bagus pemandangan bersih udara dingin ajak keluarga sahabat juga enak,Coban Talun
Dwi Setyadi,5,1 tahun lalu,Hari libur nasional,Cobain offroad jeep n atv nya ya...mantap,Coban Talun
MEI DIAN PUGUH ARYO UTOMO,1,4 tahun lalu,Tidak diketahui,Setiap lokasi harus bayar lagi contoh oyot. pagupon jarak nya juga jauh... Satu dengan yg lain nya kurang memuaskan....,Coban Talun
Della Naya,4,3 tahun lalu,Akhir pekan,"Luas banget dan ada tempat parkiran yang luas, cocok untuk weekend bersama keluarga",Coban Talun
Amir Secreso,5,2 tahun lalu,Hari biasa,Sering take prewed disini,Coban Talun
Andre Wardana,4,1 tahun lalu,Hari libur nasional,Spirit napak tilas perjuangan pahlawan,Coban Talun
Markus Pinguin,5,3 tahun lalu,Akhir pekan,"Tempat rekreasi paling enak, tempatnya sejuk segar dan tenang",Coban Talun
kusjafrizal rizal,3,1 tahun lalu,Akhir pekan,"Jalannya menantang udaranya sejuk,",Coban Talun
Fudhail Fudhail,5,2 tahun lalu,Akhir pekan,"Wisata ketjeh yg asyik,,ternyata di dalam ada OYO juga,,👍",Coban Talun
dr Irma Wezz,5,2 tahun lalu,Akhir pekan,Seru memacu adrenalin,Coban Talun
faris auzan,3,1 tahun lalu,Hari libur nasional,Sebagian besar spot wisatanya sudah tutup.,Coban Talun
MARTINEZ,5,2 tahun lalu,Akhir pekan,Mantap bosqu...,Coban Talun
ismail zainuddin,5,2 tahun lalu,Hari biasa,Suasana sangat sejuk & nyaman...produsen Oksigen yg bagus...😊,Coban Talun
Djoni Gaffar S.,5,2 tahun lalu,Akhir pekan,lokasi menyenangkan cocok buat healing keluarga maupun calon bini,Coban Talun
imam rahmatullah,5,2 tahun lalu,Hari biasa,Sayang sudah tidak bisa mandi kayak dl setelah banjir,Coban Talun
Fajar Argo Wibowo,5,2 tahun lalu,Akhir pekan,Alami dan nyaman untum keluarga,Coban Talun
Kurnia Surya Saputra (Surya),5,1 tahun lalu,Akhir pekan,Hanya bermain di sekitar lapangan untuk permainan,Coban Talun
Eko Halim,5,3 tahun lalu,Akhir pekan,"Bukan ke air terjun, cuma main air sambil offroad",Coban Talun
Bina Putra Aprilia,5,3 tahun lalu,Akhir pekan,Murah meriah,Coban Talun
iwan operator,5,1 tahun lalu,Hari biasa,ramai outbon nya,Coban Talun
Nuralina Aslan,5,2 tahun lalu,Akhir pekan,Sangat bagus air terjunnya,Coban Talun
Luqy Jakti,4,3 tahun lalu,Akhir pekan,Perlu tempat ibadah yang bersih,Coban Talun
Hikari Kurobane,4,3 tahun lalu,Hari libur nasional,"Walaupun jalannya jauh, tapi tempatnya bagus.",Coban Talun
Nok Asna,4,2 tahun lalu,Hari biasa,"Nyobain offroad coban Talun. Guidenya ramah, lumayan seru.",Coban Talun
Saiful Huda,5,3 tahun lalu,Akhir pekan,"Kalau mau ke air terjun, siapin tenaga extra ya",Coban Talun
Lukas Setyaputra,5,1 tahun lalu,Akhir pekan,"Mantabg, asik off roadnya",Coban Talun
Yendry,5,2 tahun lalu,Akhir pekan,Mantap bener2 off road,Coban Talun
Cholifah Ulul 94,5,3 tahun lalu,Hari biasa,Keren abis....,Coban Talun
Yusuf Ahmad,5,2 tahun lalu,Akhir pekan,mulai rame. seru off road nya,Coban Talun
Uci Sanusi,5,2 tahun lalu,Hari libur nasional,"alami,bersih,nyaman,aman dan indah",Coban Talun
Lilik Faiqotul Himmah,5,1 tahun lalu,Akhir pekan,"Kesini itu untuk off road, seru off road nya",Coban Talun
Ismal Yasir,4,3 tahun lalu,Hari libur nasional,"Lumayan capek juga jalan ke coban nya,..",Coban Talun
Wahid Rahmatullah,5,3 tahun lalu,Akhir pekan,Tempat yg asik buat healing nuansa alam,Coban Talun
Dedy kusuma hadi,5,2 tahun lalu,Hari biasa,Hutannya bisa buat piknik,Coban Talun
Donna Elika,5,2 tahun lalu,Hari libur nasional,Seru dan tidak terlupakan,Coban Talun
Igo aja,5,2 tahun lalu,Hari biasa,wisata alam naik mobil jeep,Coban Talun
tomo bulova,4,3 tahun lalu,Akhir pekan,Adem... Tempat untuk outbond...,Coban Talun
Ritta Hilalliyah,4,3 tahun lalu,Akhir pekan,Sejuk dan nyaman,Coban Talun
arsita sita,5,1 tahun lalu,Akhir pekan,ASIQUEE SKALIIIII AAAAAA WAJIB DICOBA!!!!! 🤩🤩🤩🤩🤩🤩✨️✨️✨️✨️✨️,Coban Talun
ari wibowo,5,2 tahun lalu,Hari biasa,Mantap Team Adventure,Coban Talun
Sarip Wahjudi,5,2 tahun lalu,Akhir pekan,Cocok buat refreshing,Coban Talun
mar one,4,3 tahun lalu,Akhir pekan,Cocok buat refreshing,Coban Talun
Jane,3,3 tahun lalu,Akhir pekan,Kurang maintenance...,Coban Talun
MUKHAMAD IMAM RHOMADHANI,5,2 tahun lalu,Akhir pekan,Keren untuk healing,Coban Talun
pluktttt,5,1 tahun lalu,Hari biasa,"Pemandangannya menakjubkan, agak sulit untuk mencapai sana dan kembali dengan berjalan kaki, Anda dapat menggunakan Ojek tetapi menurut saya tidak terlalu aman. Jangan lupa losion nyamuk Anda.",Coban Talun
Muhammad Junaidi,5,2 tahun lalu,Hari libur nasional,"Tempat liburan dengan pemandangan alam yang indah, dilengkapi villa kecil & air terjun. harga tiket terusan 25 ribu/orang untuk libur lebaran 2023",Coban Talun
Yayuk W,5,1 bulan lalu,Akhir pekan,Suasana sejuk..tenang,Coban Talun
Mia Anselmi,5,2 tahun lalu,Hari biasa,Tempat yang bagus untuk trekking singkat dengan pemandangan alam yang luar biasa.,Coban Talun
dewirestika widhana,5,3 tahun lalu,Hari biasa,"Cuacanya agak berawan...suasananya sejuk, udaranya agak dingin.",Coban Talun
Endang Setyowati,5,1 bulan lalu,Hari biasa,Sejuk dan tenang,Coban Talun
Ashfaq Ahmed,5,2 tahun lalu,Akhir pekan,Tempat alami terbaik untuk menyegarkan jiwa Anda.,Coban Talun
Sugeng Hariadi,5,2 tahun lalu,Akhir pekan,Salah satu air terjun yang indah di Kabupaten Malang.,Coban Talun
Max WEBER,5,1 tahun lalu,Hari biasa,"Tempat yang bagus, off-road yang hebat lagi dan lagi",Coban Talun
nurrohmah abduljamil,5,2 tahun lalu,Hari biasa,Seru2an off road,Coban Talun
YWiNing,4,1 tahun lalu,Akhir pekan,Ramah lingkungan dengan udara segar,Coban Talun
Budi klayapan,5,2 tahun lalu,Hari libur nasional,Enak dan dingin..,Coban Talun
Sri Utami,5,3 tahun lalu,Hari biasa,Suejukkkkkkkkkkk,Coban Talun
Wuri Prasetyo,5,2 tahun lalu,Hari biasa,Offroad yang menyenangkan,Coban Talun
