reviewer_name,rating,date,visit_time,review_text,wisata
risty ayu fauziah,5,1 bulan lalu,Akhir pekan,"Tempat tujuan wisata untuk keluarga, fasilitas lengkap harga makanan affdorable. Kolam renang dan wahana permainan yang seru.",Taman Selecta
Sesilia Ernita Putri Utami,5,5 bulan lalu,Hari libur nasional,"Tempat rekreasi yang murah, cocok untuk liburan keluarga dan bisa mencoba beberapa wahana menarik.",Taman Selecta
Andre Rinaldi,5,1 minggu lalu,Hari biasa,"kita datang kepagian, petugas loket baru datang pukul 07.10, sebagai kompensasi kita di beri free tiket anak.",Taman Selecta
Mohamad Fansuri,5,1 minggu lalu,Hari biasa,"Bagus, bersih dan tertata. Lahan parkir luas makannya baik.",Taman Selecta
Arzy muzakki,5,7 bulan lalu,Hari biasa,"Agustus kemarin baru saja saya mendatangi tempat sejuk dan asri ini. Bernuansa alam, waterpark, taman, dan cocok untuk berbagai kalangan usia. Harga tiket murah dibandrol hanya 25 rb sesuai sama tempat, view dan fasilitas. Namun, saya hanya beli tiket sedangkan untuk wahana bayar sendiri karna saya pilih yang terpisah sebab ngga semua wahana dicoba. Wahana lain masih banyak, seperti naik kuda, flying fox, bianglala, Bioskop 3D, numpak bebek, kolam renang dll. Ngga cuma wahana yang lengkap ,fasilitas juga dongg.. ada mushola, restoran, tempat makan, kamar mandi, pasar bunga, tempat parkir seluas samudera, dll. Kuyyy ajakin keluarga, teman, rekan maupun ayang kalian kesini!!! Buruan!",Taman Selecta
renny puspita,5,5 bulan lalu,Hari biasa,"Selecta menginjak usia ke 75 , banyak penambahan spot menarik disamping kolam renang yg sudah ada sejak Selecta berdiri, utk piknik bersama keluarga yg paling asyik karena bisa membawa makanan...",Taman Selecta
ir indahria,5,8 bulan lalu,Akhir pekan,"Enak.. Luas... Kolam renang juga luas.. Wahana bianglala gratis (include tiket) Harga tiket 50rb/orang & 20 parkir mobil. Ada juga stand bunga & bibit buah, kios utk oleh-oleh juga luas tersedia. Musholla ada, fasilitas bilas setelah renang enak gak pakai antri, bahkan ada yg air panas (berbayar 10ribu), kalo air dingin gratis. Untuk makanan dan jajanan enak, hanya harganya lumayan mahal.",Taman Selecta
7 Safitri,4,1 minggu lalu,Hari libur nasional,"Banyak stand kuliner di depan dan di dalam tempat wisata dg harga terjangkau dan rasa lumayan. Di area parkir terdapat mushola dan banyak stand penjual oleh-oleh dg harga variatif. Overall 8,5/10 👍👍",Taman Selecta
Santi Yulianti,5,1 minggu lalu,Akhir pekan,bagus dan sejuk tempatnya... pemandangannya oke bangeut...,Taman Selecta
Zainal Arifin,5,6 bulan lalu,Hari biasa,"Harga tiket masuk belum termasuk wahana permainan tetapi harga cukup terjangkau, view nya sangat luar biasa banyak tanaman bunga yg sangat cantik serta ada replika dinosaurus yg menghibur anak-anak serta mengedukasi pengetahuan hewan purba",Taman Selecta
listianto yulius,5,1 minggu lalu,Hari libur nasional,"Tempat rekreasi legend di Batu, sekarang jauh lebih bagus dan menarik. Perlu ditingkatkan lagi kualitas dan kuantitas penjual makan dan minumannya.",Taman Selecta
Baylla Muftika,5,1 bulan lalu,Hari biasa,"Tempatnya nyaman dan indah kalo ke sini harus berenang iya soalnya kolamnya bagus dan ada mandi busanya cuman kalo ke wahana"" yang lain berbayar lagi",Taman Selecta
Saddam Husein,5,3 bulan lalu,Akhir pekan,"Tempat yg sejuk,adem,indah dan cocok utk segala usia ...wisata yg komplit Krn ada area outbond wisata petik apel jg ada..Monggo Monggo bolo tak tunggu yaaaaa😍🥰",Taman Selecta
Galuh Aylasati,5,1 minggu lalu,Akhir pekan,"keren banget bersih banget slecta, kamar mandinya juga bersih banget, naik wahana juga murah pegawainya juga ramah""",Taman Selecta
Arina Hidayah,5,1 bulan lalu,Akhir pekan,"Tempatnya nyaman, ada beberapa pilihan wahana permainan. Sayangnya, harga makanan ditempat ini termasuk agak mahal",Taman Selecta
Linna Jun,5,5 bulan lalu,Hari libur nasional,"Selecta taman bermain , taman bunga ,kolam renang ,tempat makan, tiket masuk perorg Rp 50.000,- mobil Rp 5000,-. Jangan lupa bawa payung atau topi",Taman Selecta
Frida A,5,8 bulan lalu,Hari biasa,Dari solo liburan ke Batu dan mampir selecta..Seru main disini.. htm weekday 50k..naik wahana berbayar lagi.. enaknya selecta buka jam 7 jd bs pagi kesini anak² berenang masih sepi ky private pool..,Taman Selecta
mumpung hidup,5,2 bulan lalu,Hari biasa,"Tempat wisata yang sangat bagus, sangat terawat, nyaman cocok untuk liburan keluarga",Taman Selecta
DIVY,5,9 bulan lalu,Hari libur nasional,"Taman Rekreasi Selecta di Kota Batu, Malang, adalah destinasi wisata legendaris yang sudah ada sejak zaman kolonial Belanda. Taman ini terkenal dengan kebun bunga yang luas dan indah, menampilkan berbagai jenis bunga berwarna-warni yang ditata dengan rapi, sehingga menciptakan pemandangan yang memukau. Keindahan alamnya dipadukan dengan udara sejuk khas pegunungan, membuat Selecta menjadi tempat yang ideal untuk bersantai dan menikmati keindahan alam. Selain kebun bunga, Selecta juga menawarkan berbagai wahana rekreasi seperti kolam renang yang dikelilingi pepohonan hijau, wahana sepeda air, serta area bermain untuk anak-anak. Taman ini memiliki fasilitas lengkap seperti restoran, area parkir yang luas, dan area outbound bagi pengunjung yang mencari aktivitas lebih aktif. Dengan suasana tenang dan asri, Selecta menjadi pilihan favorit bagi keluarga, pasangan, maupun wisatawan yang ingin menikmati ketenangan alam sambil dikelilingi oleh keindahan taman yang menawan.",Taman Selecta
Asty,5,1 tahun lalu,Akhir pekan,"Ini taman rekreasi yang udah ada dari zaman baheula tapi masih tetep eksis sampai sekarang. Dari zaman orangtua belum menikah dan ngedate di sini sampai anaknya sendiri udah dewasa dan ikutan ngedate di sini pun masih eksis aja HAHAHAHA Dulu waktu kecil pernah berkunjung ke sini, acara keluarga. Masih bagus seperti sekarang, cuma nggak ada bianglalanya. Sekarang ke sini tiketnya 50k, termasuk kolam renang tapi tidak termasuk tiket wahana di dalamnya (bianglala 10k per orang, sky bike 20k per sepeda). Bunga bunganya masih cantik dan terawat dengan baik, lengkap dengan papan nama untuk informasi (yang kayaknya udah lama nggak diganti jadi mulai susah dibaca). Boleh bawa makanan dan minuman dari luar, dan di luar juga banyak banget yang jual makanan, tapi saran saya mending bawa bekal aja biar lebih hemat. Tempatnya juga enak banget kalo dibuat piknik. Waktu saya berkunjung bahkan ada rombongan keluarga yang lengkap membawa sound system mini untuk karaoke. Asyik banget. Karena lokasinya agak di atas, jadi suhunya memang relatif dingin. Tapi sejuk kok, cocok buat jalan-jalan juga karena areanya yang luas dan banyak tempat duduk yang ditumbuhi pepohonan rindang.",Taman Selecta
Agnes Debora,5,1 tahun lalu,Akhir pekan,"Tiket Masuk Rp 50.000,- Suasananya sangat asri dan bagus, penuh bunga, lokasi cenderung bersih dan nyaman. Sangat cocok untuk liburan keluarga. Disediakan restoran dgn harga bervariatif bisa juga membawa makanan minuman dari rumah.. Di area parkiran banyak penjual cendramata dan aneka macam bunga yang bisa dibeli sbg oleh oleh.. Overall senang sekali ke selecta. Semiga selecta semakin bagus dan bisa bertahan sampai kapanpun untuk tempat wisata keluarga. Amiiiiiinnnn",Taman Selecta
Hana Sari Octavia,5,1 bulan lalu,Akhir pekan,"tempat rekreasi yang ramah, aman dan tenang untuk anak-anak dan lansia",Taman Selecta
Bayu Erfan Ramadani,5,2 bulan lalu,Hari biasa,"Kesan pertama berkunjung ke sini adalah Sejuk dan Hijau, karena banyaknya pohon dan taman. lokasinya memiliki medan yang naik turun. Untuk kebersihannya 8/10, banyak tukang sapu yang membersihkan area ini. Dengan karcis masuk sebesar 50k/Orang (pada 27 April 25) serta tiket Terusan sebesar 80k, dan parkir 5k/Spd Motor tempat ini saya rasa cocok untuk dijadikan pertimbangan untuk berwisata bersama keluarga.",Taman Selecta
Rizki Rachmansyah,5,11 bulan lalu,Akhir pekan,"Taman Rekreasi Keluarga , Taman Bunga Dengan Hawa Yang Sangat Sejuk , Saran Datang Saat Masih Pagi , Suana Sejuknya Sangat Terasa , Ditambah Saat Turun Kabut , Suasanya Menjadi Syahdu , Boleh Bawa Makanan Ke Dalam Area , Bisa Piknik , Bisa Renang dll",Taman Selecta
Elka,5,2 bulan lalu,Akhir pekan,"Bagus sekali Selecta sekarang banyak tambahan wahana permainan, kolam renang juga banyak",Taman Selecta
JEJE 7373,5,3 bulan lalu,Hari libur nasional,Ambil tiket terusan lebih sedkkit menghemat..salah satu tempat wisata legend di batu..,Taman Selecta
nabilah azzahra,5,9 bulan lalu,Akhir pekan,"Tempatnya cocok untuk rekreasi dengan keluarga atau rekan kerja (acara gathering). Taman bunga nya bagus, disini juga ada mini waterpark. Untuk air bilasnya dingin sekali. Ada kamar mandi bilas yang ada pemanas air, tetapi harus membayar 10 ribu. Selain itu, ada beberapa wahana yang menarik, seperti sky bike (wahana favorit di selecta), kereta keretaan, mini roller coaster, bianglala, bioskop 4D, dan lain lain. Untuk tiket masuk weekend orang dewasa 50 ribu. Setiap wahana membayar tiket masing masing mulai dari 10 ribu. Disini juga ada beberapa toko yang menjual oleh oleh, tanaman hidup, sayur dan buah buahan. Selecta ini ramah kursi roda, mungkin kesulitan nya adalah jalanan yang naik turun.",Taman Selecta
Sunardi Astromin,5,1 tahun lalu,Hari biasa,"Mengisi liburan anak anak, mainan air di kolam dan seluncuran sepuasnya. HTM 50rb/orang, arra luas dan wahana permainan lumayan bnyk, mushola juga ada dekat 3D theater Untuk makanan di dlm area wisata rata rata 20rb keatas. Cuaca cukup dingin terutama menjelang siang saat kabut turun...",Taman Selecta
bintang ramadhan,5,6 bulan lalu,Akhir pekan,"kolam renang selalu bersih, airnya dingin sejuk, penjaganya selalu standby, pemandangan bagus, tidak banyak orang yang berenang di kolam besar ini",Taman Selecta
Ananda H. P.,5,1 bulan lalu,Akhir pekan,"Enak tempatnya dingin, cocok untuk wisata keluarga 👌",Taman Selecta
Yusril Fathurrohman,5,1 bulan lalu,Akhir pekan,Cocok buat liburan keluarga banyak wahana,Taman Selecta
Nizar Shultoni,5,1 tahun lalu,Akhir pekan,"Berkunjung kesini di hari sabtu yg kebetulan bukan musim libur sekolah jd ga terlalu ramai, fasilitas cukup lengkap, mulai dari mushollah sampai resto makan ato foodcourt, utk harga makanan seperti bakso harga nya cukup mahal dg porsi yg di luar nalar, mungkin karna lokasi wisata yaa jd harganya lebih mahal dg porsi yg lebih sedikit. Lokasi taman bunga nya indaaah bgt & sangat terawat.",Taman Selecta
Meiria Sari Kusuma Putri,5,5 bulan lalu,Hari libur nasional,Untuk wahana memang cuma dikit ya tapi buat yg mau maen aer disini emang tempatnya..,Taman Selecta
Wahyu Kurniawan,4,1 tahun lalu,Akhir pekan,"Harga tiket masuk per orang dewasa Rp 50.000 , parkir per mobil Rp 10.000. Tiket dibayar di loket masuk kendaraan sebelum parkir. Area parkir luas. Ini salah satu destinasi taman wisata bermain legendaris di daerah Batu ,Malang. Selecta banyak berbenah dari masa ke masa . Meskipun banyak menjamur tempat wisata baru di Batu saat ini, selecta tetap punya daya tarik sendiri. Kolam renang luas dengan berbagai jenis kedalaman yg bisa dipilih , ada fasilitas papan loncat , waterslide , dan ember tumpah nya. Ada wahana permainan bianglala, family rollercoaster, sky bike, dll. Restoran nya juga makin banyak pilihan, tapi ga sempat mampir pas kesini karena keburu. Restoran ini jadi jujugan tempat favorit pengunjung kalau cuaca sedang hujan. Area disini hampir semua ""outdoor"" ,jadi kalau hujan salah satu pilihan tempat berteduh ya di resto . Pemandangan nya gausah ditanya, makin baguss dengan banyaknya bunga2 yg tertata indah . Hawa nya sejuk dan wangi pohon cemara bisa tercium saat berada disini.",Taman Selecta
Rika Ramadina,5,1 minggu lalu,Akhir pekan,Cocok untuk liburan keluarga. Tiket masuk start from 50.000 Saranku kalau mau beli tiket dan gak terlalu main wahana mending jangan beli yg terusan. Lebih baik beli tiket di loket khusus wahana aja kalau mau nyoba 1-3 wahana bermain. Tapi kalau bawa bocil lebih baik beli yang terusan soalnya lumayan udah include lebih dari 5 wahana.,Taman Selecta
Dhewangga Dwi Nanda,5,1 tahun lalu,Akhir pekan,"Cuacanya sejuk. Selecta cocok untuk wisata liburan keluarga. HTM 50K udah include free kolam renang, dan jalan2 di seluruh area wisata. Pengunjung boleh membawa tikar, makanan-minuman untuk sedikit piknik sambil menunggu keluarga berenang misalnya.... ada live music juga😁 Ada permainan tambahan dengan tambahan harga tiket seperti: 1. Sky Bike : 20K (u/ 2 orang) 2. Naik Kuda: 15K 3. Family Coaster: 25K (u/ 2 orang) 4. Bianglala: 10K (per orang) 5. Flying Fox: 30K (per orang)",Taman Selecta
Bagus Gita Mahendra,4,8 bulan lalu,Hari biasa,Ada kolam renang bocah dan dewasa Ada wahana untuk bocah dan dewasa juga kebun bunga terawat Per wahana biaya tiket berbeda beda parkiran luas toiletnya banyak dan bersih,Taman Selecta
Channel Inspirasi Bersama,5,1 tahun lalu,Hari biasa,Tiket masuk sudah 50rb per orang Di dalam sudah ada beberapa wahana baru yang perlu dicoba. Pujasera ada tapi kok agak kesulitan ya pas nyari makanan beratnya Yang dijumpai kemaren hanya bakso Di dalam ada pasar buah sayur dan oleh oleh cocok untuk kita yang akan belanja untuk tetangga sanak saudara Memandang bungan dan tanaman di sana sungguh menyenangkan Musholla ada 2 tp yang agak besar ada di dekat pasar sayur buah,Taman Selecta
Alam,5,6 bulan lalu,Akhir pekan,"Setelah sekian lama nggak ke sini, akhirnya main ke Selecta juga. Saya saranin kalo mau renang mending dateng pagi jam 8 tuh. Suasana batu yang dingin plus air dingin bener-bener berasa kaya mandi air es, enak banget. Lalu untuk wahana lain... Yaa standar sih, tapi keknya lebih cocok untuk orang pacaran gitu. Sangat direkomendasikan untuk ngedate atau family outing",Taman Selecta
Ghea Irzaqdiah,5,1 tahun lalu,Akhir pekan,"Setelah sekian lama nggak ke sini, ternyata Selecta udah banyak berkembang. Harga tiket masuk per orang pas weekend (sabtu) adalah Rp40k. Tiket ini belum termasuk wahana permainan yang ada di area wisata, ya. Tempat ini cocok banget buat wisata keluarga karena ada area kolam renang untuk dewasa dan anak-anak. Kolam anak-anak pun terlihat menyenangkan karena dilengkapi beraneka seluncuran. Sementara untuk pengunjung yang senang menantang adrenalin bisa menjajal wahanan yang berkaitan dengan ketinggian seperti: 1. Sky bike (Rp20k untuk 2 orang) 2. Flying Fox 3. Family Coaster (Rp30k per orang) 4. Kora-Kora (Rp10k per orang) 5. Bianglala (Rp10k per orang) Tapi kalau mau naik wahana yang santai tapi tetap seru bisa coba: 1. Kapal bebek (Rp20k untuk 1 kapal) 2. Cinema 4D (Rp10k per orang) Sebelum pulang, ada pasar buah, sayur, dan bunga hias yang bisa dikunjungi untuk membeli oleh-oleh buat keluarga di rumah.",Taman Selecta
Ervina,5,3 bulan lalu,Hari libur nasional,Staff ramah dan helpfull.,Taman Selecta
Alifa Rossa,5,1 tahun lalu,Hari biasa,"Bagus banget, ijo-ijo dan adem. Htm 50k/orang sudah include berenang. Ada banyak wahana yang perlu dicoba oleh pengunjung. Tiket wahana mulai dari 10rb saja. Yang capek? Bisa mampir jajan disini. Untuk ibu-ibu bisa mampir membeli sayuran dan buah segar. Jangan lupa juga membeli oleh-oleh untuk keluarga dirumah.",Taman Selecta
Mierina Mutiasari,5,1 tahun lalu,Hari biasa,"Walau jalannya naik turun tapi cukup menyenangkan karena udaranya sejuk,,,datang pas weekday jadi sepi bisa menikmati semua dengan nyaman Tiket masuk cuma free berenang naik wahana masih harus bayar tapi masih biasa harganya dari 10k-30k/wahana Walau cuma dinaiki 1-2orang tetap jalan Bawa lansia asal masih kuat jalan ga masalah soalnya medannya naik turun Overall cukup menyenangkan untuk wisata keluarga dari anak-anak hingga lansia (dengan catatan masih kuat jalan)",Taman Selecta
Regha Parvez,3,1 tahun lalu,Akhir pekan,"Tiket masuk 50rb/orang Parkir mobil 10rb All Wahana bayar lagi ±90rb/org Makanan serba mahal Dengan biaya semahal itu Tidak ada pertunjukan apapun. Tempatnya sih bagus tapi untuk ongkos segitu mendingan lebih work it ke predator park ,jatimpark,hawai atau ke museum angkot.",Taman Selecta
Sulung Adhiyoga,5,1 tahun lalu,Hari biasa,Tiket masuk 50rb per orang untuk naik wahana tiap wahana bayar lg. Mungkin kedepannya bisa ada tiket terusan jadi gak perlu bayar lg untuk tiap wahana.,Taman Selecta
roros “ros”,5,1 tahun lalu,Akhir pekan,"Selecta Truly Picnic. Tempat rekreasi favorit sejak kecil. Ada Waterpark yg lumayan bagus, berbagai macam wahana yg menarik dan affordable, Taman bunga juga semakin berwarna dan cantik, fasilitas toilet dan musholla juga bersih, Sayangnya masih banyak pengunjung yg buang sampah sembarangan.",Taman Selecta
Devi Nathalia,5,1 tahun lalu,Akhir pekan,"Tiket masuk per orang 50.000 (sy berkunjung Juni 2023) Parkiran sangat luas dan bisa untuk banyak bus besar, banyak warung dan tempat makan. Taman yg sangat luas dengan beberapa wahana yg bagus.",Taman Selecta
Julius Prasetyo,5,1 tahun lalu,Hari libur nasional,Tempat Rekreasi yang cocok untuk Keluarga... Dan Tamsya untuk anak-anak Biaya Masuk untuk 1 orang Rp. 50.000 anak dibawah 2 Tahun gratis. Terdapat 3 kolam renang sesuai umur pengunjung. Ada beberapa wahana permainan : 1. Sepeda Langit 2. Garden Trem 3. Roller coaster 4. Flying Fox 5. Bianglala (Icon Selecta),Taman Selecta
Reyner Mazarello,5,1 tahun lalu,Hari libur nasional,"Selecta sudah ada sejak jaman Belanda. Hawa sejuk dan segar, ada penginapan dan hall yang bisa disewa. Saat ini sudah ada penambahan fasilitas & wahana permainan. Ada track utk jalan di sekeliling area, dengan pemandangan yg menyejukan. Juga ada penambahan kolam renang yang baru. Kolam renang lama masih dipertahankan keasliannya. Seluncuran kuno yang terbuat dari rangka besi dan kayu masih dipertahankan. Di sekitar kolam ada beberapa resto dan gerai jajanan. Berkunjung disini dengan keluarga pasti senang, sejak di pintu masuk sudah disambut dengan taman yg indah dan kolam ikan koi yg menawan, semua asli dari tanaman hidup, bukan plastik.",Taman Selecta
Nurul Hidayati,5,1 tahun lalu,Akhir pekan,"Saat weekend pengunjung melimpah jumlahnya. Usahakan sebelum SELECTA buka sudah standby didepan nya. Fasilitas : kolam tenang, bunga yang tertata rapih dan berwarna memikat. Ada flyingfok juga. Ada beberapa tempat makan atau foodcourt, resto. Toilet ada dibeberapa tempat. Mushola. Tempat ganti dan mandi untuk yang selesai berenang. Tersedia tempat yang bisa untuk duduk duduk sambil menikmati segernya udara. Tidak lupa kantin jualan air mineral, jajanan, lalu mie instant, cemilan, lengkap. Parking area banyak. Jangan kuatir capek ya. Karena ada mobil angkut GRATIS kalau parkirnya kebetulan jauh. Tinggal tunggu aja. Jualan tanaman berbagai macam dan juga tanaman buah buahan. Mulai dari yang murah sampai yang mahal. Kaktus banyak. Jual buah, sayur banyak banget. Murah sih. 2.5kg avocado harga 50.000. Tanaman bonsai MELATI JEPANG harga 50.000 dengan pot sekalian. Kalau bawa anak kecil, diperhatikan ya. Karena lokasinya naik turun, khawatir jatuh atau malah nyasar ke kolam renang. Hehe. Yuks ah, langsung kesini saja.",Taman Selecta
cipoet cipoet,5,2 tahun lalu,Akhir pekan,"Harga tiket masuk 40rb kalo ga salah yaa,karna tiketnya dibeliin 😂😂 sekarang makin bagus, makin indah banyak wahana jd seru banget. Pengunjung tinggal pilih mau renang maen air atau menikmati suasana taman bunga yang luas indah sekali atau main wahana juga bisa. Semuanya dilakuin juga bisa kok, karna emang bagus jd pingin nyobain semuanya🤣 Kesini aku ga renang ya karna lagi yagitu deh, padahal disini kolam renangnya banyak ada untuk anak & dewasa jd bisa pilih. Kesini aku nyobain naik bianglala, hulalalaa deg deg an banget takut tapi penasaran pas uda diatas cantik banget 🥲 Tiket masuk 10rb utk 1 orang yaa, terus nyobain tiket sepeda 20ribu untuk 2 orang seru banget.",Taman Selecta
Alfino putra tika,5,1 tahun lalu,Hari libur nasional,"Hawa sejuk,pemandangan alam yang bagus. Referensi tempat wisata di jawa timur wajib untuk dikunjungi. - banyak tempat penginapan ( villa ,homestay,hotel ). -penginapan dengan harga terjangkau letaknya di songgoriti.",Taman Selecta
Mascelboy Alat fitness,5,3 bulan lalu,Akhir pekan,"Asri,view nya bagus dan tmpatnya luas ,indah dan asri bunga2 nya,utk bermain anak2 dan keluarga",Taman Selecta
Fathimah Az-Zahra,5,1 tahun lalu,Hari libur nasional,"Tempatnya luas , udara sejuk, berbagai jenis bunga dirawat dg baik dan terlihat rapi, banyak wahana yg bisa dicoba, seperti sky bike (20rb untuk 2 org), roller coaster (30rb untuk 2 org), cinema 7D (10rb per orang) dan masih banyak wahana lain. Juga terdapat mushola untuk sholat.",Taman Selecta
Dharmawan Setiadi,5,1 tahun lalu,Akhir pekan,"Tempat wisata yang cocok di kunjungi di wilayah Batu. Harga Tiket Masuk 50.000 per orang. Cocok untuk wisata bersama keluarga. Bawa topi, kacamata atau payung juga buat jaga jaga panas terik atau hujan",Taman Selecta
Fitria Chairida,4,1 tahun lalu,Hari biasa,"Cocok untuk wisata outbond anak sekolah, pemandangan dan view bagus, fasilitas cukup lengkap seperti restoran, mushola, toilet cukup bersih, ruang bilas yang bersih, kolam renang yg bersih, beberapa wahana permainan, dll. Disarankan datang tidak pada saat musim liburan sekolah / weekend karena akan penuh sesak.",Taman Selecta
Desi Yodestiro,5,6 bulan lalu,Hari libur nasional,"Bagus dan sejuk,, indah banget bunga²nya,, olah raga juga jalan² liat tanaman yg subur",Taman Selecta
Kellik Fahriyanto,5,1 tahun lalu,Hari biasa,"Tempat wisata dengan tiket masuk y yang cukup murah meriah. November 2023 tiket masuk per orang Rp40.000. Wahana di dalamnya berbayar per masing-masing wahana dengan harga Rp10.000—Rp20.000. Ada wahana 4D, bianglala, family coaster, skybike, berkuda, dll. Wahananya tidak terlalu banyak tapi sudah cukup menyenangkan. Tersedia toilet yang banyak dan bersih. Musholanya juga nyaman. Banyak kios penjual makanan dengan harga yang masih wajar. Parkiran kendaraannya luas. Untuk parkiran motor ada sebagian yang berkanopi.",Taman Selecta
hari solo,3,6 bulan lalu,Hari libur nasional,"Tiket masuk 50r/org Parkir mobil 10rb Area pemandian panas terik matahari padahal masih jam 10 pagi, jadi kurang bisa menikmati suasana dan pengin cepat pulang Kalo pas mendung bisa agak sejuk",Taman Selecta
dwi setyorini,5,8 bulan lalu,Hari biasa,Tempatnya bersih. Wahana bermainnya banyak dan bermacam-macam. Pilihan yang tepat untuk liburan bersama keluarga. HTM juga murah,Taman Selecta
ari lestari,5,3 bulan lalu,Hari libur nasional,Wisata taman rekreasi Selecta batu sangat indah dan paket hemat,Taman Selecta
Ghaziya Hafidzah,5,1 tahun lalu,Akhir pekan,"Alhamdulillah post pandemi, taman Selecta sudah ramai kembali & kolam renangnya makin variatif, tempat ganti yg banyak & bersih juga lokasinya. Cuma sayangnya masih ada aja manusia yg gak bertanggung jawab buang sampah sembarangan pdhl ada bak sampah di setiap tempat. Kalo berkunjung ke wisata tau diri dong yaa!? Jgn merusak pemandangan yg ada. Utk tiket masuk masih sama 40K/org & wahana yg termasuk murah meriah mulai 10K/wahana. Kalo mau dtg kesini sebaiknya pagi yaa soalnya jam 10 aja parkir sudah full di weekend.",Taman Selecta
Reza Ayu Safitri,5,1 tahun lalu,Hari biasa,"Tempat yang sangat nyaman untuk dikunjungi bersama orang tersayang. HTM ±40k belum termasuk wahana yang ada di dalam. Fasilitas sangat lengkap, ada musholla yang bersih dan air yang mengalir.",Taman Selecta
